entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,{{TAG:0003:0004:}}I'm so excited to visit your place!,"{{TAG:0003:0004:}}¡Estoy muy emocionada por poder
ir a tu casa!",{{TAG:0003:0004:}}On va bien s'amuser !,"{{TAG:0003:0004:}}Oh, sono così contenta di vedere
il tuo pied-à-terre!","{{TAG:0003:0004:}}Ich bin schon sooo gespannt
auf dein Zuhause!",{{TAG:0003:0004:}}Evini göreceğim için çok heyecanlıyım!
1,002,"{{TAG:0003:0001:}}Thanks for taking the time to show
me your place!{{TAG:0003:0026:}}","{{TAG:0003:0001:}}Muchas gracias por tomarte tiempo
para enseñarme tu casita.{{TAG:0003:0026:}}","{{TAG:0003:0026:}}Merci de m'inviter !{{TAG:0007:0001:}}{{TAG:0003:0001:}} J'espère que je
n'abuse pas de ton temps.","{{TAG:0003:0001:}}Sono così feliiice di poter venire
ad ammirare il tuo pied-à-terre,
merci!{{TAG:0003:0026:}}","{{TAG:0003:0001:}}Danke, dass du dir extra Zeit für
mich nimmst!{{TAG:0003:0026:}}","{{TAG:0003:0001:}}Evini bana göstermek için vakit
ayırdığın için teşekkür ederim!{{TAG:0003:0026:}}"
2,003,"{{TAG:0003:0005:}}I always get so excited to visit
friends' houses!","{{TAG:0003:0005:}}¡Siempre me pongo muy contenta
cuando voy a visitar las casas
de mis amigos!","{{TAG:0003:0005:}}Je suis invitée chez {{TAG:0005:0008:}},
youpi tralala !","{{TAG:0003:0005:}}Mi piace un sacchissimo andare
nei pied-à-terre dei miei amici.","{{TAG:0003:0005:}}Ich freue mich immer so, wenn ich
mal jemanden daheim besuchen
kann!",{{TAG:0003:0005:}}Arkadaşlarımın evine giderken hep heyecanlanırım!
3,004,"{{TAG:0003:0001:}}I really like hanging out at other
people's houses, {{TAG:0005:0007:}}.","{{TAG:0003:0001:}}Me relaja mucho pasar un ratito
en casa de buen{{TAG:000E:0006:04006F007300040061007300}} amig{{TAG:000E:0006:04006F007300040061007300}} como
tú, {{TAG:0007:0000:0A000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0001:}}Aller faire un tour chez mes voisins,{{TAG:0007:0000:08000000}}
je n'y peux rien,{{TAG:0007:0000:08000000}} mais ça m'éclate !
{{TAG:000E:0003:}}{{TAG:0005:0007:}} !","{{TAG:0003:0001:}}Io adoooro andare a trovare
gli amici nei loro pied-à-terre,
{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Ist doch schön, wenn man mal
nicht nur bei sich daheim rumsitzt.","{{TAG:0003:0001:}}Başka insanların evinde vakit geçirmek
gerçekten hoşuma gidiyor, {{TAG:0005:0007:}}."
4,005,"{{TAG:0003:0001:}}Be sure to show me anything in your
house that you're really proud of!","{{TAG:0003:0001:}}¡Me gustaría ver si tienes algún
mueble del que estés especialmente
orgullos{{TAG:000E:0006:02006F0002006100}}, {{TAG:0007:0000:0A000000}}bichín!","{{TAG:0003:0001:}}Si tu as des éléments de déco ou
des meubles dont tu es {{TAG:000E:0006:080066006900650072000A0066006900E80072006500}}, c'est
le moment de me les montrer !","{{TAG:0003:0001:}}Ti prego di mostrarmi tutti
i tuoi mobili preferiti!","{{TAG:0003:0001:}}Du musst mir sagen, wenn du
irgendwelche Möbel oder so hast,
auf die du besonders stolz bist!","{{TAG:0003:0001:}}Evinde özellikle gurur duyduğun bir şey
varsa mutlaka göster!"
5,006,"{{TAG:0003:0025:}}This is my first time going to your
place, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}I'm trying to picture what it must
look like inside,{{TAG:0007:0000:0A000000}} {{TAG:0003:002B:}}and I'm imagining all
sorts of great things.","{{TAG:0003:0025:}}Esta es la primera vez que voy
a tu casa, {{TAG:0007:0000:0A000000}}{{TAG:0005:0008:}}.{{TAG:0000:0004:}}Me la estoy intentando imaginar,
{{TAG:0007:0000:0A000000}}{{TAG:0003:002B:}}y la verdad es que solo me vienen
cosas maravillosas a la cabeza.","{{TAG:0003:0025:}}C'est la première fois que je viens
dans ta maison, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}Désormais, quand je penserai à toi,{{TAG:0007:0000:0A000000}}{{TAG:0003:002B:}}
je pourrai t'imaginer en train de
t'occuper chez toi !","{{TAG:0003:0025:}}Questa è la prima volta che vengo
nel tuo pied-à-terre, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}Sto cercando di immaginarmi
come è fatto, {{TAG:0007:0000:0A000000}}{{TAG:0003:002B:}}ma sono certa che
è bellissimo e arredato con gusto!","{{TAG:0003:0025:}}Ich habe dich noch nie zu Hause
besucht, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}Ich frage mich, wie es wohl bei dir
aussieht... {{TAG:0007:0000:0A000000}}{{TAG:0003:002B:}}Bestimmt ist es total
gemütlich bei dir...","{{TAG:0003:0025:}}Evine ilk kez geliyorum,
{{TAG:0005:0008:}}.{{TAG:0000:0004:}}İçerisi nasıl acaba diye
gözümde canlandırıyorum,{{TAG:0007:0000:0A000000}} {{TAG:0003:002B:}}aklıma türlü
güzel şeyler geliyor."
6,007,"{{TAG:0003:0005:}}It's going to be great visiting your
house,{{TAG:0007:0000:03000000}} {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Thank you for
inviting me!","{{TAG:0003:0005:}}¡No sabes la ilusión que me hace
poder ver tu casa, {{TAG:0005:0008:}}!{{TAG:0007:0001:}}
¡Gracias por llevarme!{{TAG:0003:0023:}}","{{TAG:0003:0005:}}Je vais enfin voir ton chez-toi,
{{TAG:0005:0008:}} ! {{TAG:0007:0001:}}Merci pour l'invitation !{{TAG:0003:0023:}}","{{TAG:0003:0005:}}Sarà bellissimo vedere il tuo
pied-à-terre, {{TAG:0005:0008:}}!{{TAG:0007:0001:}}
Merci per avermi invitata!{{TAG:0003:0023:}}","{{TAG:0003:0005:}}Ich bin schon richtig gespannt,
wie du so wohnst, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Danke für die Einladung!{{TAG:0003:0023:}}","{{TAG:0003:0005:}}Evini ziyaret etmek çok güzel olacak,{{TAG:0007:0000:03000000}}
{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Davet ettiğin
için teşekkür ederim!"
7,008,"{{TAG:0003:0027:}}I'm awfully excited to see your
place.{{TAG:0007:0000:14000000}} I'm not a snoop or anything...{{TAG:0007:0000:08000000}}
just curious!","{{TAG:0003:0027:}}No creas que quiero ir a tu casa
a cotillear ni nada{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}¡Es solo que
tengo mucha curiosidad!","{{TAG:0003:0027:}}J'ai hâte de voir ton intérieur... {{TAG:0007:0000:14000000}}Et
ce n'est pas de l'indiscrétion, c'est
de la curiosité, nuance !","{{TAG:0003:0027:}}Non sto più nella pelle all'idea
di vedere il tuo pied-à-terre!{{TAG:0000:0004:}}{{TAG:0007:0000:14000000}}No, non sono una ficcanaso...
Sono solo curiosa!","{{TAG:0003:0027:}}Ich hoffe, du findest es nicht
komisch, dass ich dein Haus sehen
will.{{TAG:0007:0000:14000000}} Ich bin eben einfach neugierig!","{{TAG:0003:0027:}}Evini görmek için gerçekten
sabırsızlanıyorum.{{TAG:0007:0000:14000000}} Burnumu her şeye
sokacağım demiyorum...{{TAG:0007:0000:08000000}} sadece
merak ediyorum!"
8,009,"{{TAG:0003:0005:}}I'm really glad I have the chance to
visit your house again.{{TAG:0000:0004:}}{{TAG:0003:0001:}}Out of everyone in {{TAG:0005:0005:}}, {{TAG:0007:0000:0A000000}}I've
probably visited your house the
most.","{{TAG:0003:0005:}}Me hace mucha ilusión ir a tu casa
de nuevo, {{TAG:0007:0000:0A000000}}¿sabes?{{TAG:0000:0004:}}{{TAG:0003:0001:}}De hecho, {{TAG:0007:0000:0A000000}}creo que es la casa
de {{TAG:000E:0003:}}{{TAG:0005:0005:}} en la que he estado
más veces. {{TAG:0003:0002:}}{{TAG:0007:0000:14000000}}¡Sin contar la mía,{{TAG:0007:0000:0A000000}} claro!","{{TAG:0003:0001:}}Je suis contente de venir chez toi,
j'ai gardé un si bon souvenir de la
dernière fois...
{{TAG:0003:0001:}}De toutes les maisons
{{TAG:000E:000A:0600640065002000040064002700}}{{TAG:0005:0005:}}, c'est la tienne
que je préfère !","{{TAG:0003:0005:}}Sono così contenta di poter venire
di nuovo nel tuo pied-à-terre!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Tu sei la persona {{TAG:0007:0000:0A000000}}a cui ho fatto
visita più spesso qui
{{TAG:000E:0010:}} {{TAG:0005:0005:}}!","{{TAG:0003:0005:}}Ich find's prima, dass ich dich
wieder daheim besuchen darf.{{TAG:0000:0004:}}{{TAG:0003:0001:}}Von allen Häusern in {{TAG:0005:0005:}} war
ich in deinem bestimmt am meisten!{{TAG:0007:0000:0A000000}}
Also, äh,{{TAG:0007:0000:0A000000}} abgesehen von meinem.","{{TAG:0003:0005:}}Evini yeniden ziyaret etme fırsatı
bulduğuma çok sevindim.{{TAG:0000:0004:}}{{TAG:0003:0001:}}{{TAG:0005:0005:}}'daki
herkes arasında{{TAG:0007:0000:0A000000}} galiba en çok senin
evine gelmişimdir."
9,010,"{{TAG:0003:0001:}}Thanks for asking me to come over
again, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Your house is always so nice. {{TAG:0007:0000:0A000000}}I'm
sure I'll pick up some redecorating
tips from you.","{{TAG:0003:0001:}}Gracias por dejar que visite
tu casa otra vez, {{TAG:0007:0000:0A000000}}{{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}¡Es tan bonita que seguro que
aprenderé algo de decoración!","{{TAG:0003:0001:}}J'adore venir chez toi, {{TAG:0005:0008:}} !
{{TAG:0007:0001:}}{{TAG:0003:0005:}}À chaque fois, je repars avec de
nouvelles idées déco plein la tête !","{{TAG:0003:0001:}}Il tuo invito mi ha fatto molto
piacere, {{TAG:0005:0008:}}. Merci!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Il tuo pied-à-terre è delizioso
{{TAG:0007:0000:0A000000}}e voglio rubarti qualche idea
per arredare il mio!","{{TAG:0003:0001:}}Danke, dass du mich wieder mal
eingeladen hast, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Dein Haus ist wirklich schön
eingerichtet,{{TAG:0007:0000:0A000000}} vielleicht kann ich
mir ein paar Ideen von dir klauen!","{{TAG:0003:0001:}}Beni yine davet ettiğin için teşekkür
ederim, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Evin her zaman
çok güzel. {{TAG:0007:0000:0A000000}}Belki senden birkaç dekorasyon
fikri kaparım."
