entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0001:}}Yesterday was {{TAG:0000:0003:0200}}Naughty-or-Nice
Day{{TAG:0000:0003:FFFF}}, and boy, did it pass by quick!{{TAG:0007:0001:}}
{{TAG:0003:0005:}}I hope next year is just as fun!","{{TAG:0003:0001:}}¡Ayer fue el día del Premio al
Civismo y se me hizo supercorto!{{TAG:0007:0001:}}
{{TAG:0003:0005:}}¡Verás qué díver el año que viene!","{{TAG:0003:0001:}}Hier, c'était le {{TAG:0000:0003:0200}}jour des enfants
sages{{TAG:0000:0003:FFFF}}. C'est passé trop vite !{{TAG:0007:0001:}}
Vivement l'année prochaine !","{{TAG:0003:0001:}}Purtroppo la Festa dei bravi
bambini è finita...{{TAG:0007:0001:}} {{TAG:0003:0005:}}Già non vedo
l'ora di festeggiare la prossima!","{{TAG:0003:0009:}}Der {{TAG:0000:0003:0200}}Tugendtag{{TAG:0000:0003:FFFF}} ist schon wieder
vorbei... {{TAG:0007:0000:14000000}}{{TAG:0003:0001:}}Hoffentlich haben wir
nächstes Jahr wieder so viel Spaß!","{{TAG:0003:0001:}}Dün {{TAG:0000:0003:0200}}Uslu-Yaramaz Günü{{TAG:0000:0003:FFFF}}ydü; ne
çabuk geçti!{{TAG:0007:0001:}} {{TAG:0003:0005:}}Umarım gelecek yıl da
eğlenceli olur!"
1,002,"{{TAG:0003:0025:}}Did you have fun yesterday?{{TAG:0007:0001:}}
{{TAG:0003:0001:}}I'm going to try to make next
year even better!{{TAG:0007:0000:0A000000}} {{TAG:0003:0026:}}I'm so excited!","{{TAG:0003:0025:}}¿Qué tal te lo pasaste ayer?{{TAG:0007:0001:}}
{{TAG:0003:0001:}}Ya verás como el año que viene
consigo que sea más divertido aún.","{{TAG:0003:0025:}}Sympa comme journée, non ?{{TAG:0007:0001:}}{{TAG:0003:0001:}} Je
ferai encore mieux l'année
prochaine !","{{TAG:0003:0025:}}Ti è piaciuto l'evento?{{TAG:0007:0001:}} {{TAG:0003:0001:}}Per l'anno
prossimo dovrò organizzare
una festa ancora più fuffosa!","{{TAG:0003:0025:}}Bist du am {{TAG:0000:0003:0200}}Tugendtag {{TAG:0000:0003:FFFF}}auf deine
Kosten gekommen?{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}Ich freue mich
schon auf nächstes Jahr!","{{TAG:0003:0025:}}Dün eğlendin mi?{{TAG:0007:0001:}} {{TAG:0003:0001:}}Gelecek yılı
daha da
güzel yapmak için uğraşacağım!{{TAG:0007:0000:0A000000}}
{{TAG:0003:0026:}}Çok heyecanlıyım!"
2,003,"{{TAG:0003:0001:}}Please make sure you're still nice
for next year's {{TAG:0000:0003:0200}}Naughty-or-Nice
Day{{TAG:0000:0003:FFFF}} too!","{{TAG:0003:0001:}}Que ya haya pasado el día del
Premio al Civismo no significa
que puedas dejar de ser buen{{TAG:000E:0006:02006F0002006100}}, ¿eh?","{{TAG:0003:0001:}}J'espère que vous continuerez à
bien vous comporter jusqu'au
prochain {{TAG:0000:0003:0200}}jour des enfants sages {{TAG:0000:0003:FFFF}}!","{{TAG:0003:0001:}}Mi raccomando! Fai {{TAG:000E:0006:100069006C00200062007200610076006F0010006C006100200062007200610076006100}} tutto
l'anno, così potrai partecipare di
nuovo alla Festa dei bravi bambini!","{{TAG:0003:0001:}}Auch wenn der {{TAG:0000:0003:0200}}Tugendtag{{TAG:0000:0003:FFFF}} vorbei
ist, sollten wir uns weiterhin
tugendhaft verhalten!","{{TAG:0003:0001:}}Gelecek yılki {{TAG:0000:0003:0200}}Uslu-Yaramaz
Gününe{{TAG:0000:0003:FFFF}}
kadar da uslu kalmayı unutma!"
3,004,"{{TAG:0003:0001:}}Please enjoy the {{TAG:0005:0005:}} way of
celebrating {{TAG:0000:0003:0200}}Naughty-or-Nice Day{{TAG:0000:0003:FFFF}}!","{{TAG:0003:0001:}}¡Disfruta del día del Premio
al Civismo en {{TAG:000E:0003:}}{{TAG:0005:0005:}}!","{{TAG:0003:0001:}}C'est le {{TAG:0000:0003:0200}}jour des enfants sages {{TAG:0000:0003:FFFF}}à
{{TAG:0005:0005:}} aujourd'hui !
Amusez-vous bien !","{{TAG:0003:0001:}}La Festa dei bravi bambini come
la festeggiamo qui {{TAG:000E:0010:}} {{TAG:0005:0005:}}...
non la festeggia nessuno!","{{TAG:0003:0001:}}Ich hoffe, du genießt den {{TAG:0000:0003:0200}}Tugendtag
{{TAG:0000:0003:FFFF}}hier bei uns in {{TAG:0005:0005:}}!","{{TAG:0003:0001:}}{{TAG:0005:0005:}} tarzı {{TAG:0000:0003:0200}}Uslu-Yaramaz Günü{{TAG:0000:0003:FFFF}}
kutlamasının keyfini çıkar!"
4,005,"{{TAG:0003:0001:}}It's {{TAG:0000:0003:0200}}Naughty-or-Nice Day{{TAG:0000:0003:FFFF}},{{TAG:0007:0000:08000000}} but
I hope you have fun just like you
always would!","{{TAG:0003:0001:}}Aunque sea el día del Premio al
Civismo,{{TAG:0007:0000:08000000}} tú diviértete como lo
harías en cualquier otra ocasión.","{{TAG:0003:0001:}}C'est le {{TAG:0000:0003:0200}}jour des enfants sages {{TAG:0000:0003:FFFF}}à
{{TAG:0005:0005:}} aujourd'hui ! Passez une
bonne journée !","{{TAG:0003:0001:}}Oggi è la {{TAG:0000:0003:0200}}Festa dei bravi bambini{{TAG:0000:0003:FFFF}}.{{TAG:0007:0000:08000000}}
Spero che passerai una giornata
più che fuffosa!","{{TAG:0003:0001:}}Ich wünsche dir viel Spaß am
heutigen {{TAG:0000:0003:0200}}Tugendtag{{TAG:0000:0003:FFFF}}!","{{TAG:0003:0001:}}Bugün {{TAG:0000:0003:0200}}Uslu-Yaramaz Günü{{TAG:0000:0003:FFFF}},{{TAG:0007:0000:08000000}} ama
her zamanki gibi eğlenmeni umuyorum!"
5,006,"{{TAG:0003:0001:}}Please have a lot of fun today
playing with all the nice folks in
{{TAG:0005:0005:}}!","{{TAG:0003:0001:}}¡Aprovecha el día y diviértete
jugando con los vecinos de
nuestro querido {{TAG:000E:0003:}}{{TAG:0005:0005:}}!","{{TAG:0003:0001:}}Faites le plein de bonne humeur
avec tous les habitants
{{TAG:000E:000A:0600640065002000040064002700}}{{TAG:0005:0005:}} !","{{TAG:0003:0001:}}Ti auguro di passare una giornata
bellissima in compagnia dei...
bravi cittadini di {{TAG:0005:0005:}}!","{{TAG:0003:0001:}}Vertreibst du dir ein bisschen die
Zeit mit all den tugendhaften
Bewohnern von {{TAG:0005:0005:}}?","{{TAG:0003:0001:}}Bugün {{TAG:0005:0005:}} kasabasındaki bütün uslu
insanlarla oynayıp çok eğlen!"
6,007,,,,,,
7,008,,,,,,
8,009,,,,,,
9,010,,,,,,
