entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:000D:}}Did you start boxing{{TAG:0007:0000:14000000}} or something?{{TAG:0007:0000:28000000}}
What happened to your face?","{{TAG:0003:000D:}}¿Has empezado a boxear{{TAG:0007:0000:14000000}} o algo
así?{{TAG:0007:0000:28000000}} ¿Qué te ha pasado en la cara?","{{TAG:0003:000D:}}Tu t'es {{TAG:000E:0006:06006D006900730008006D00690073006500}} à la boxe ou quoi ?{{TAG:0007:0000:28000000}}
Qu'est-ce qui est arrivé à ton
visage ?!","{{TAG:0003:000D:}}Ma che ti è successo?{{TAG:0007:0000:14000000}} Come ti sei
ridott{{TAG:000E:0006:02006F0002006100}} così?{{TAG:0007:0000:28000000}} Ti sei mess{{TAG:000E:0006:02006F0002006100}} a fare
pugilato o cosa?","{{TAG:0003:000D:}}Hey!{{TAG:0007:0000:14000000}} Hattest du 'nen Boxkampf
oder so?{{TAG:0007:0000:28000000}} Was ist mit deinem
Gesicht passiert?",{{TAG:0003:000D:}}Boksa falan mı başladın{{TAG:0007:0000:14000000}}?{{TAG:0007:0000:28000000}} Yüzüne ne oldu?
1,002,"{{TAG:0003:0011:}}{{TAG:0007:000B:}}Whoa?! {{TAG:000E:0003:}}{{TAG:0005:0008:}}?! Does your
face hurt?{{TAG:0007:0000:28000000}}{{TAG:0003:0002:}} 'Cause it's killin' me!
{{TAG:0007:000B:}}Bwahahahahaha!
{{TAG:0003:0001:}}Just kidding, {{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}. But that's a
serious makeover you've got going
on there!","{{TAG:0003:0011:}}{{TAG:0007:000B:}}¡Huy! ¡¿{{TAG:000E:0003:}}{{TAG:0005:0008:}}?! ¿Te duele
mucho la cara? {{TAG:0007:0000:28000000}}{{TAG:0003:0002:}}¡Te dolerá
de ser tan guap{{TAG:000E:0006:02006F0002006100}}! {{TAG:0007:000B:}}¡Jua, jua, jua!
{{TAG:0003:0001:}}Estaba de broma, tronc{{TAG:000E:0006:02006F0002006100}}. Pero
vaya cambio de look más extremo
que te has marcado, ¡tela!","{{TAG:0003:0011:}}{{TAG:0007:000B:}}Waouh !{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}} ?!{{TAG:0007:0000:14000000}} Qu'est-ce
qui t'est arrivé ?!","{{TAG:0003:0011:}}{{TAG:0007:000B:}}Ehi?! {{TAG:000E:0003:}}{{TAG:0005:0008:}}?! Ti fa male
la faccia?{{TAG:0007:0000:28000000}}{{TAG:0003:0002:}} Io mi sento poco bene
per te! {{TAG:0007:000B:}}Ahahahahah!
{{TAG:0003:0001:}}Ma sì, scherzavo, {{TAG:000E:0006:0A0061006D00690063006F000A0061006D00690063006100}}. Non sul
fatto che hai bisogno di rimetterti
in sesto, però!","{{TAG:0003:0011:}}{{TAG:0007:000B:}}Heiliger Flatterball! {{TAG:000E:0003:}}{{TAG:0005:0008:}}!
{{TAG:0007:0000:14000000}}Dein Gesicht muss ja fies wehtun!{{TAG:0000:0004:}}{{TAG:0003:0002:}}Da krieg ich ja beim bloßen
Hinschauen Krämpfe...{{TAG:0007:0000:28000000}}
vor Lachen!{{TAG:0007:0000:14000000}} {{TAG:0007:000B:}}Hahahahaha!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Nicht böse sein, {{TAG:000E:0006:1800530070006F0072007400730066007200650075006E0064001C00530070006F0072007400730066007200650075006E00640069006E00}}...{{TAG:0007:0000:14000000}}
Dein Gesicht sieht im Moment
alles andere als gesund aus!","{{TAG:0003:0011:}}{{TAG:0007:000B:}}Vay?! {{TAG:000E:0003:}}{{TAG:0005:0008:}}?! Yüzün acıyor mu?{{TAG:0007:0000:28000000}}{{TAG:0003:0002:}} Çünkü
benim gözümü acıttı!
{{TAG:0007:000B:}}Bwahahahahaha!
{{TAG:0003:0001:}}Şaka şaka, {{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}. Ama ciddi bir değişim geçirmişsin!"
2,003,"{{TAG:0003:0009:}}I wonder if I'm tired. I feel like I'm
seeing some weird creature right
now!
{{TAG:0003:000B:}}But on second thought, you kinda
look like{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0005:0008:}}?","{{TAG:0003:0009:}}Huy, ¿habré dormido demasiado
poco? ¡Porque estoy viendo cosas
rarísimas! Como un bicho o algo.
{{TAG:0003:000B:}}Pero ahora que me fijo, te pareces
un poco a{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} ¿{{TAG:0005:0008:}}? ¿Sí?","{{TAG:0003:0009:}}Ouh là, j'ai dû y aller un peu trop
fort aujourd'hui{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:000B:}}Je te vois {{TAG:000E:0006:080074006F00750074000A0074006F00750074006500}}
{{TAG:000E:0006:0E006400E90066006F0072006D00E90010006400E90066006F0072006D00E9006500}}, {{TAG:0005:0008:}}.","{{TAG:0003:0009:}}Forse sono troppo stanco... Vedo
strane creature intorno a me...{{TAG:0000:0004:}}{{TAG:0003:000B:}}Ora che ci penso, però, tu in realtà
somigli{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:000E:0010:}} {{TAG:0005:0008:}}!","{{TAG:0003:0009:}}Ich glaub, ich muss zum Augenarzt!
{{TAG:0007:0000:14000000}}Ich seh 'ne Million Farben in deinem
Gesicht, {{TAG:0007:0000:08000000}}{{TAG:0005:0008:}}!
{{TAG:0003:000B:}}Moment mal{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Ich glaub viel eher,
dass DU zum Arzt gehen solltest!","{{TAG:0003:0009:}}Acaba fazla mı yoruldum. Şu an garip
bir yaratık görüyor gibiyim!
{{TAG:0003:000B:}}Ama bir daha bakınca
biraz{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0005:0008:}}'e benziyorsun?"
3,004,{{TAG:0009:0001:050006000700}},{{TAG:0009:0001:050006000700}},{{TAG:0009:0001:050006000700}},{{TAG:0009:0001:050006000700}},{{TAG:0009:0001:050006000700}},{{TAG:0009:0001:050006000700}}
4,005,"{{TAG:0003:0000:}}Wait! Now I get it! You got stung by
bees, didn't you?!{{TAG:0000:0004:}}{{TAG:0003:0002:}}If those varmints can chase you
down, maybe you're not training
hard enough, {{TAG:0005:0008:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0000:}}¡Un momento! ¡Ahora lo pillo!
Te han picado abejas, ¿no?{{TAG:0000:0004:}}{{TAG:0003:0002:}}Si dejaste que esos bichos te
alcanzasen, ¡a lo mejor no te habías
entrenado lo suficiente, {{TAG:0005:0008:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0000:}}Oh !{{TAG:0007:0000:14000000}} Je viens de comprendre !{{TAG:0007:0000:14000000}} Tu
t'es fait attaquer par des abeilles,
c'est ça ?!{{TAG:0000:0004:}}{{TAG:0003:0002:}}C'est une bonne méthode pour
battre son record de vitesse, mais
elle pardonne pas, ha ha !{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0000:}}Aspetta! Ora ho capito! Ti ha punto
un'ape, vero?{{TAG:0000:0004:}}{{TAG:0003:0002:}}Se ti lasci sconfiggere da
un insetto, forse devi allenarti
più duramente, {{TAG:0005:0008:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0000:}}Warte! {{TAG:0007:0000:14000000}}Jetzt hab ich's kapiert!{{TAG:0007:0000:14000000}}
Dich haben Bienen gestochen, {{TAG:0007:0000:08000000}}oder?{{TAG:0000:0004:}}{{TAG:0003:0002:}}Wenn dich diese Viecher einholen
können, {{TAG:0007:0000:08000000}}trainierst du vielleicht nicht
hart genug, {{TAG:0005:0008:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}","{{TAG:0003:0000:}}Dur! Şimdi anladım! Seni arılar soktu,
değil mi?!{{TAG:0000:0004:}}{{TAG:0003:0002:}}O ufaklıklar seni
yakalayabildiyse yeterince antrenman
yapmıyorsun demektir, {{TAG:0005:0008:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}"
5,006,"{{TAG:0003:0000:}}Oh,{{TAG:0007:0000:14000000}} I get it. You got stung by bees,
didn't you?{{TAG:0000:0004:}}{{TAG:0003:0002:}}We gotta work on those reflexes,
{{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}!{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}","{{TAG:0003:0000:}}Ah,{{TAG:0007:0000:14000000}} ya lo pillo. Te han picado
unas abejas, ¿no?{{TAG:0000:0004:}}{{TAG:0003:0002:}}¡Hay que trabajar más esos
reflejos, coleguita!{{TAG:0007:0000:08000000}} ¡{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}","{{TAG:0003:0000:}}Oh,{{TAG:0007:0000:14000000}} j'ai compris. T'en es {{TAG:000E:0006:0800760065006E0075000A00760065006E0075006500}} aux
mains avec des abeilles, c'est ça ?{{TAG:0000:0004:}}{{TAG:0003:0002:}}Y'a pas mieux si tu veux travailler
ton esquive, {{TAG:000E:0006:1400700065007400690074002000670061007200730012006D00610020006700720061006E0064006500}} !{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}} !{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}","{{TAG:0003:0000:}}Oh,{{TAG:0007:0000:14000000}} Ci sono. Ti ha punt{{TAG:000E:0006:02006F0002006100}} un'ape,
vero?{{TAG:0000:0004:}}{{TAG:0003:0002:}}Devi migliorare i riflessi, {{TAG:000E:0006:0A0061006D00690063006F000A0061006D00690063006100}}!{{TAG:0007:0000:08000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}","{{TAG:0003:0000:}}Ah!{{TAG:0007:0000:14000000}} Jetzt hab ich's kapiert!{{TAG:0007:0000:14000000}}
Dich haben Bienen gestochen, {{TAG:0007:0000:08000000}}oder?{{TAG:0000:0004:}}{{TAG:0003:0002:}}Arbeite härter an deinen Reflexen,
{{TAG:000E:0006:1800530070006F0072007400730066007200650075006E0064001C00530070006F0072007400730066007200650075006E00640069006E00}}!{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}","{{TAG:0003:0000:}}Ha,{{TAG:0007:0000:14000000}} anladım. Seni arılar soktu, değil
mi?{{TAG:0000:0004:}}{{TAG:0003:0002:}}Reflekslerine biraz çalışmamız
lazım, {{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}!{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}"
6,007,{{TAG:000A:0000:0308000900CD}},{{TAG:000A:0000:0308000900CD}},{{TAG:000A:0000:0308000900CD}},{{TAG:000A:0000:0308000900CD}},{{TAG:000A:0000:0308000900CD}},{{TAG:000A:0000:0308000900CD}}
7,008,{{TAG:000A:001B:01000A000900}},{{TAG:000A:001B:01000A000900}},{{TAG:000A:001B:01000A000900}},{{TAG:000A:001B:01000A000900}},{{TAG:000A:001B:01000A000900}},{{TAG:000A:001B:01000A000900}}
8,009,"{{TAG:0003:0000:}}Ah, you were stung by bees,
weren't you?{{TAG:0000:0004:}}{{TAG:0003:0001:}}If you take some medicine, that will
make you feel better right away,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!","{{TAG:0003:0000:}}Ah, te han picado unas abejas,
¿no?{{TAG:0000:0004:}}{{TAG:0003:0001:}}¡Si tomas medicina te sentirás
mejor inmediatamente,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!","{{TAG:0003:0000:}}Oh, je vois. Tu as eu affaire à un
essaim d'abeilles en rogne ?{{TAG:0000:0004:}}{{TAG:0003:0001:}}T'inquiète ! Prends un remède et
tu iras mieux en un rien de temps,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}} !","{{TAG:0003:0000:}}Ah, le api ti hanno fatto la festa,
vero?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Se prendi la {{TAG:0000:0003:0200}}medicina{{TAG:0000:0003:FFFF}}, dovresti
sentirti subito meglio,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0000:}}Ah! {{TAG:0007:0000:14000000}}Dich haben Bienen gestochen,
{{TAG:0007:0000:08000000}}hab ich recht?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Du solltest etwas Medizin schlucken.{{TAG:0007:0000:14000000}}
Dann hast du's im Nu hinter dir,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!","{{TAG:0003:0000:}}Ah, seni arılar sokmuş, değil mi?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Biraz
ilaç kullanırsan hemen daha iyi
hissedersin,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!"
9,010,"Hmmmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0007:000B:}}Ah, I get it! You got
stung by bees, didn't you?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Take this medicine! It should make
you feel better right away!","Mmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0007:000B:}}¡Ah, ya lo entiendo!
Te han picado unas abejas, ¿no?{{TAG:0000:0004:}}{{TAG:0003:0001:}}¡Toma esta medicina! ¡Hará que
te sientas mejor inmediatamente!","Hmmmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0007:000B:}}Je crois que j'ai
compris ! T'as eu un petit différend
avec des abeilles, c'est ça ?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Tiens, prends ce remède ! Avec ça,
cette vilaine rencontre ne sera
bientôt qu'un lointain souvenir !","Mmmh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0007:000B:}}Ah, è tutto chiaro ora!
Ti ha punt{{TAG:000E:0006:02006F0002006100}} un'ape!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Prendi questa {{TAG:0000:0003:0200}}medicina{{TAG:0000:0003:FFFF}}! Ti sentirai
subito meglio! Pront{{TAG:000E:0006:02006F0002006100}} per una
sessione speciale di piegamenti!","Hmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0007:000B:}}Ah!{{TAG:0007:0000:14000000}} Jetzt hab ich's kapiert!
{{TAG:0007:0000:14000000}}Dich haben Bienen gestochen, {{TAG:0007:0000:08000000}}oder?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Nimm diese Medizin!{{TAG:0007:0000:14000000}} Dann hast du's
im Nu hinter dir.","Hmmmm{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0007:000B:}}Ha, anladım! Seni arılar soktu,
değil mi?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Al şu ilacı! Hemen
daha iyi hissettirir!"
