entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0001:}}We'll play {{TAG:0000:0003:0200}}once{{TAG:0000:0003:FFFF}} and lay it all on the
line! If we throw out the same thing,{{TAG:0007:0000:28000000}}
it's a do-over, OK?{{TAG:0007:0000:14000000}} Ready?","{{TAG:0003:0001:}}¡Nos lo jugamos todo a {{TAG:0000:0003:0200}}una ronda{{TAG:0000:0003:FFFF}}!
Si los dos sacamos lo mismo,{{TAG:0007:0000:28000000}}
repetimos, ¿vale?{{TAG:0007:0000:14000000}} ¿Estás list{{TAG:000E:0006:02006F0002006100}}?","{{TAG:0003:0001:}}On ne va faire qu'{{TAG:0000:0003:0200}}une seule manche{{TAG:0000:0003:FFFF}},{{TAG:0007:0000:28000000}}
c'est tout ou rien, d'accord ?{{TAG:0007:0000:14000000}}
Tu es {{TAG:000E:0006:080070007200EA0074000A0070007200EA0074006500}} ?","{{TAG:0003:0001:}}Giochiamo solo {{TAG:0000:0003:0200}}una volta{{TAG:0000:0003:FFFF}}. Prendere
o lasciare. Se pareggiamo,
ripetiamo. Chiaro?{{TAG:0007:0000:14000000}} Pront{{TAG:000E:0006:02006F0002006100}}?","{{TAG:0003:0001:}}Wir spielen {{TAG:0000:0003:0200}}eine Runde{{TAG:0000:0003:FFFF}}!{{TAG:0007:0000:14000000}} Wer die
Runde gewinnt, hat gewonnen.{{TAG:0000:0004:}}Wenn wir unentschieden spielen,
dann probieren wir's noch mal,{{TAG:0007:0000:08000000}}
einverstanden?","{{TAG:0003:0001:}}{{TAG:0000:0003:0200}}Tek el{{TAG:0000:0003:FFFF}} oynayıp her şeyi ortaya koyuyoruz!
Aynısını seçersek{{TAG:0007:0000:28000000}}
yeniden oynarız, tamam mı?{{TAG:0007:0000:14000000}} Hazır mısın?"
1,002,,,,,,
2,003,"Ready?{{TAG:0007:0000:14000000}} On 1,{{TAG:0007:0000:14000000}} 2,{{TAG:0007:0000:14000000}} 3{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. Shoot!{{TAG:000F:0001:000000000000}}
Rock!
Scissors!
Paper!","Una,{{TAG:0007:0000:14000000}} dos{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. ¡y tres!{{TAG:000F:0001:000000000000}}
¡Piedra!
¡Tijera!
¡Papel!","Chi{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} fou{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} mi !{{TAG:000F:0001:000000000000}}
Pierre !
Ciseaux !
Papier !","1,{{TAG:0007:0000:14000000}} 2,{{TAG:0007:0000:14000000}} 3{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. Via!{{TAG:000F:0001:000000000000}}
Sasso!
Forbici!
Carta!","Eins,{{TAG:0007:0000:14000000}} zwei,{{TAG:0007:0000:14000000}} drei{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. Los!{{TAG:000F:0001:000000000000}}
Stein!
Schere!
Papier!","Hazır mısın?{{TAG:0007:0000:14000000}} Bir,{{TAG:0007:0000:14000000}} iki,{{TAG:0007:0000:14000000}} üç{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. Göster!{{TAG:000F:0001:000000000000}}
Taş!
Makas!
Kâğıt!"
3,004,{{TAG:0007:000B:}}Rock!,{{TAG:0007:000B:}}¡Piedra!,{{TAG:0007:000B:}}Pierre !,{{TAG:0007:000B:}}Sasso!,{{TAG:0007:000B:}}Stein!,{{TAG:0007:000B:}}Taş!
4,005,{{TAG:0007:000B:}}Scissors!,{{TAG:0007:000B:}}¡Tijera!,{{TAG:0007:000B:}}Ciseaux !,{{TAG:0007:000B:}}Forbici!,{{TAG:0007:000B:}}Schere!,{{TAG:0007:000B:}}Makas!
5,006,{{TAG:0007:000B:}}Paper!,{{TAG:0007:000B:}}¡Papel!,{{TAG:0007:000B:}}Papier !,{{TAG:0007:000B:}}Carta!,{{TAG:0007:000B:}}Papier!,{{TAG:0007:000B:}}Kâğıt!
6,007,{{TAG:0003:0029:}}Uh-oh!{{TAG:0007:0000:14000000}} You got me!,{{TAG:0003:0029:}}¡No puede ser!{{TAG:0007:0000:14000000}} ¡Me has ganado!,{{TAG:0003:0029:}}Oh oh !{{TAG:0007:0000:14000000}} Tu m'as eu !,{{TAG:0003:0029:}}Caspitina!{{TAG:0007:0000:14000000}} Mi hai battuto!,{{TAG:0003:0029:}}Oje!{{TAG:0007:0000:14000000}} Du gewinnst.,{{TAG:0003:0029:}}Eyvah!{{TAG:0007:0000:14000000}} Beni yendin!
7,008,"{{TAG:0003:000D:}}We threw out the same thing!{{TAG:0007:0000:14000000}}
Do-over!","{{TAG:0003:000D:}}¡Hemos sacado lo mismo!{{TAG:0007:0000:14000000}}
¡Vamos otra vez!",{{TAG:0003:000D:}}Égalité !{{TAG:0007:0000:14000000}} On recommence !,"{{TAG:0003:000D:}}Abbiamo scelto la stessa cosa.{{TAG:0007:0000:14000000}}
Si ripete!","{{TAG:0003:000D:}}Oje!{{TAG:0007:0000:14000000}} Unentschieden!{{TAG:0007:0000:14000000}}
Wir müssen noch mal!","{{TAG:0003:000D:}}İkimiz de aynısını seçtik!{{TAG:0007:0000:14000000}}
Tekrar!"
8,009,{{TAG:0003:002A:}}Awesome!,{{TAG:0003:002A:}}¡Viva!,{{TAG:0003:002A:}}Ouais !,{{TAG:0003:002A:}}Evviva!,"{{TAG:0003:002A:}}Äh, he he he!{{TAG:0007:0000:14000000}} Toll!",{{TAG:0003:002A:}}Süper!
9,010,,,,,,
