entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:000F:}}{{TAG:0007:000B:}}Wow!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}The {{TAG:0005:0023:00CD}} look is all me!{{TAG:0007:0000:14000000}}
And I like the color too!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}¡Vaya!{{TAG:0007:0000:14000000}} ¡Pero si es {{TAG:000E:0002:}}
{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}¡Su rollo {{TAG:0005:0023:00CD}}
me pega mucho!{{TAG:0007:0000:14000000}} ¡Y también
me gusta el color!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Waouh !{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} !{{TAG:0000:0004:}}{{TAG:0003:0001:}}Ce côté {{TAG:0005:0023:00CD}}, c'est tout
à fait moi.{{TAG:0007:0000:14000000}} La couleur dominante
me plaît bien aussi !","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Uau!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Lo stile {{TAG:0005:0023:00CD}} mi piace
tantissimo!{{TAG:0007:0000:14000000}} E anche questo colore!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Heiliger Flatterball!
{{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Der {{TAG:0005:0023:00CD}}e Look steht
mir klasse!{{TAG:0007:0000:14000000}} Und die Farbe mag ich
auch!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Vay!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}{{TAG:0000:0004:}}{{TAG:0003:0001:}}! {{TAG:0005:0023:00CD}} tarzı tam benlik{{TAG:0007:0000:14000000}}!
Rengini de sevdim!"
1,002,"{{TAG:0003:000F:}}{{TAG:0007:000B:}}Yes!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0007:0001:}}
{{TAG:0003:0001:}}Hey, that's a pretty cool-lookin'
color combination!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}¡Sí!{{TAG:0007:0000:14000000}} ¡{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0007:0001:}}
{{TAG:0003:0001:}}Oye, ¡la combinación de colores
mola bastante!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Youhou !{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} !
{{TAG:0003:0001:}}Joli choix de couleurs, en passant !","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Sì!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0007:0001:}}
{{TAG:0003:0001:}}Che bello! Mi piace questa
combinazione di colori!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Klasse!
{{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}! {{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}
Die Farben verdienen einen Pokal!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Evet!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0007:0001:}}{{TAG:0003:0001:}} Hey, bu renk
kombinasyonu bayağı havalı!"
2,003,"{{TAG:0003:000F:}}{{TAG:0007:000B:}}Wow!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}That {{TAG:0005:0023:00CD}} look is nice!{{TAG:0007:0000:14000000}}
Some folks know how to give gifts!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}¡Ah!{{TAG:0007:0000:14000000}} ¡{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}¡Ese rollo {{TAG:0005:0023:00CD}}
mola mucho!{{TAG:0007:0000:14000000}} ¡Hay gente que
sí que sabe hacer regalos!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Oh !{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} !{{TAG:0000:0004:}}{{TAG:0003:0001:}}Moi qui voulais donner dans
{{TAG:000E:000A:06006C006500200004006C002700}}{{TAG:0005:0023:00CD}}, je suis servi !{{TAG:0007:0000:14000000}}
Chouette cadeau,{{TAG:0007:0000:0A000000}} {{TAG:0005:0007:}} !","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Uau!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Lo stile {{TAG:0005:0023:00CD}} è proprio
bello!{{TAG:0007:0000:14000000}} Certe persone ci sanno
fare con i regali!","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Heiliges Hüpfseil!{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Dieser {{TAG:0005:0023:00CD}}e Stil ist
nicht von schlechten Eltern!{{TAG:0007:0000:14000000}} Manche
Leute wissen halt, was ankommt.","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Vay!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}} Şu {{TAG:0005:0023:00CD}} görünümü çok{{TAG:0007:0000:14000000}} iyi!
Bazıları hediye seçmeyi biliyor!"
3,004,{{TAG:0003:000F:}}{{TAG:0007:000B:}}Hey!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!,{{TAG:0003:000F:}}{{TAG:0007:000B:}}¡Eh!{{TAG:0007:0000:14000000}} ¡{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!,{{TAG:0003:000F:}}{{TAG:0007:000B:}}Oh !{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} !,{{TAG:0003:000F:}}{{TAG:0007:000B:}}Oh!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!,"{{TAG:0003:000F:}}{{TAG:0007:000B:}}Hey!
{{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!",{{TAG:0003:000F:}}{{TAG:0007:000B:}}Vay!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!
4,005,"{{TAG:0003:000F:}}{{TAG:0007:000B:}}Aha!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0009:}}I like the color, but is this style a
good look for me?","{{TAG:0003:000F:}}{{TAG:0007:000B:}}¡Ajá!{{TAG:0007:0000:14000000}} Así que {{TAG:000E:0002:}}
{{TAG:0011:0003:0000}}, ¿eh?{{TAG:0000:0004:}}{{TAG:0003:0009:}}Me gusta el color, pero...
¿me pegará este estilo?","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Ho ho !{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} !{{TAG:0000:0004:}}{{TAG:0003:0009:}}La couleur dominante est à mon
goût, par contre le style...","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Aha!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0009:}}Il colore mi piace, però non sono
convinto dello stile. Andrà bene
per me?","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Aha!
{{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0009:}}Ich mag die Farbe, {{TAG:0007:0000:14000000}}aber ich glaube,
der Stil passt nicht zu mir...","{{TAG:0003:000F:}}{{TAG:0007:000B:}}Aha!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}!{{TAG:0000:0004:}}{{TAG:0003:0009:}} Rengi güzel ama bu tarz
bana yakışır mı?"
5,006,"{{TAG:0003:000F:}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}?{{TAG:0000:0004:}}{{TAG:0003:0009:}}I'm not sure the {{TAG:0005:0023:00CD}}
look is really my style.","{{TAG:0003:000F:}}¿{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}?{{TAG:0000:0004:}}{{TAG:0003:0009:}}No estoy seguro de que el estilo
{{TAG:0005:0023:00CD}} sea lo mío.","{{TAG:0003:000F:}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}} ?!{{TAG:0000:0004:}}{{TAG:0003:0009:}}Je comprends qu'on puisse aimer
s'habiller {{TAG:0005:0023:00CD}}, mais
perso c'est pas du tout mon truc.","{{TAG:0003:000F:}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}?{{TAG:0000:0004:}}{{TAG:0003:0009:}}Ho dei dubbi sullo stile
{{TAG:0005:0023:00CD}}...
Forse non è adatto a me.","{{TAG:0003:000F:}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}?{{TAG:0000:0004:}}{{TAG:0003:0009:}}Ich bin mir nicht sicher, ob dieser
{{TAG:0005:0023:00CD}}e Stil zu mir passt.","{{TAG:0003:000F:}}{{TAG:000E:0003:}}{{TAG:000E:0002:}}{{TAG:0011:0003:0000}}{{TAG:0000:0004:}}{{TAG:0003:0009:}}? {{TAG:0005:0023:00CD}} tarzı pek
benim işim mi emin değilim."
6,007,"{{TAG:0003:0001:}}I'd like to wear it, but I'm sweating
like a{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}guy who sweats a lot.{{TAG:0007:0000:28000000}} I think
I'll try it on later.","{{TAG:0003:0001:}}Me gustaría ponerme esto, pero
sudo tanto como{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} un tío que suda
mucho.{{TAG:0007:0000:28000000}} Ya me lo probaré luego.","{{TAG:0003:0001:}}Je l'essaierais bien, mais je sue
comme un p{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} comme un type qui
sue beaucoup.{{TAG:0007:0000:28000000}} Ça attendra, du coup.","{{TAG:0003:0001:}}Mi piacerebbe vedere come mi sta,
ma sto sudando come{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} uno che
suda molto.{{TAG:0007:0000:28000000}} Lo faccio dopo.","{{TAG:0003:0001:}}Ich würd's ja gern anziehen, aber ich
schwitze wie ein{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Typ, der sehr viel
schwitzt.{{TAG:0007:0000:28000000}} Ich probier's später an!","{{TAG:0003:0001:}}Giymek isterdim ama şu an... çok{{TAG:0007:0000:08000000}}{{TAG:0007:0000:08000000}}{{TAG:0007:0000:08000000}}
terleyen{{TAG:0007:0000:14000000}} biri kadar{{TAG:0007:0000:28000000}} terliyim.
Sonra denerim."
7,008,{{TAG:0003:0006:}}OhmygoshIhavetotryitonrightnow!,{{TAG:0003:0006:}}¡Tengo que probarme esto YA!,"{{TAG:0003:0006:}}OK ! Assez blablaté, agissons ! Je
l'essaie !",{{TAG:0003:0006:}}Voglio vedere come mi sta! Subito!,"{{TAG:0003:0006:}}Wenn ich's nicht gleich anprobiere,
explodiere ich vor lauter Aufregung!","{{TAG:0003:0006:}}AmanTanrımHemenŞimdiDenememLazım
!"
8,009,"{{TAG:0003:0021:}}Oh, {{TAG:0007:0000:14000000}}{{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}!{{TAG:0007:0000:14000000}} Look how it highlights
my muscles!{{TAG:0007:0000:28000000}} This gear is totally the
bizzombdiggety! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0021:}}¡Vaya, tron! ¡Mira cómo resalta
mis músculos!{{TAG:0007:0000:28000000}} ¡Esta ropa es la
caña, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0021:}}Oh !{{TAG:0007:0000:14000000}} Regarde comme mes muscles
sont mis en valeur !{{TAG:0007:0000:14000000}} Ce vêtement,
c'est de la balle,{{TAG:0007:0000:0A000000}} {{TAG:0005:0007:}} !","{{TAG:0003:0021:}}Oh, {{TAG:0007:0000:14000000}}{{TAG:000E:0006:0A0061006D00690063006F000A0061006D00690063006100}}!{{TAG:0007:0000:14000000}} Guarda come esalta
i miei muscoli!{{TAG:0007:0000:28000000}} Questo capo è
bellissimo! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0021:}}Siehst du das, {{TAG:0007:0000:08000000}}{{TAG:000E:0006:1800530070006F0072007400730066007200650075006E0064001C00530070006F0072007400730066007200650075006E00640069006E00}}?
{{TAG:0007:0000:14000000}}Siehst du, wie gut meine Muskeln
darin aussehen?! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0021:}}Oo, {{TAG:0007:0000:14000000}}{{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}!{{TAG:0007:0000:14000000}} Kaslarımı nasıl ortaya
çıkarıyor{{TAG:0007:0000:28000000}} bak! Bu kıyafet bomba
ötesi! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
9,010,"{{TAG:0003:0021:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Truth time, {{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}.
These clothes?{{TAG:0007:0000:14000000}} Yea?{{TAG:0007:0000:08000000}} Or nay?{{TAG:000F:0005:00000000}}
Yea!
Nay!","{{TAG:0003:0021:}}¡{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Es la hora de la
verdad, campe{{TAG:000E:0006:0400F3006E0006006F006E006100}}. ¡Solo una
pregunta sobre esta ropa!{{TAG:0007:0000:14000000}} ¿Sí{{TAG:0007:0000:08000000}} o no?{{TAG:000F:0005:00000000}}
¡Sí!
¡No!","{{TAG:0003:0021:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}} !{{TAG:0007:0000:14000000}} L'heure du verdict a
sonné, {{TAG:000E:0006:1400700065007400690074002000670061007200730012006D00610020006700720061006E0064006500}}. Ce vêtement :{{TAG:0007:0000:14000000}}
oui ou non ?{{TAG:000F:0005:00000000}}
Oui !
Non !","{{TAG:0003:0021:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} È il momento della
verità, {{TAG:000E:0006:0A0061006D00690063006F000A0061006D00690063006100}}. Come mi sta?{{TAG:0007:0000:14000000}} Bene?{{TAG:0007:0000:08000000}}
O male?{{TAG:000F:0005:00000000}}
Bene!
Male!","{{TAG:0003:0021:}}Jetzt mal ehrlich, {{TAG:000E:0006:1800530070006F0072007400730066007200650075006E0064001C00530070006F0072007400730066007200650075006E00640069006E00}}...
{{TAG:0007:0000:14000000}}Gefällt's dir oder gefällt's dir nicht?{{TAG:000F:0005:00000000}}
Es gefällt mir!
Es gefällt mir nicht.","{{TAG:0003:0021:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Dürüstlük zamanı, {{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}. Bu
kıyafet? Var{{TAG:0007:0000:14000000}} mı,{{TAG:0007:0000:08000000}} yok mu?{{TAG:000F:0005:00000000}}
Var!
Yok!"
