entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,,,,,,
1,002,{{TAG:000A:0006:090014000C000E00}},{{TAG:000A:0006:090014000C000E00}},{{TAG:000A:0006:090014000C000E00}},{{TAG:000A:0006:090014000C000E00}},{{TAG:000A:0006:090014000C000E00}},{{TAG:000A:0006:090014000C000E00}}
2,003,{{TAG:000A:0006:090014000D000E00}},{{TAG:000A:0006:090014000D000E00}},{{TAG:000A:0006:090014000D000E00}},{{TAG:000A:0006:090014000D000E00}},{{TAG:000A:0006:090014000D000E00}},{{TAG:000A:0006:090014000D000E00}}
3,004,,,,,,
4,005,"{{TAG:0003:0005:}}I'm not sure why, but Main Street
always makes me really happy!{{TAG:0007:0000:14000000}}
Hooray for shopping, {{TAG:0005:0007:}}!","{{TAG:0003:0025:}}Me gusta venir de compras,{{TAG:0007:0000:08000000}}
no lo puedo evitar.
¡{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0005:}}La rue commerçante me rend
nerveux. En bien, je crois.{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}} !","{{TAG:0003:0005:}}Non so perché, ma un giretto in
Via degli Acquisti mi mette sempre
di buonumore,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000D:}}Hier ist er nicht...{{TAG:0007:0000:1E000000}}
Und da auch nicht!{{TAG:0000:0004:}}{{TAG:0003:0007:}}Argh! {{TAG:0007:0000:14000000}}Sag jetzt nicht, dass ich
schon wieder meinen Einkaufszettel
zu Hause vergessen habe!","{{TAG:0003:0005:}}Nedendir bilmem ama Ana Cadde beni hep
neşelendiriyor!{{TAG:0007:0000:14000000}} Alışveriş
çok yaşa, {{TAG:0005:0007:}}!"
5,006,"{{TAG:0003:0025:}}It's fun to come to the shopping
district and meet new folks,{{TAG:0007:0000:14000000}} don't
you think?{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0025:}}Venir a la zona de compras está
muy bien,{{TAG:0007:0000:08000000}} siempre se conoce gente.{{TAG:0007:0000:14000000}}
¡{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0025:}}C'est sympa de venir dans la rue
commerçante et de rencontrer du
monde,{{TAG:0007:0000:14000000}} non ?{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}} !","{{TAG:0003:0025:}}Sono un tipo timido, ma in Via degli
Acquisti finisco sempre per farmi
tanti nuovi amici,{{TAG:0007:0000:14000000}}{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0006:}}Hier trifft man immer wieder neue
Leute!{{TAG:0007:0000:14000000}} Das nervt,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0025:}}Alışveriş bölgesine gelip yeni
insanlarla tanışmak keyifli,{{TAG:0007:0000:14000000}} sence
de öyle değil mi?{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
6,007,{{TAG:0003:0017:}}You out shopping today?,{{TAG:0003:0017:}}¿Estás de compras?{{TAG:0007:0000:14000000}} ¿Qué buscas?,{{TAG:0003:0017:}}Tu viens faire du shopping ?,"{{TAG:0003:0017:}}Allora? Come va?
In giro a spendere un po' di stelline?",{{TAG:0003:0006:}}Aha.{{TAG:0007:0000:14000000}} {{TAG:0003:0000:}}Auch unterwegs?,{{TAG:0003:0017:}}Bugün alışverişe mi çıktın?
7,008,"{{TAG:0003:0020:}}Hey!{{TAG:0007:0000:14000000}} So you're here too, huh?","{{TAG:0003:0020:}}Tú también por aquí,{{TAG:0007:0000:08000000}} ¿eh?","{{TAG:0003:0020:}}J'ai rien à faire ici mais je suis
là quand même.{{TAG:0007:0000:14000000}} Tu crois que c'est
grave ?","{{TAG:0003:0020:}}Aloha!{{TAG:0007:0000:14000000}} Anche tu da queste parti, eh?","{{TAG:0003:0006:}}Nicht ansprechen.{{TAG:0007:0000:14000000}} Ich muss
nachdenken, was ich alles brauche.{{TAG:0000:0004:}}{{TAG:0003:000F:}}Wenn du mir allerdings Hilfe beim
Tragen anbieten willst, sag ich nicht
Nein!","{{TAG:0003:0020:}}Hey!{{TAG:0007:0000:14000000}} Demek sen de buradasın, ha?"
8,009,"{{TAG:0003:0017:}}You came all this way to shop?{{TAG:0007:0000:1E000000}}
{{TAG:0003:0001:}}Well, enjoy yourself!","{{TAG:0003:0017:}}¿Te has pegado el viaje
solo para ir de compras?{{TAG:0007:0000:1E000000}}
{{TAG:0003:0001:}}¡Pues que lo disfrutes!","{{TAG:0003:0017:}}T'as fait tout ce chemin pour faire
du shopping ?{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}J'espère que tu vas
en profiter !","{{TAG:0003:0017:}}Hai fatto tutta questa strada
per fare shopping qui?{{TAG:0007:0000:1E000000}}
{{TAG:0003:0001:}}Beh, divertiti...","{{TAG:0003:0017:}}Du bist den ganzen Weg zu uns
gekommen, um einzukaufen?{{TAG:0007:0000:1E000000}}
{{TAG:0003:0023:}}Na dann, gute Schnäppchenjagd!","{{TAG:0003:0017:}}Alışveriş için ta buraya kadar
mı geldin?{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}E, tadını çıkar bari!"
9,010,"{{TAG:0003:0020:}}Hey!{{TAG:0007:0000:14000000}} {{TAG:0003:0025:}}Shopping for presents for the
folks back home? {{TAG:0003:0002:}}GAHAHA!","{{TAG:0003:0020:}}¡Buenas!{{TAG:0007:0000:14000000}} {{TAG:0003:0025:}}¿Vas a comprarle regalos
a la gente de tu pueblo?","{{TAG:0003:0020:}}Hé !{{TAG:0007:0000:14000000}} {{TAG:0003:0025:}}T'es venu{{TAG:000E:0006:000002006500}} acheter des petits
cadeaux pour tous tes amis ?
{{TAG:0003:0002:}}HA HA HA !","{{TAG:0003:0020:}}Ehi!{{TAG:0007:0000:14000000}} {{TAG:0003:0025:}}Stai comprando souvenir per
gli zii rimasti a casa? Portachiavi,
piattini o bicchierini? {{TAG:0003:0002:}}AHAHAH!","{{TAG:0003:0020:}}Hallo!{{TAG:0007:0000:14000000}} {{TAG:0003:0021:}}Kaufst du Mitbringsel für die
Leute daheim ein?{{TAG:0007:0000:14000000}} {{TAG:0003:0002:}}Brav. {{TAG:0007:0000:14000000}}Bwa ha ha!","{{TAG:0003:0020:}}Hey!{{TAG:0007:0000:14000000}} {{TAG:0003:0025:}}Eve dönerken millet için hediye
mi bakıyorsun? {{TAG:0003:0002:}}GAHAHA!"
