entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"Do you ever feel like all the stuff in
the shopping area{{TAG:0007:0000:0F000000}}{{TAG:0003:0025:}} is kind of all
the same?","¿No te parece a ti también que todo
{{TAG:0007:0000:0F000000}}{{TAG:0003:0025:}}lo que venden en la zona comercial
viene a ser más o menos lo mismo?","Ce serait pas mal que les boutiques
renouvellent leur stock de temps en
temps quand même...
{{TAG:0003:0006:}}Il faut que les gens achètent plus,{{TAG:0007:0000:14000000}} je
le dis toujours !","Non sembra anche a te che i negozi{{TAG:0007:0000:0F000000}}
{{TAG:0003:0025:}}vendano tutti la stessa roba
fritta e rifritta?","Kommt es dir auch manchmal so
vor, {{TAG:0007:0000:0F000000}}{{TAG:0003:0024:}}als ob es hier überall den
gleichen Kram zu kaufen gibt?","Alışveriş bölgesindeki her şeyin{{TAG:0007:0000:0F000000}}{{TAG:0003:0025:}}
biraz birbirine benzediği hissine
kapıldığın oluyor mu?"
1,002,"Don't you think this shopping area
seems classier{{TAG:0007:0000:08000000}} {{TAG:0003:0025:}}when it's empty?","¿A que la zona comercial {{TAG:0007:0000:08000000}}{{TAG:0003:0025:}}tiene
un aire más elegante sin el agobio
de la muchedumbre?","Pourquoi est-ce qu'il y a toujours
autant de monde dans les
magasins ?
{{TAG:0003:0006:}}Les gens n'ont rien de mieux à faire
que de venir m'embêter pendant
mes courses ?{{TAG:0007:0000:08000000}}{{TAG:0003:0025:}}","Passeggiare guardando le vetrine
fa più chic{{TAG:0007:0000:08000000}} {{TAG:0003:0025:}}quando non c'è nessuno
in giro.","{{TAG:0003:0015:}}Ist schon angenehmer hier, wenn
nicht so viele Leute zum Einkaufen
unterwegs sind, {{TAG:0005:0007:}}.","Sence de bu alışveriş bölgesi boşken{{TAG:0007:0000:08000000}} {{TAG:0003:0025:}}
daha ağırbaşlı görünmüyor mu?"
2,003,"{{TAG:0003:0001:}}I'm looking to buy something I can
take back as a souvenir. It's just a
little habit I have,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0001:}}Estoy buscando algún recuerdo
de mi visita a {{TAG:000E:0003:}}{{TAG:0005:0005:}},
{{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0001:}}À chaque fois que je viens ici, je
ramène un souvenir. Pour moi, c'est
comme des vacances,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0001:}}Sto cercando un souvenir
che mi ricordi per sempre
di questa città,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Hmmm, ob ich hier irgendwo
ein schönes Souvenir finde,{{TAG:0007:0000:14000000}}
{{TAG:0005:0007:}}?","{{TAG:0003:0001:}}Dönüşte hatıra diye götürebileceğim
bir şey arıyorum. Ufak bir alışkanlık
işte,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}."
3,004,"{{TAG:0003:0006:}}I'm not good with crowds or lines,{{TAG:0007:0000:08000000}}
so seeing this place kind of empty
{{TAG:0003:0025:}}is just right for me, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","Odio las multitudes y las colas.{{TAG:0007:0000:08000000}}
Como este sitio está casi vacío,
{{TAG:0003:0025:}}es ideal para mí, {{TAG:0007:0000:0A000000}}{{TAG:0005:0007:}}.","Le seul problème dans les magasins,
c'est les gens.{{TAG:0007:0000:08000000}} {{TAG:0003:001B:}}Mais il faut bien faire
avec, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}...","C'è poca gente in giro...{{TAG:0007:0000:08000000}} Meno male.
{{TAG:0003:0025:}}Nella folla perdo la pazienza
che è un piacere, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","Ich mag keine Menschenmengen.{{TAG:0007:0000:08000000}}
{{TAG:0003:0020:}}Die Einkaufsmeile ist am schönsten,
wenn sie leer ist, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0006:}}Kalabalıkla, kuyrukla aram yoktur,{{TAG:0007:0000:08000000}}
o yüzden buranın böyle tenha olması{{TAG:0003:0025:}}
tam bana göre, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}."
4,005,"{{TAG:0003:0001:}}This place is just small enough to
make shopping nice and easy,{{TAG:0007:0000:08000000}} right?!","{{TAG:0003:0001:}}Este sitio es lo bastante pequeño
para que uno pueda ir de compras
sin perderse,{{TAG:0007:0000:08000000}} ¿a que sí?","Faut l'avouer, {{TAG:0003:0015:}}le seul attrait de
cette ville, c'est sa rue
commerçante.{{TAG:0003:0000:}}
Sans ça, j'aurais déjà débarrassé le
plancher depuis longtemps.","{{TAG:0003:0001:}}Mi piace che i negozi siano tutti uno
vicino all'altro.{{TAG:0007:0000:08000000}} Fare shopping in
questa città è... una passeggiata!","{{TAG:0003:0012:}}Moment. {{TAG:0007:0000:14000000}}Was brauche ich doch
gleich? {{TAG:0007:0000:14000000}}{{TAG:0003:000D:}}Argh!{{TAG:0000:0004:}}Ich hab schon wieder vergessen,
warum ich hergekommen bin!","{{TAG:0003:0001:}}Burası alışverişi rahat rahat yapmak
için tam kararında küçük,{{TAG:0007:0000:08000000}} değil mi?!"
5,006,{{TAG:000A:0006:0900140007000800}},{{TAG:000A:0006:0900140007000800}},{{TAG:000A:0006:0900140007000800}},{{TAG:000A:0006:0900140007000800}},{{TAG:000A:0006:0900140007000800}},{{TAG:000A:0006:0900140007000800}}
6,007,{{TAG:0009:0003:01000200030004000500}},{{TAG:0009:0003:01000200030004000500}},{{TAG:0009:0003:01000200030004000500}},{{TAG:0009:0003:01000200030004000500}},{{TAG:0009:0003:01000200030004000500}},{{TAG:0009:0003:01000200030004000500}}
7,008,{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}},{{TAG:0009:0000:09000A00}}
8,009,"{{TAG:0003:0025:}}I imagine the museum is still open,
so maybe I'll pop my head in later.","{{TAG:0003:0025:}}Supongo que el museo debe
de estar abierto.{{TAG:0007:0000:0F000000}} Igual luego
me acerco.","{{TAG:0003:0025:}}Je crois que le musée est ouvert,{{TAG:0007:0000:14000000}}
j'irai peut-être y faire un tour plus
tard.","{{TAG:0003:0025:}}Mi sa che il museo è aperto.
Magari fra poco ci faccio un salto.","Hmm.{{TAG:0007:0000:14000000}}{{TAG:0003:0015:}} Vielleicht schau ich noch auf
einen Besuch beim Museum vorbei. {{TAG:0007:0000:14000000}}
Das hat so gut wie immer geöffnet.","{{TAG:0003:0025:}}Müze hâlâ açıktır herhâlde; sonra
bir kafamı uzatırım belki."
9,010,"{{TAG:0003:001B:}}Just as you'd expect, the shopping
district is pretty sparse this time of
day.{{TAG:0007:0000:08000000}} {{TAG:0003:0025:}}Well, there are worse things.","{{TAG:0003:0025:}}La zona de tiendas está un poco
triste a estas horas.{{TAG:0007:0000:08000000}} Aunque
supongo que era de esperar{{TAG:0007:0000:04000000}}.{{TAG:0007:0000:04000000}}.{{TAG:0007:0000:04000000}}.","{{TAG:0003:0025:}}Forcément, y'a pas grand-monde
dans la rue commerçante à cette
heure-là...","{{TAG:0003:0025:}}Certo che Via degli Acquisti è un po'
deserta a quest'ora. Beh, almeno
si riesce a camminare in pace...","Ich muss sagen, mir gefällt's hier
nachts am besten. {{TAG:0007:0000:14000000}}{{TAG:0003:0006:}}Ohne die ganzen
kaufwütigen Leute, {{TAG:0005:0007:}}.","{{TAG:0003:001B:}}Beklendiği gibi bu saatte alışveriş
bölgesi bayağı tenha.{{TAG:0007:0000:08000000}} {{TAG:0003:0025:}} Eh, daha kötü
şeyler de var."
