entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"So{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0004:0000:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0003:0026:}}This is gonna be a
great year! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0021:}}Why? Because I'm gonna work out a
bunch!","Así que{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0004:0000:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0003:0026:}}{{TAG:0003:0026:}}¡Había estado
esperando este año, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0021:}}¿Por qué? Porque es el año de la
rata, ¡así que yo soy la estrella!","{{TAG:0004:0000:}},{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0003:0026:}}Depuis le
temps que j'attends cette année !{{TAG:0000:0004:}}Pourquoi ?{{TAG:0007:0000:14000000}} {{TAG:0003:0021:}}Parce que c'est l'année
du rat, pardi !{{TAG:0007:0000:14000000}} Je vais battre un max
de records, c'est obligé !","{{TAG:0003:0021:}}Secondo lo zodiaco cinese, questo
sarà l'anno del Topo: il mio anno!{{TAG:0000:0004:}}{{TAG:0003:0000:}}Certo, il calendario lunare è diverso
dal nostro calendario... Lo sapevi?","Endlich{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0004:0000:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0003:0026:}}Ich freu mich
echt tierisch aufs kommende Jahr,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}Wieso? {{TAG:0007:0000:28000000}}{{TAG:0003:0021:}}Weil's das Jahr der Ratte
ist. {{TAG:0007:0000:14000000}}{{TAG:0003:002C:}}Aber das ist auch MEIN Jahr!","Demek{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0004:0000:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0003:0026:}}Bu yıl harika geçecek!
{{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0021:}}Neden mi? Çünkü deli
gibi antrenman yapacağım!"
1,002,"{{TAG:0003:0017:}}Do you think this year will be a
good one?{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:0026:}}I do!{{TAG:0007:0001:}} {{TAG:0003:0005:}}I can't wait to see what my
muscles look like in a few months!","{{TAG:0003:0017:}}¿Estás al tanto del horóscopo
chino y todo eso?{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:0026:}}¡Ja, ja! Es el año del buey, ¿sabes?{{TAG:0007:0001:}}
{{TAG:0003:0005:}}¡Así que me toca ser el número uno
prácticamente por decreto!","{{TAG:0003:0017:}}Cette année, c'est l'année du...{{TAG:0007:0000:14000000}}
Du...?{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:0026:}}Hé hé, c'est l'année du buffle, bien
sûr !{{TAG:0007:0001:}} {{TAG:0003:0005:}}Malheur à quiconque se mettra
en travers de mon chemin !","{{TAG:0003:0017:}}Sai in che anno siamo secondo
il calendario cinese?{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:0026:}}In quello della Mucca!{{TAG:0007:0001:}} {{TAG:0003:0005:}}Ma allora
sarà anche l'anno dei tori!
Non avrò nessun rivale!
{{TAG:0003:0000:}}Ora devo solo scoprire quando
comincia l'anno lunare...","{{TAG:0003:0017:}}Welchem Tier gehört dieses Jahr?{{TAG:0000:0004:}}{{TAG:0003:0026:}}Genau! {{TAG:0007:0000:14000000}}Dem Büffel!{{TAG:0007:0000:28000000}}
{{TAG:0003:0005:}}Wir Rinder haben dieses Jahr
das Sagen, {{TAG:0007:0000:08000000}}{{TAG:000E:0006:1800530070006F0072007400730066007200650075006E0064001C00530070006F0072007400730066007200650075006E00640069006E00}}!","{{TAG:0003:0017:}}Sence bu yıl güzel geçecek mi?{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:0026:}}Bence
evet!{{TAG:0007:0001:}} {{TAG:0003:0005:}}Birkaç ay sonra kaslarımın nasıl
görüneceğini görmek
için sabırsızlanıyorum!"
2,003,"This is gonna be a great year!{{TAG:0000:0004:}}{{TAG:0003:0029:}}I feel like I could have done more in
the way of fitness last year{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:001B:}}I don't want to feel that way at this
time next year, so{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0021:}}I'm gonna get off on the right foot
right now!{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","¿Sabías que estamos en el año
del tigre?{{TAG:0000:0004:}}{{TAG:0003:0029:}}¡Menuda coincidencia! Me da un
poco de palo, la verdad... ¿A quién
se le habrán ocurrido estas cosas?
{{TAG:0003:001B:}}Bueno, el caso es que no depende
de mí y tendré que aguantarme{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0021:}}Alguien ha decidido que yo sea
la estrella de este año, ¡y tendré
que intentar estar a la altura!","Cette année, c'est l'année du tigre !{{TAG:0007:0000:0F000000}}
Tu le savais ?{{TAG:0000:0004:}}{{TAG:0003:0029:}}C'est vraiment embarrassant, cette
histoire...{{TAG:0007:0000:0F000000}} Et ça sort d'où, d'abord ?!{{TAG:0000:0004:}}{{TAG:0003:001B:}}Enfin, vu qu'on ne m'a pas demandé
mon avis, j'imagine que je vais
devoir faire avec{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0021:}}À moi de me montrer à la hauteur,{{TAG:0007:0000:14000000}}
{{TAG:0005:0007:}} !","Lo sapevi? Secondo lo zodiaco
cinese siamo nell'anno della Tigre!{{TAG:0000:0004:}}{{TAG:0003:0029:}}A volte non ci capisco nulla
con tutti questi oroscopi...{{TAG:0000:0004:}}Il calendario lunare è diverso
da quello che usiamo noi...{{TAG:0000:0004:}}{{TAG:0003:001B:}}Questo però non è il punto{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0021:}}La cosa importante è che quando
inizierà l'anno della Tigre, sarò io
il protagonista!","Schon gewusst?{{TAG:0007:0000:28000000}} Wir sind jetzt im
Jahr des Tigers!{{TAG:0000:0004:}}{{TAG:0003:0029:}}So was Bescheuertes!{{TAG:0007:0000:14000000}} Wer überlegt
sich überhaupt so 'nen Müll?!{{TAG:0000:0004:}}{{TAG:0003:001B:}}Na ja, {{TAG:0007:0000:14000000}}auch wenn mich dieser
Tierkreis-Kram tierisch nervt{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0021:}}MUSS ich 'nen guten Champ des
Jahres abgeben!{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","Bu yıl harika geçecek!{{TAG:0000:0004:}}{{TAG:0003:0029:}}Geçen yıl
kondisyon konusunda biraz
daha fazlasını yapabilirdim{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:001B:}}
Gelecek yıl bu vakit aynı şeyi düşünmek
istemiyorum, o yüzden{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0021:}}daha şimdiden
sağlam başlıyorum!{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
3,004,"{{TAG:0003:0026:}}Heh heh! It's finally here! The new
year!{{TAG:0000:0004:}}{{TAG:0003:0001:}}I think I'm gonna try to be the
leader of this town for this year!{{TAG:0000:0004:}}{{TAG:0003:0017:}}Huh? The mayor leads the town?{{TAG:0000:0004:}}{{TAG:0003:000C:}}Oh, come on{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Did we vote on this?{{TAG:0007:0000:14000000}}
Can I at least be junior leader,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}?","{{TAG:0003:0026:}}¡Ja, ja! ¡Por fin está aquí!
¡El año de la liebre!{{TAG:0000:0004:}}{{TAG:0003:0001:}}¡Este año soy el líder del pueblo!{{TAG:0000:0004:}}{{TAG:0003:0017:}}¿Eh? ¿Que para poder decir eso
tendría que ser yo el alcalde?{{TAG:0000:0004:}}{{TAG:0003:000C:}}Venga, {{TAG:000E:0006:1200630068006100760061006C006F007400650012006300680069007100750069006C006C006100}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} ¡Solo tengo este
privilegio cada doce años!{{TAG:0007:0000:14000000}} ¿No
podría ser al menos vicealcalde?","{{TAG:0003:0026:}}Hé hé ! Enfin ! C'est l'année du
lièvre !{{TAG:0000:0004:}}{{TAG:0003:0001:}}Je suis le chef de la ville jusqu'à l'an
prochain,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !{{TAG:0000:0004:}}{{TAG:0003:0017:}}Hein ?{{TAG:0007:0000:14000000}} Comment ça, faut être maire
pour jouer au petit chef ?!{{TAG:0000:0004:}}{{TAG:0003:000C:}}Allez, quoi{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} C'est une occase qui ne
se présente qu'une fois tous les 12
ans...{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}Et sous-chef, ce serait OK ?","{{TAG:0003:0026:}}Eh eh! Secondo lo zodiaco cinese,
questo sarà l'anno del Coniglio!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Sarò il vero protagonista della città!
Il cittadino più importante di tutti!{{TAG:0000:0004:}}{{TAG:0003:0017:}}Eh? Dici che il cittadino più
importante di tutti resta
comunque il sindaco?{{TAG:0000:0004:}}{{TAG:0003:000C:}}Oh, no{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Perché devi darmi queste
brutte notizie,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?","{{TAG:0003:0026:}}Endlich... {{TAG:0007:0000:14000000}}Das Jahr des Hasen!{{TAG:0007:0000:28000000}}
Das wurde auch langsam Zeit!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Jetzt bin ich der Boss der Stadt!{{TAG:0000:0004:}}{{TAG:0003:0017:}}Was? {{TAG:0007:0000:14000000}}Echt?!{{TAG:0007:0000:28000000}} Dafür müsste ich der
Bürgermeister sein?!{{TAG:0000:0004:}}{{TAG:0003:000C:}}So ein Pfostenschuss{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Darf ich
wenigstens Vize-Bürgermeister
sein,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?","{{TAG:0003:0026:}}Heh heh! Sonunda geldi! Yeni yıl!{{TAG:0000:0004:}}{{TAG:0003:0001:}}
Bu yıl kasabanın lideri olmayı
deneyeceğim!{{TAG:0000:0004:}}{{TAG:0003:0017:}}Ha? Kasabayı Başkan
mı yönetiyor?{{TAG:0000:0004:}}{{TAG:0003:000C:}}
Hadi ama{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Bunun için oy mu verdik?{{TAG:0007:0000:14000000}}
Bari yardımcı lider olayım, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}?"
4,005,"{{TAG:0003:0017:}}Good year so far, huh?{{TAG:0007:0001:}}{{TAG:0003:0000:}} Of course
it's a good year so far!{{TAG:0007:0000:28000000}}{{TAG:0003:0020:}} Yeah!{{TAG:0000:0004:}}{{TAG:0003:0005:}}This is my year! I have a feeling that
lots of things are gonna go my way!{{TAG:0007:0000:08000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0017:}}Oye, ¿estás al tanto del horóscopo
chino? ¿Sabes qué animal toca este
año?{{TAG:0007:0001:}}{{TAG:0003:0000:}} Pues es el año del{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0020:}} ¡caballo!
{{TAG:0003:0005:}}¡Es mi año! ¡Algo me dice que
voy a tener todo el año de cara,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!","{{TAG:0003:0017:}}Tu sais sous quel signe est placée
cette année dans l'astrologie
orientale ?{{TAG:0007:0001:}} {{TAG:0003:0000:}}Celui{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0003:0020:}}du cheval !
{{TAG:0003:0005:}}C'est mon année !{{TAG:0007:0000:14000000}} Je sens que plein
de bonnes choses vont m'arriver,{{TAG:0007:0000:0F000000}}
{{TAG:0005:0007:}} !","{{TAG:0003:0017:}}Sai quale sarà quest'anno,
secondo lo zodiaco cinese?{{TAG:0007:0001:}}{{TAG:0003:0000:}}
L'anno del{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} {{TAG:0003:0026:}}Cavallo!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Sarà il mio anno! Spero di riuscire
fare molto più sport, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0017:}}Kennst du den Tierkreis-Champ des
Jahres?{{TAG:0007:0001:}}{{TAG:0003:0000:}} Es ist{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0020:}} das Pferd!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Das wird MEIN Jahr!{{TAG:0007:0000:14000000}} Wenn ich nur
fleißig genug trainiere,{{TAG:0007:0000:08000000}} kann ich
alles erreichen,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0017:}}Yıl şimdilik iyi gidiyor, ha?{{TAG:0007:0001:}}{{TAG:0003:0000:}} Tabii iyi
gidiyor!{{TAG:0007:0000:28000000}}{{TAG:0003:0020:}} Evet!{{TAG:0000:0004:}}{{TAG:0003:0005:}}
Bu benim yılım! Bir sürü şeyin yolunda
gideceğini hissediyorum!{{TAG:0007:0000:08000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
5,006,"{{TAG:0003:0015:}}I'm thinking this will be a year to
remember! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:002B:}}I better start planning my fitness
routines right now{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}","{{TAG:0003:0015:}}¡Estamos en el año de la oveja,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:002B:}}Me da la sensación de que me voy
a pasar todo el año recordándoles a
todos este importantísimo hecho...","{{TAG:0003:0015:}}Cette année, c'est l'année du
mouton !{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}, 12 ans que
j'attends ça, {{TAG:000E:0006:1400700065007400690074002000670061007200730012006D00610020006700720061006E0064006500}} !
{{TAG:0003:0006:}}À compter d'aujourd'hui, je ne
laisserai plus personne me tondre
la laine sur le dos, t'entends ?!","{{TAG:0003:0015:}}Secondo lo zodiaco cinese,
questo sarà l'anno della
Pecora, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:002B:}}Certo, il calendario lunare è diverso
dal nostro calendario... Chissà
quando comincerà il mio anno!","{{TAG:0003:0015:}}Endlich ist es so weit! {{TAG:0007:0000:28000000}}Das Jahr des
Schafs, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:002B:}}Ich muss tierisch drauf achten,
{{TAG:0007:0000:08000000}}dass mir die Bewunderung der
Nicht-Schafe nicht zu Kopf steigt!","{{TAG:0003:0015:}}Bu yıl unutulmaz olacak gibi! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:002B:}}
Antrenman programlarımı hemen planlamaya
başlasam iyi olur{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}"
6,007,"{{TAG:0003:000B:}}Last year was pretty great, but I
think this year will be even better.{{TAG:0000:0004:}}{{TAG:0003:0016:}}Yup! It definitely feels like it'll be
one of the best years on record!{{TAG:0000:0004:}}{{TAG:0003:0005:}}All right! Bring it on! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:000B:}}Si no me equivoco, el año pasado
fue el de la oveja, así que{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}
{{TAG:0003:0016:}}¡Sí! ¡Este es el año del mono!{{TAG:0000:0004:}}{{TAG:0003:0005:}}¡Mira qué bien! ¡Por fin es
mi año, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:000B:}}Corrige-moi si je me trompe, mais
l'an dernier, c'était l'année du
mouton. Donc cette année{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0016:}}Ouaip !{{TAG:0007:0000:14000000}} Ça doit être celle du singe !{{TAG:0000:0004:}}{{TAG:0003:0005:}}Wouhou !{{TAG:0007:0000:14000000}} Enfin une année qui m'est
dédiée !{{TAG:0007:0000:14000000}} J'ai failli attendre,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}} !","{{TAG:0003:000B:}}Vediamo{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}} Secondo lo zodiaco
cinese, dopo l'anno della Pecora
viene {{TAG:0003:0016:}}l'anno della Scimmia!
{{TAG:0003:0005:}}Evvai! Sarà il mio anno,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}! Presto, devo
consultare un calendario lunare!","{{TAG:0003:000B:}}War nicht letztes Jahr das Jahr
des Schafs?{{TAG:0007:0000:14000000}} Dann ist dieses Jahr{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}
{{TAG:0003:0016:}}das Jahr des Affen!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Klasse!{{TAG:0007:0000:14000000}} Endlich!{{TAG:0007:0000:14000000}} MEIN Jahr!
{{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:000B:}}Geçen yıl bayağı iyiydi ama bu yıl daha da
iyi olacak bence.{{TAG:0000:0004:}}{{TAG:0003:0016:}}
Evet! Kesin tarihe geçecek yıllardan biri olacak!{{TAG:0000:0004:}}{{TAG:0003:0005:}}
Pekâlâ! Gel bakalım! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
7,008,"I'm super pumped about this year!{{TAG:0007:0000:28000000}}{{TAG:0003:0006:}}
This is the year I get serious about
physical fitness!
{{TAG:000E:0003:}}{{TAG:0005:0007:}}?{{TAG:0000:0004:}}{{TAG:0003:0024:}}I mean, I was serious about it last
year, but this year I'm gonna get
super serious!","¡Este año es el año del gallo!{{TAG:0007:0000:28000000}}{{TAG:0003:0006:}} Tú
trata de que{{TAG:0007:0000:14000000}} no se te olvide, ¿eh?{{TAG:0000:0004:}}{{TAG:0003:0024:}}Hay mucha gente a la que se
le olvida totalmente tras pasar
la celebración de Año Nuevo{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","Et voilà, on est entrés dans l'année
du coq !{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}Tâche de t'en souvenir, tu
veux ?{{TAG:0007:0000:08000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}.
{{TAG:0003:0024:}}C'est que les gens ont tendance à
oublier ce genre de choses dès que
le nouvel an est passé, tu sais{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","Secondo lo zodiaco cinese, questo
è l'anno del Gallo.{{TAG:0007:0000:28000000}} {{TAG:0003:0026:}}Sarò il vero
protagonista del prossimo anno...
{{TAG:0003:000B:}}Ah! Ma lo zodiaco cinese si basa
sul calendario lunare, non sul
nostro calendario,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0024:}}Beh, comunque mostrerò a tutti
come ci si allena seriamente!
Vedrai che muscolazzi!","Wir sind im Jahr des Hahns!{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}Und als
neuer Champ der Stadt muss ich mit
gutem Beispiel voranjoggen!
{{TAG:0003:0021:}}Ich muss hier alles ordnen und
verbessern, {{TAG:0007:0000:08000000}}bevor der Hund im
nächsten Jahr alles kaputtmacht!{{TAG:0007:0000:14000000}}{{TAG:0003:0001:}}","Bu yıl için aşırı gazdayım!{{TAG:0007:0000:28000000}}{{TAG:0003:0006:}}
Bu yıl kondisyon işini gerçekten ciddiye alıyorum!
{{TAG:000E:0003:}}{{TAG:0005:0007:}}?{{TAG:0000:0004:}}{{TAG:0003:0024:}}Geçen yıl da ciddiydim
ama bu yıl SÜPER ciddi olacağım!"
8,009,"{{TAG:0003:0015:}}This year has to be a good year!{{TAG:0007:0000:28000000}}
{{TAG:0003:0021:}}Yup! I intend to make it the best!{{TAG:0000:0004:}}{{TAG:0003:0005:}}By the end of the year I want to be
twice as strong and three times as
cool as I am now!","{{TAG:0003:0015:}}¡Este es el año del perro!{{TAG:0007:0000:28000000}} {{TAG:0003:0021:}}¡Para que
veas! ¡Ahora soy el número uno!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Este año seré el doble de fuerte,
¡y el triple de molón! ¡Eso que
quede bien clarito!","{{TAG:0003:0015:}}Cette année, c'est l'année du chien !{{TAG:0007:0000:28000000}}
{{TAG:0003:0021:}}Ouaip !{{TAG:0007:0000:14000000}} Ça veut dire qu'il va falloir
satisfaire à toutes mes exigences !
{{TAG:0003:0009:}}Comment ça, ça ne marche pas
comme ça ?!{{TAG:0000:0004:}}{{TAG:0003:0023:}}Dis donc, tu ne serais pas un peu
{{TAG:000E:0006:0C006A0061006C006F00750078000E006A0061006C006F00750073006500}}, toi ?{{TAG:0007:0000:14000000}} C'est pas de ma faute
s'il n'y a pas d'année de l'humain !","{{TAG:0003:0015:}}Secondo lo zodiaco cinese, sarà
l'anno del Cane!{{TAG:0007:0000:28000000}} {{TAG:0003:0021:}}Yeah! Sarò
la star del prossimo anno lunare!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Sì perché lo zodiaco cinese si basa
sul calendario lunare, non sul nostro
calendario. Ma non importa!
{{TAG:0003:0005:}}Sono il più grosso, il più forte,
il più allenato e il più muscoloso
di tutti!","{{TAG:0003:0015:}}Willkommen im Jahr des Hundes!{{TAG:0007:0000:28000000}}
{{TAG:0003:0021:}}Ich bin der Champ dieses Jahres!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Ich bin der stärkste, {{TAG:0007:0000:08000000}}der schnellste,{{TAG:0007:0000:08000000}}
der coolste, {{TAG:0007:0000:08000000}}der beste Champ aller
Zeiten! {{TAG:0007:0000:14000000}}Frag die Sterne!{{TAG:0003:0026:}}","{{TAG:0003:0015:}}Bu yıl güzel olmak zorunda!{{TAG:0007:0000:28000000}}
{{TAG:0003:0021:}}Evet! Onu en iyi yıl yapmaya niyetliyim!{{TAG:0000:0004:}}{{TAG:0003:0005:}}
Yıl sonunda şimdikinin iki katı güçlü,
üç katı havalı olmak istiyorum!"
9,010,,,,,,
