entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,Helloooooo!{{TAG:0007:0000:14000000}} It's me!{{TAG:0007:0008:96000000}},¡Holaaaaa!{{TAG:0007:0000:14000000}} ¡Soy yo!{{TAG:0007:0008:96000000}},Coucoooooooou !{{TAG:0007:0000:14000000}} C'est moiiiiii !{{TAG:0007:0008:96000000}},Ehilàààààà!{{TAG:0007:0000:14000000}} Sono io!{{TAG:0007:0008:96000000}},Huhu!{{TAG:0007:0000:14000000}} Ich bin's!{{TAG:0007:0008:96000000}},Selammmm!{{TAG:0007:0000:14000000}} Benim!{{TAG:0007:0008:96000000}}
1,002,"You busy, {{TAG:0005:0008:}}?{{TAG:0007:0008:96000000}}",¡Requetehola! ¿Hay alguien en casa?{{TAG:0007:0008:96000000}},"T'es {{TAG:000E:0006:0C006F006300630075007000E9000E006F006300630075007000E9006500}}, {{TAG:0005:0008:}} ?{{TAG:0007:0008:96000000}}","Sei occupat{{TAG:000E:0006:02006F0002006100}}, {{TAG:0005:0008:}}?{{TAG:0007:0008:96000000}}","Bist du beschäftigt, {{TAG:0005:0008:}}?{{TAG:0007:0008:96000000}}","Müsait misin, {{TAG:0005:0008:}}?{{TAG:0007:0008:96000000}}"
2,003,{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Let's hang out!{{TAG:0007:0008:96000000}},"¡Eo, {{TAG:0005:0008:}}! ¿Estás vagueando
en casa? ¡Déjame vaguear contigo,
que me encanta!{{TAG:0007:0008:96000000}}",{{TAG:000E:0003:}}{{TAG:0005:0008:}} !{{TAG:0007:0000:14000000}} J'arrive !{{TAG:0007:0008:96000000}},{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Sono venuto a trovarti!{{TAG:0007:0008:96000000}},"{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Komm, wir spielen
was zusammen!{{TAG:0007:0008:96000000}}",{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Hadi takılalım!{{TAG:0007:0008:96000000}}
3,004,{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} You there?!{{TAG:0007:0008:96000000}},"¡{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} ¿Estás ahí? ¡Mira que
voy a pegar la oreja a la puerta
por si escucho algún ruido!{{TAG:0007:0008:96000000}}",{{TAG:000E:0003:}}{{TAG:0005:0008:}} !{{TAG:0007:0000:14000000}} Tu es là ?!{{TAG:0007:0008:96000000}},{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Ci sei?!{{TAG:0007:0008:96000000}},{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Bist du da?!{{TAG:0007:0008:96000000}},{{TAG:000E:0003:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Orada mısın?!{{TAG:0007:0008:96000000}}
4,005,"Are you out or something?{{TAG:0007:0000:14000000}}
Guess I'll just go home then,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.{{TAG:0007:0008:96000000}}","¿No estás en casa?{{TAG:0007:0000:14000000}} Pues entonces
me voy,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.{{TAG:0007:0008:96000000}}","Il n'y a personne ?{{TAG:0007:0000:14000000}} Hmm... Je ferais
mieux de rentrer à la maison dans
ce cas, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0007:0008:96000000}}","C'è nessunoooo?{{TAG:0007:0000:14000000}}
Forse è meglio che me ne torni
a casa, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0007:0008:96000000}}","Bist du nicht da oder was?!{{TAG:0007:0000:14000000}}
Dann geh ich eben wieder,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.{{TAG:0007:0008:96000000}}","Dışarıda mısın yoksa?{{TAG:0007:0000:14000000}}
O zaman ben de eve döneyim bari,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.{{TAG:0007:0008:96000000}}"
5,006,Woohoo!{{TAG:0007:0000:14000000}} Here I am!,¡Aquí estoy yo porque he venido!,Youhou !{{TAG:0007:0000:14000000}} C'eeest moiiii !,Ehilà! {{TAG:0007:0000:14000000}}Ciao!,Hallihallo!{{TAG:0007:0000:14000000}} Hier bin ich!,Yaşasın!{{TAG:0007:0000:14000000}} Geldim!
6,007,Yo!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}!,"¡Eh,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!",Salut {{TAG:0005:0008:}} !,"Ciao, {{TAG:0005:0008:}}!",Huhu!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}!,Hey!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0008:}}!
7,008,"Great to see you,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!","¿A que te alegras de verme,{{TAG:0007:0000:14000000}}
{{TAG:0005:0008:}}?","Ça me fait plaisir de te voir,
{{TAG:0007:0000:14000000}}{{TAG:0005:0008:}} !","Che bello rivederti,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!","Huhu,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!","Seni görmek güzel,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!"
8,009,"{{TAG:0003:0012:}}Yuck!{{TAG:0007:0000:14000000}} You've got roaches!{{TAG:0007:0001:}} {{TAG:0003:0013:}}I'm no
neat freak,{{TAG:0007:0000:14000000}} but roaches are where I
draw the line.{{TAG:0007:0000:14000000}} I'll be going now.","{{TAG:0003:0012:}}¡Aaah!{{TAG:0007:0000:14000000}} ¡Tienes cucarachas!{{TAG:0007:0001:}} {{TAG:0003:0013:}}Que yo
soy el tío más pasota para limpiar,{{TAG:0007:0000:14000000}}
pero esto ya es demasiado.{{TAG:0007:0000:14000000}} ¡Adiós!","{{TAG:0003:0012:}}Beurk !{{TAG:0007:0000:14000000}} Y'a des cafards chez toi !{{TAG:0007:0001:}}
{{TAG:0003:0013:}}Je suis pas une fée du logis,{{TAG:0007:0000:14000000}} mais
les cafards, je supporte pas.
{{TAG:0007:0000:14000000}}Désolé, mais je vais devoir y aller.","{{TAG:0003:0012:}}Caspitina!{{TAG:0007:0000:14000000}} Ma hai gli scarafaggi
in casa!{{TAG:0007:0001:}} {{TAG:0003:0013:}}Non sono un maniaco
della pulizia, ma questo è troppo!
Che schifo!{{TAG:0007:0000:14000000}} Io me ne vado!","{{TAG:0003:0012:}}Igitt!{{TAG:0007:0000:14000000}} Bäh,{{TAG:0007:0000:08000000}} du hast ja Kakerlaken!{{TAG:0000:0004:}}{{TAG:0003:0013:}}Ich räum ja auch nicht gern auf,
aber wenigstens hab ich keine
Kakerlaken!{{TAG:0007:0000:14000000}} Ich geh besser wieder...","{{TAG:0003:0012:}}Iyy!{{TAG:0007:0000:14000000}} Hamamböceklerin var!{{TAG:0007:0001:}} {{TAG:0003:0013:}}Ben öyle
temizlik delisi değilim,{{TAG:0007:0000:14000000}} ama
hamamböceği benim de sınırım.{{TAG:0007:0000:14000000}} Ben kaçayım."
9,010,,,,,,
10,011,"{{TAG:0003:0001:}}I hope you don't mind me popping
in like this!{{TAG:0000:0004:}}{{TAG:0003:000B:}}I was getting tired of walking,{{TAG:0007:0000:14000000}}
and I realized I was right in front
of your house, {{TAG:0005:0008:}}.
{{TAG:0003:001A:}}I thought I should at least say hello,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:0001:}}No te habré pillado en mal
momento, ¿verdad?{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:000B:}}Es que iba tan pancho por ahí
dando un paseíllo pero ya
me había cansado de andar.
Y, casualidades de la vida,
resulta que pasaba justo
delante de tu casa{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:001A:}}Así que me he dicho: ""¡A ver qué se
cuenta {{TAG:0005:0008:}}!"".","{{TAG:0003:0001:}}J'espère que je ne te dérange pas !{{TAG:0000:0004:}}{{TAG:0003:000B:}}Je commençais à me lasser de ma
balade quand j'ai réalisé que j'étais
juste devant ta porte, {{TAG:0005:0008:}}.
{{TAG:0003:001A:}}Alors je me suis dit que je pourrais
au moins passer te dire bonjour,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:0001:}}Spero di non disturbarti!{{TAG:0000:0004:}}{{TAG:0003:000B:}}Passavo da queste parti e mi sono
detto: ""{{TAG:0003:001A:}}Andiamo a fare un salutino
{{TAG:000E:0010:}} {{TAG:0005:0008:}}"". {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Es stört dich doch nicht, dass
ich dich besuche, oder?{{TAG:0000:0004:}}{{TAG:0003:000B:}}Ich bin nur draußen rumgelaufen
und dann wurde ich auf einmal so
müde...
Und dann guck ich hoch und merke,
dass ich direkt vor deiner Tür bin!{{TAG:0007:0000:14000000}}
{{TAG:0003:001A:}}Da musste ich doch Hallo sagen...","{{TAG:0003:0001:}}Böyle çat kapı gelmeme kızmazsın
umarım!{{TAG:0000:0004:}}{{TAG:0003:000B:}}Yürümekten yorulmuştum,{{TAG:0007:0000:14000000}}
bir baktım evinin önündeyim,
{{TAG:0005:0008:}}.
{{TAG:0003:001A:}}Hiç değilse bir selam vereyim dedim,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}."
11,012,"{{TAG:0003:0017:}}Why do you have that confused
look on your face?{{TAG:0007:0000:14000000}} We were
supposed to hang out today, right?
{{TAG:0003:000F:}}Huh?!{{TAG:0007:0000:14000000}} That wasn't the plan?{{TAG:0007:0000:28000000}} {{TAG:0003:0029:}}I guess
I completely spaced on that!{{TAG:0000:0004:}}{{TAG:0003:0001:}}But since I'm here already,{{TAG:0007:0000:14000000}} we might
as well hang out,{{TAG:0007:0000:08000000}} right?","{{TAG:0003:0017:}}¿Por qué pones esa cara tan rara?{{TAG:0007:0000:14000000}}
Pensaba que habíamos quedado hoy
para jugar.{{TAG:0000:0004:}}{{TAG:0003:000F:}}¡¿Eh?!{{TAG:0007:0000:14000000}} ¿Que ese no era el plan?{{TAG:0007:0000:28000000}} {{TAG:0003:0029:}}Huy,
se me habrá ido la cabeza.{{TAG:0000:0004:}}{{TAG:0003:0001:}}Aunque ya que estoy aquí,{{TAG:0007:0000:14000000}} es una
tontería no aprovechar para hacer
algo,{{TAG:0007:0000:08000000}} ¿no?","{{TAG:0003:0017:}}Pourquoi tu tires cette tête ?{{TAG:0007:0000:14000000}} On
avait bien prévu de passer la
journée ensemble, non ?
{{TAG:0003:000F:}}Hein ?!{{TAG:0007:0000:14000000}} On n'a jamais parlé de ça ?!{{TAG:0007:0000:28000000}}
{{TAG:0003:0029:}}Oh là là ! J'ai encore dû rêver cette
conversation !{{TAG:0000:0004:}}{{TAG:0003:0001:}}M'enfin, puisque je suis là,{{TAG:0007:0000:14000000}} autant en
profiter pour passer un peu de
temps ensemble, {{TAG:0007:0000:08000000}}t'es pas d'accord ?","{{TAG:0003:0017:}}Beh? Cos'è quella faccia?{{TAG:0007:0000:14000000}}
Non avevamo detto di vederci oggi?{{TAG:0000:0004:}}{{TAG:0003:000F:}}Cosa?!{{TAG:0007:0000:14000000}} Ho capito male?{{TAG:0007:0000:28000000}} {{TAG:0003:0029:}}Mi sa
che ho preso lucciole per lanterne!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Comunque sia,{{TAG:0007:0000:14000000}} già che sono qui,
potremmo fare qualcosa insieme!","{{TAG:0003:0017:}}Was guckst du denn so verwirrt?{{TAG:0007:0000:14000000}}
Ich hab doch gesagt, dass ich dich
heute besuche.
{{TAG:0003:000F:}}Nicht?!{{TAG:0007:0000:14000000}} Aber...{{TAG:0007:0000:28000000}} {{TAG:0003:0029:}}Dann hab ich wohl
was verwechselt!{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Na ja, dann bin
ich eben unangekündigt hier...","{{TAG:0003:0017:}}Niye öyle şaşkın şaşkın bakıyorsun?{{TAG:0007:0000:14000000}}
Bugün takılacaktık ya, değil mi?
{{TAG:0003:000F:}}Ha?!{{TAG:0007:0000:14000000}} Öyle bir plan yok muydu?{{TAG:0007:0000:28000000}} {{TAG:0003:0029:}}Vay,
tamamen unutmuşum!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Ama madem geldim,{{TAG:0007:0000:14000000}} bari biraz
takılalım,{{TAG:0007:0000:08000000}} olur mu?"
12,013,"{{TAG:0003:0023:}}A huh huh!{{TAG:0007:0000:14000000}} It's time for a surprise
{{TAG:0005:0001:}} home inspection!","{{TAG:0003:0023:}}¡Je, je, je!{{TAG:0007:0000:14000000}} ¡Inspección sorpresa
de casas!","{{TAG:0003:0023:}}Hé hé !{{TAG:0007:0000:14000000}} C'est l'heure de l'inspection
surprise de ta maison, par le grand
détective {{TAG:0005:0001:}} !","{{TAG:0003:0023:}}Ah ah!{{TAG:0007:0000:14000000}} È ora della perquisizione
domiciliare a sorpresa da parte
del Commissario {{TAG:0005:0001:}}!","{{TAG:0003:0023:}}Äh, he he he!{{TAG:0007:0000:14000000}} Ich bin nur da,
um deine Süßigkeitenvorräte
zu inspizieren!","{{TAG:0003:0023:}}Ah hah hah!{{TAG:0007:0000:14000000}} Sürpriz {{TAG:0005:0001:}}
ev denetiminin vakti geldi!"
13,014,"{{TAG:0003:0005:}}I appreciate you letting me hang
out,{{TAG:0007:0000:14000000}} even though I didn't let you
know I was coming over.","{{TAG:0003:0005:}}¿De verdad que no te importa que
me acople por aquí? ¡Uf, no sabes
qué peso me quitas de encima!
{{TAG:0003:0009:}}Por un momento pensé que no te
haría ni pizca de gracia que me
dejara caer por aquí sin avisar.","{{TAG:0003:0005:}}C'est vraiment sympa de ta part
de m'avoir invité{{TAG:0007:0000:14000000}} alors que je
passais à l'improviste !","{{TAG:0003:0005:}}Grazie per avermi fatto entrare
nonostante l'improvvisata!","{{TAG:0003:0005:}}Ich find's nett, dass ich dich
besuchen darf, obwohl wir nicht
verabredet waren!{{TAG:0007:0000:14000000}} Das ist echt lieb!","{{TAG:0003:0005:}}Geleceğimi söylemediğim hâlde beni
içeri alıp takılmama izin verdiğin için
sağ ol,{{TAG:0007:0000:14000000}}."
