entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0011:0001:0100}},{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}you're such a cool,{{TAG:0007:0000:08000000}}
grown-up guy, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0001:}}Can you tell me the secret to being
so mature?{{TAG:000C:0009:}} ","{{TAG:0011:0001:0100}},{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}hay que ver lo serio
que eres, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0001:}}¿Cuál es tu secreto para ser
tan maduro?{{TAG:000C:0009:}}","{{TAG:0011:0001:0100}},{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}t'es vraiment trop cool,{{TAG:0007:0000:08000000}}
tu sais, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}} ?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Quel est ton secret pour être aussi
mature dans la vie ?{{TAG:000C:0009:}} ","{{TAG:0011:0001:0100}},{{TAG:0007:0000:14000000}} {{TAG:0003:0015:}}sei proprio un tipo
tosto e maturo, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0001:}}Svelami come fai a essere così!{{TAG:000C:0009:}} ","{{TAG:0003:0004:}}{{TAG:0011:0001:0100}}, du bist so reif und
erwachsen, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0001:}}Verrätst du mir, wie ich auch so
erwachsen werde?{{TAG:000C:0009:}} ","{{TAG:0011:0001:0100}},{{TAG:0007:0000:14000000}} {{TAG:0003:0004:}}sen çok havalı,{{TAG:0007:0000:08000000}}
tam bir yetişkin adamsın,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0001:}}Bu kadar olgun olmanın sırrını
söyler misin?{{TAG:000C:0009:}} "
1,002,"{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0002:}}Ha!{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}You want the secret to being
a grown-up?{{TAG:0007:0000:28000000}} You sure came to the
right guy for lessons!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0002:}}¡Ja, ja, ja!{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}¿Quieres aprender a
comportarte como un adulto?{{TAG:0007:0000:28000000}}
¡Le has preguntado al tipo indicado!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0002:}}Ha !{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}Tu veux savoir comment
devenir un vrai bonhomme ?{{TAG:0000:0004:}}Tu t'adresses à la bonne personne,
gamin !{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0002:}}Ah ah!{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}Vuoi che io ti sveli il segreto
per essere maturo?{{TAG:0007:0000:28000000}} Hai scelto
la persona giusta!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0002:}}Ha!{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}Du willst wissen, wie man
erwachsen wird?{{TAG:0007:0000:28000000}} Da bist du bei
mir an der richtigen Adresse!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0002:}}Ha!{{TAG:0007:0000:1E000000}} {{TAG:0003:0001:}}Yetişkin olmanın sırrını mı istiyorsun?{{TAG:0007:0000:28000000}}
Ders almak için doğru adama geldin!{{TAG:000C:0009:}}"
2,003,"{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:000C:0001:}}{{TAG:0003:0001:}}I'm ready, {{TAG:0011:0001:0100}}!{{TAG:0007:0000:14000000}} Teach me
how to be a tough guy!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0001:}}¡Estoy listo, {{TAG:0011:0001:0100}}!{{TAG:0007:0000:14000000}}
¡Enséñame a ser un tío duro!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0001:}}Je suis prêt, {{TAG:0011:0001:0100}} !
{{TAG:0007:0000:14000000}}Apprends-moi à en imposer autant
que toi !{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0001:}}Sono pronto, {{TAG:0011:0001:0100}}!{{TAG:0007:0000:14000000}}
Insegnami a essere tosto come te!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0001:}}Ich bin bereit, {{TAG:0011:0001:0100}}!{{TAG:0007:0000:14000000}} Bring mir
bei, wie man eine Respektsperson
wie du wird!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:000C:0001:}}{{TAG:0003:0001:}}Hazırım, {{TAG:0011:0001:0100}}!{{TAG:0007:0000:14000000}} Bana nasıl
delikanlı olunur öğret!{{TAG:000C:0009:}}"
3,004,"{{TAG:000C:0000:}}{{TAG:000C:0008:}}{{TAG:000C:0001:}}{{TAG:000C:0007:}}{{TAG:0003:0021:}}{{TAG:0007:000B:}}OK!{{TAG:0007:0000:14000000}} First,{{TAG:0007:0000:08000000}} stick out your chest!{{TAG:0007:0000:28000000}}
Puff yourself up real big,{{TAG:0007:0000:14000000}} and walk
around like you own the place!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0008:}}{{TAG:000C:0001:}}{{TAG:000C:0007:}}{{TAG:0003:0021:}}{{TAG:0007:000B:}}¡Vamos allá!{{TAG:0007:0000:14000000}} Primero,{{TAG:0007:0000:08000000}} saca pecho.{{TAG:0007:0000:28000000}}
Ponte derecho y camina como si
fueras el dueño del lugar.{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0008:}}{{TAG:000C:0001:}}{{TAG:000C:0007:}}{{TAG:0003:0021:}}{{TAG:0007:000B:}}Très bien !{{TAG:0007:0000:14000000}} Tout d'abord :{{TAG:0007:0000:08000000}} comment
bien bomber le torse !{{TAG:0000:0004:}}Pour ça, prends une grande bouffée
d'air et fais comme si tout ce qui se
trouve autour de toi t'appartenait !{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0008:}}{{TAG:000C:0001:}}{{TAG:000C:0007:}}{{TAG:0003:0021:}}{{TAG:0007:000B:}}OK!{{TAG:0007:0000:14000000}} Prima lezione:{{TAG:0007:0000:08000000}} petto in fuori!{{TAG:0007:0000:28000000}}
Cerca di apparire grosso{{TAG:0007:0000:14000000}} e cammina
come se il mondo fosse tuo!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0008:}}{{TAG:000C:0001:}}{{TAG:000C:0007:}}{{TAG:0003:0021:}}{{TAG:0007:000B:}}Also, pass auf!{{TAG:0007:0000:14000000}} Zuerst Brust raus!
{{TAG:0007:0000:28000000}}Plustere dich auf und stolziere
herum, als wärst du der Boss hier!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0008:}}{{TAG:000C:0001:}}{{TAG:000C:0007:}}{{TAG:0003:0021:}}{{TAG:0007:000B:}}Tamam!{{TAG:0007:0000:14000000}} Önce{{TAG:0007:0000:08000000}} göğsünü gere gere yürü!{{TAG:0007:0000:28000000}}
Kendini kocaman göster,{{TAG:0007:0000:14000000}} sonra da sanki
buraların sahibiymişsin gibi dolaş!{{TAG:000C:0009:}}"
4,005,"{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0015:}}Like I own the place.{{TAG:0007:0000:08000000}} Got it!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Then what, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}?!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0015:}}El dueño del lugar{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:0C000000}} ¡Entendido!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}¡¿Y después qué, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}?!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0015:}}Comme si tout autour de moi
m'appartenait.{{TAG:0007:0000:08000000}} Compris !{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Et ensuite, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}} ?!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0015:}}Come se il mondo fosse mio.{{TAG:0007:0000:08000000}} Chiaro!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}E poi, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}?!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0015:}}Als wäre ich der Boss, gut.{{TAG:0007:0000:14000000}} Alles
klar!{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Und weiter,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0003:0015:}}Buraların sahibiymişim gibi.{{TAG:0007:0000:08000000}} Anladım!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Sonra ne var, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}?!{{TAG:000C:0009:}}"
5,006,"{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0006:}}Then you let out a big, strong
belly laugh, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0002:}}GAHAHA!{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}Like that!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0006:}}Ahora pega una risotada ahí
bien fuerte, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0002:}}¡Ja, ja, ja!{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}¡Así!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0006:}}Ensuite, il faut avoir un rire qui en
impose ! Qui vienne du plus profond
de tes entrailles, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}} !{{TAG:0000:0004:}}{{TAG:0003:0002:}}WAH HA HA HA !{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}Comme ça !{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0006:}}Poi, fai una bella, forte, grassa
risata di tutto cuore, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0002:}}GUA AH AH AH!{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}Tipo così!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0006:}}Dann lachst du laut und ordinär,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0002:}}BWA HA HA!{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}Etwa so!{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0006:}}Sonra karnından gelen gür bir kahkaha
patlatacaksın, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0000:0004:}}{{TAG:0003:0002:}}GAHAHA!{{TAG:0007:0000:28000000}} {{TAG:0003:0006:}}İşte böyle!{{TAG:000C:0009:}}"
6,007,"{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0000:0002:6400}}{{TAG:0007:0000:14000000}}
{{TAG:0007:000B:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:6400}}{{TAG:0003:0002:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:C800}}GA{{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}HA{{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}HA!{{TAG:0000:0002:6400}}{{TAG:0007:0000:3C000000}}
{{TAG:0000:0002:C800}}{{TAG:0000:0002:6400}}{{TAG:0003:0017:}}Was that good?{{TAG:000C:0009:}}","
{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0000:0002:6400}}{{TAG:0007:0000:14000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:6400}}{{TAG:0003:0002:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:9600}}{{TAG:0000:0002:C800}}¡JA, {{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}JA, {{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}JA!{{TAG:0000:0002:6400}}{{TAG:0007:0000:3C000000}}{{TAG:0000:0002:C800}}{{TAG:0000:0002:9600}}
{{TAG:0000:0002:6400}}{{TAG:0003:0017:}}¿Lo he hecho bien?{{TAG:000C:0009:}}","
{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0000:0002:6400}}{{TAG:0007:0000:14000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:6400}}{{TAG:0003:0002:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:9600}}{{TAG:0000:0002:C800}}MWAH {{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}HA {{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0000:0002:C800}}{{TAG:0000:0002:C800}}{{TAG:0000:0002:6400}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}HA {{TAG:0000:0002:C800}}!{{TAG:0000:0002:6400}}{{TAG:0007:0000:3C000000}}{{TAG:0000:0002:C800}}{{TAG:0000:0002:9600}}
{{TAG:0000:0002:6400}}{{TAG:0003:0017:}}Comme ça ?{{TAG:000C:0009:}}","
{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0000:0002:6400}}{{TAG:0007:0000:14000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:6400}}{{TAG:0003:0002:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:9600}}{{TAG:0000:0002:C800}}GUA {{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}AH {{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}AH!{{TAG:0000:0002:6400}}{{TAG:0007:0000:3C000000}}{{TAG:0000:0002:C800}}{{TAG:0000:0002:9600}}
{{TAG:0000:0002:6400}}{{TAG:0003:0017:}}Così va bene?{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0007:0000:14000000}}
{{TAG:0007:000B:}}{{TAG:0003:0002:}}{{TAG:0000:0002:C800}}BWA {{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}HA {{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}HA!{{TAG:0007:0000:3C000000}}{{TAG:0000:0002:6400}}
{{TAG:0003:0017:}}War das richtig so?{{TAG:000C:0009:}}","{{TAG:000C:0000:}}{{TAG:000C:0005:}}{{TAG:0000:0002:6400}}{{TAG:0007:0000:14000000}}
{{TAG:0007:000B:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:6400}}{{TAG:0003:0002:}}{{TAG:0000:0002:6400}}{{TAG:0000:0002:C800}}GA{{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}HA{{TAG:0000:0002:6400}}{{TAG:0007:0000:08000000}}{{TAG:0007:000B:}}{{TAG:0000:0002:C800}}HA!{{TAG:0000:0002:6400}}{{TAG:0007:0000:3C000000}}
{{TAG:0000:0002:C800}}{{TAG:0000:0002:6400}}{{TAG:0003:0017:}}Nasıl, olmuş mu?{{TAG:000C:0009:}}"
7,008,"{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0011:}}{{TAG:0007:000B:}}G-{{TAG:0007:0000:08000000}}good{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} I didn't think you had it in
you, kid!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}} Way to go,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0011:}}{{TAG:0007:000B:}}Va{{TAG:0007:0000:08000000}}-{{TAG:0007:0000:08000000}}vale,{{TAG:0007:0000:08000000}} vale{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Tampoco hay que
pasarse.{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}¡Qué pulmones,{{TAG:0007:0000:08000000}} chaval!{{TAG:0007:0000:14000000}}
¡{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0011:}}{{TAG:0007:000B:}}J-{{TAG:0007:0000:08000000}}Je{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Je ne savais pas que tu avais
des entrailles aussi profondes,
gamin !{{TAG:0000:0004:}}{{TAG:0003:0001:}}Je suis impressionné,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0011:}}{{TAG:0007:000B:}}P-{{TAG:0007:0000:08000000}}però{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} non credevo che tu fossi
tagliato per queste cose!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}}
Bravo, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0011:}}G-{{TAG:0007:0000:08000000}}ganz gut{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Hätte nicht gedacht,
dass du's drauf hast!{{TAG:0007:0000:28000000}} {{TAG:0003:0023:}}Aus dir wird
vielleicht mal was,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:000C:0000:}}{{TAG:000C:0007:}}{{TAG:0003:0011:}}{{TAG:0007:000B:}}İ-{{TAG:0007:0000:08000000}}iyi{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Sende bu cevher varmış da
haberim yokmuş, ufaklık!{{TAG:0007:0000:28000000}}{{TAG:0003:0001:}} Aferin,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!"
8,009,,,,,,
9,010,"{{TAG:000C:0001:}}{{TAG:000C:0003:}}Oh, hey, {{TAG:0007:0000:08000000}}{{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} I was just
talking to {{TAG:0011:0001:0100}} here.{{TAG:0007:0000:14000000}} Isn't he
the coolest? {{TAG:000C:0009:}}","{{TAG:000C:0001:}}{{TAG:000C:0003:}}Ah, oye, {{TAG:0007:0000:08000000}}{{TAG:0005:0008:}}...{{TAG:0007:0000:14000000}} Estaba
hablando con {{TAG:0011:0001:0100}}.{{TAG:0007:0000:14000000}}
¿A que es un tío muy molón?{{TAG:000C:0009:}}","{{TAG:000C:0001:}}{{TAG:000C:0003:}}Oh, salut {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} J'étais en
train de discuter avec {{TAG:0011:0001:0100}}.{{TAG:0000:0004:}}Tu trouves pas que c'est
{{TAG:000E:0008:01CD1C006C00650020007200E90073006900640065006E00740020006C0065001E006C00610020007200E90073006900640065006E007400650020006C0061000000}} plus cool
de la ville ?{{TAG:000C:0009:}}","{{TAG:000C:0001:}}{{TAG:000C:0003:}}Ehi, {{TAG:0007:0000:08000000}}{{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Stavo giusto
parlando con {{TAG:0011:0001:0100}}.{{TAG:0007:0000:14000000}} Non pensi
anche tu che lui sia il più tosto?{{TAG:000C:0009:}}","{{TAG:000C:0001:}}{{TAG:000C:0003:}}Hallo, {{TAG:0007:0000:08000000}}{{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Ich unterhalte
mich gerade mit {{TAG:0011:0001:0100}} hier.{{TAG:0007:0000:14000000}}
Ist er nicht voll cool?{{TAG:000C:0009:}}","{{TAG:000C:0001:}}{{TAG:000C:0003:}}Aa, selam, {{TAG:0007:0000:08000000}}{{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Burada {{TAG:0011:0001:0100}} ile
konuşuyordum.{{TAG:0007:0000:14000000}} Çok havalı değil mi? {{TAG:000C:0009:}}"
