entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0025:}}Hey. {{TAG:0007:0000:05000000}}Good morning, {{TAG:0005:0000:}}.{{TAG:0007:0000:0A000000}}
Come to visit {{TAG:0005:0005:}}?{{TAG:0007:0000:0A000000}}
{{TAG:0003:0015:}}Of course you did, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Buenos y despejados días,
{{TAG:0005:0000:}}.{{TAG:0007:0000:0A000000}} Supongo que vienes
de visita, {{TAG:0005:0007:}}.
{{TAG:0003:0015:}}Tú tranquil{{TAG:000E:0006:02006F0002006100}}, en {{TAG:000E:0003:}}{{TAG:0005:0005:}}
estamos muy acostumbrados
a tratar con turistas.","{{TAG:0003:0025:}}Ah. {{TAG:0007:0000:08000000}}Bonjour, {{TAG:0005:0000:}}.{{TAG:0007:0000:0A000000}}
Alors, on visite {{TAG:0005:0005:}} ?{{TAG:0007:0000:0A000000}}
{{TAG:0003:0015:}}Ben oui, forcément, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Hola! {{TAG:0007:0000:05000000}}Buongiorno, {{TAG:0005:0000:}}.{{TAG:0007:0000:0A000000}} Sei
venut{{TAG:000E:0006:02006F0002006100}} a trovarmi {{TAG:000E:0010:}} {{TAG:0005:0005:}}?{{TAG:0007:0000:0A000000}}
{{TAG:0003:0015:}}Ma certo che sì, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Oh! {{TAG:0007:0000:14000000}}Guten Morgen, {{TAG:0005:0000:}}.
{{TAG:0007:0000:14000000}}Bist du zu Besuch in {{TAG:0005:0005:}}?
{{TAG:0007:0000:28000000}}{{TAG:0003:0015:}}Na, {{TAG:0007:0000:0A000000}}was auch sonst, {{TAG:0005:0007:}}!","{{TAG:0003:0025:}}Hey. {{TAG:0007:0000:05000000}}Günaydın, {{TAG:0005:0000:}}.{{TAG:0007:0000:0A000000}}
{{TAG:0005:0005:}}'ı ziyarete mi geldin?{{TAG:0007:0000:0A000000}}
{{TAG:0003:0015:}}Tabii geldin, {{TAG:0005:0007:}}."
1,002,"{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
Come for a morning visit? {{TAG:0007:0000:0A000000}}Welcome
to {{TAG:0005:0005:}}, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Buenos días, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
{{TAG:0007:0000:0A000000}}{{TAG:000E:0003:}}{{TAG:0005:0005:}} luce especialmente bien
en días como este, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hé, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
Petite visite matinale ? {{TAG:0007:0000:0A000000}}Bienvenue à
{{TAG:0005:0005:}}, alors, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hola, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
Sei venut{{TAG:000E:0006:02006F0002006100}} a farti un giretto?{{TAG:0000:0004:}}Benvenut{{TAG:000E:0006:02006F0002006100}} {{TAG:000E:0010:}} {{TAG:0005:0005:}},
{{TAG:0005:0007:}}!","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!
{{TAG:0007:0000:14000000}}So früh schon unterwegs?{{TAG:0000:0004:}}Willkommen in {{TAG:0005:0005:}},
{{TAG:0005:0007:}}.","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
Sabah ziyaretine mi geldin? {{TAG:0007:0000:0A000000}}
{{TAG:0005:0005:}}'a hoş geldin, {{TAG:0005:0007:}}."
2,003,"{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey. {{TAG:0007:0000:05000000}}Hi there, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
Come to visit {{TAG:0005:0005:}}?{{TAG:0007:0000:0A000000}}
{{TAG:0003:0015:}}Looks like it.","{{TAG:0003:0025:}}¡{{TAG:000E:0003:}}{{TAG:0007:0006:}}{{TAG:0007:0000:05000000}}Hola, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:0A000000}}
{{TAG:0003:0017:}}¿Vienes atraíd{{TAG:000E:0006:02006F0002006100}} por el encanto
de {{TAG:000E:0003:}}{{TAG:0005:0005:}}?{{TAG:0007:0000:0A000000}}{{TAG:0003:0015:}} ¡Lo sabía!","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hein ? {{TAG:0007:0000:08000000}}Ah salut, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
Tu visites {{TAG:0005:0005:}} ?{{TAG:0007:0000:0A000000}} {{TAG:0003:0015:}}Ma foi, on
dirait bien, ouais. {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}.","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Guarda chi si vede, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:0A000000}}
Sei venut{{TAG:000E:0006:02006F0002006100}} a visitare {{TAG:0005:0005:}}?{{TAG:0007:0000:0A000000}}
{{TAG:0003:0015:}}A quanto pare ci ho azzeccato!","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Oh! {{TAG:0007:0000:05000000}}Hallo, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
Zu Besuch in {{TAG:0005:0005:}}?{{TAG:0007:0000:28000000}}
{{TAG:0003:0015:}}Sieht ganz so aus, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey. {{TAG:0007:0000:05000000}}Selam, {{TAG:0005:0000:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:0A000000}}
{{TAG:0005:0005:}}'ı ziyarete mi geldin?{{TAG:0007:0000:0A000000}}
{{TAG:0003:0015:}}Öyle görünüyor."
3,004,{{TAG:000A:0008:090009000A000A000A000A000A000900}},{{TAG:000A:0008:090009000A000A000A000A000A000900}},{{TAG:000A:0008:090009000A000A000A000A000A000900}},{{TAG:000A:0008:090009000A000A000A000A000A000900}},{{TAG:000A:0008:090009000A000A000A000A000A000900}},{{TAG:000A:0008:090009000A000A000A000A000A000900}}
4,005,"{{TAG:0003:0025:}}Hey, {{TAG:0005:0000:}}. {{TAG:0007:0000:0A000000}}It's night. {{TAG:0007:0000:0A000000}}And
here you are, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Buenas noches, {{TAG:0005:0000:}}. Ee{{TAG:0007:0000:0A000000}}eh... {{TAG:0007:0000:0A000000}}
¿Qué haces aquí, {{TAG:0005:0007:}}?","{{TAG:0003:0025:}}Dites donc, {{TAG:0005:0000:}}. {{TAG:0007:0000:0A000000}}Il fait nuit...
{{TAG:0007:0000:0A000000}}Et regardez qui voilà, {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Ehi, {{TAG:0005:0000:}}. {{TAG:0007:0000:0A000000}}Si è fatto tardi,
ormai è sera. {{TAG:0007:0000:0A000000}}Che ci fai tu qui,
{{TAG:0005:0007:}}?","{{TAG:0003:0025:}}Hey, {{TAG:0005:0000:}}! {{TAG:0007:0000:14000000}}Verbringst du
den ganzen Abend in {{TAG:0005:0005:}},
{{TAG:0005:0007:}}?","{{TAG:0003:0025:}}Hey, {{TAG:0005:0000:}}. {{TAG:0007:0000:0A000000}}Gece olmuş. {{TAG:0007:0000:0A000000}}
Ve sen buradasın, {{TAG:0005:0007:}}."
5,006,"{{TAG:0003:0025:}}Come all the way from {{TAG:0005:0006:}},
huh? {{TAG:0007:0000:0A000000}}And at night. {{TAG:0007:0000:0A000000}}Good for you,
{{TAG:0005:0000:}}.{{TAG:0007:0000:08000000}} {{TAG:0003:0015:}}Very adventurous.","{{TAG:0003:0025:}}Todo el mundo sabe que
{{TAG:000E:0003:}}{{TAG:0005:0006:}} es un muermazo
en cuanto se pone el sol.{{TAG:0007:0000:14000000}}
Normal que vengas de visita
a estas horas, {{TAG:0005:0000:}}.","{{TAG:0003:0025:}}T'as fait tout ce chemin depuis
{{TAG:0005:0006:}} ? {{TAG:0007:0000:0A000000}}Et en pleine nuit ? {{TAG:0007:0000:0A000000}}OK,
si ça t'amuse, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Buonasera! È un bel viaggetto da
{{TAG:0005:0006:}} a qui, eh? {{TAG:0007:0000:0A000000}}Complimenti!{{TAG:0007:0000:0A000000}}
Non è mica da tutti, {{TAG:0005:0000:}}.","{{TAG:0003:0025:}}Du kommst den ganzen Weg aus
{{TAG:0005:0006:}}? {{TAG:0007:0000:14000000}}Und das um diese
Uhrzeit? {{TAG:0007:0000:14000000}}Respekt, {{TAG:0005:0007:}}!","{{TAG:0003:0025:}}Ta {{TAG:0005:0006:}}'dan geldin, ha? {{TAG:0007:0000:0A000000}}
Hem de gece. {{TAG:0007:0000:0A000000}}Aferin sana, {{TAG:0005:0000:}}.{{TAG:0007:0000:08000000}} {{TAG:0003:0015:}}
Macera ruhun varmış."
6,007,"{{TAG:0003:0011:}}Gaaaah! {{TAG:0007:0000:14000000}}I... {{TAG:0007:0000:05000000}}{{TAG:0003:0009:}}Uh... {{TAG:0007:0000:05000000}}I mean...{{TAG:0007:0000:05000000}}
{{TAG:0003:0000:}}Hey. {{TAG:0007:0000:05000000}}How's it going? {{TAG:0007:0000:05000000}}{{TAG:0003:0015:}}Totally saw
you there, {{TAG:0005:0000:}}.{{TAG:0007:0000:08000000}} Yup.","{{TAG:0003:0011:}}¡Aaaaah! {{TAG:0007:0000:14000000}}{{TAG:0003:0009:}}{{TAG:0007:0000:05000000}}Eeeh...{{TAG:0007:0000:14000000}} {{TAG:0003:0000:}}{{TAG:0003:0015:}}Así me gusta, que
intentes sorprenderme, {{TAG:0005:0000:}}.
{{TAG:0000:0003:0500}}(Aunque casi me matas del susto.){{TAG:0000:0003:FFFF}}","{{TAG:0003:0011:}}{{TAG:000E:0003:}}{{TAG:0005:0007:}} ?! {{TAG:0007:0000:14000000}}{{TAG:0003:0009:}}Euh... {{TAG:0007:0000:05000000}}Ben ouais...{{TAG:0007:0000:08000000}}
{{TAG:0003:0000:}}Salut. {{TAG:0007:0000:08000000}}Ça boume ? {{TAG:0007:0000:08000000}}{{TAG:0003:0015:}}Bien sûr que je
t'avais vu{{TAG:000E:0006:000002006500}} arriver, {{TAG:0005:0000:}}.","{{TAG:0003:0011:}}Ooooh! {{TAG:0007:0000:14000000}}Ma... {{TAG:0007:0000:05000000}}{{TAG:0003:0009:}}ma... {{TAG:0007:0000:05000000}}ma... {{TAG:0003:0000:}}Che ci fai in
giro a quest'ora? {{TAG:0007:0000:05000000}}Tutto bene?{{TAG:0007:0000:05000000}}{{TAG:0003:0015:}} Mi hai
fatto venire un colpo, {{TAG:0005:0000:}}!","{{TAG:0003:0011:}}Waaaaah! {{TAG:0007:0000:14000000}}Ich... {{TAG:0007:0000:0A000000}}{{TAG:0003:0009:}}Äh... {{TAG:0007:0000:14000000}}Ich meine...
{{TAG:0003:0000:}}{{TAG:0007:0000:14000000}}Hey, {{TAG:0005:0000:}}! {{TAG:0007:0000:0A000000}}Wie geht's? {{TAG:0007:0000:14000000}}{{TAG:0003:0015:}}Hatte
dich sofort bemerkt, {{TAG:0005:0007:}}.","{{TAG:0003:0011:}}Gaaaah! {{TAG:0007:0000:14000000}}Ben... {{TAG:0007:0000:05000000}}{{TAG:0003:0009:}}Şey... {{TAG:0007:0000:05000000}}Yani...{{TAG:0007:0000:05000000}}
{{TAG:0003:0000:}}Hey. {{TAG:0007:0000:05000000}}Nasıl gidiyor? {{TAG:0007:0000:05000000}}{{TAG:0003:0015:}}
Seni tabii ki gördüm, {{TAG:0005:0000:}}.{{TAG:0007:0000:08000000}} Evet."
7,008,"{{TAG:0003:0011:}}Waaaah! {{TAG:0007:0000:14000000}}I... {{TAG:0007:0000:05000000}}{{TAG:0003:0009:}}Er... {{TAG:0007:0000:05000000}}That is...{{TAG:0007:0000:05000000}}
{{TAG:0003:0000:}}Hey. {{TAG:0007:0000:05000000}}Late night. {{TAG:0007:0000:05000000}}{{TAG:0003:0015:}}Didn't think I'd
see you tonight, {{TAG:0005:0000:}}.","{{TAG:0003:0011:}}¡Aaaaah! {{TAG:0007:0000:14000000}}Eeeh...{{TAG:0007:0000:14000000}} {{TAG:0003:0009:}}Casi me muero del
sust...{{TAG:0007:0000:14000000}} {{TAG:0003:0000:}}Digo...{{TAG:0007:0000:14000000}} {{TAG:0007:0000:05000000}}Del sueño que tengo,
{{TAG:0005:0000:}}. {{TAG:0003:0019:}}¡Uuuaah!","{{TAG:0003:0011:}}{{TAG:000E:0003:}}{{TAG:0005:0007:}} ! {{TAG:0007:0000:14000000}}{{TAG:0003:0009:}}Hem... {{TAG:0007:0000:08000000}}Enfin... {{TAG:0007:0000:08000000}}{{TAG:0003:0000:}}Salut.
{{TAG:0007:0000:08000000}}Fait nuit, non ? {{TAG:0007:0000:08000000}}{{TAG:0003:0015:}}Je m'attendais pas à
te croiser si tard, {{TAG:0005:0000:}}.","{{TAG:0003:0011:}}Oh! {{TAG:0007:0000:14000000}}Ma tu... {{TAG:0007:0000:05000000}}{{TAG:0003:0009:}}Urca... {{TAG:0007:0000:05000000}}Che ci fai qui? {{TAG:0007:0000:05000000}}
{{TAG:0003:0000:}}È tardissimo! {{TAG:0007:0000:05000000}}{{TAG:0003:0015:}}Chi se lo aspettava
di vederti, {{TAG:0005:0000:}}.","{{TAG:0003:0011:}}Waaaaah! {{TAG:0007:0000:14000000}}Ich... {{TAG:0007:0000:0A000000}}{{TAG:0003:0009:}}Ähm... {{TAG:0007:0000:14000000}}Also...{{TAG:0007:0000:14000000}} {{TAG:0003:0000:}}Oha,
schon ziemlich spät, {{TAG:0005:0000:}}. {{TAG:0007:0000:14000000}}
{{TAG:0003:0015:}}Schön, dich zu sehen, {{TAG:0005:0007:}}.","{{TAG:0003:0011:}}Vaaaah! {{TAG:0007:0000:14000000}}Ben... {{TAG:0007:0000:05000000}}{{TAG:0003:0009:}}Şey... {{TAG:0007:0000:05000000}}Yani...{{TAG:0007:0000:05000000}}
{{TAG:0003:0000:}}Hey. {{TAG:0007:0000:05000000}}Gece olmuş. {{TAG:0007:0000:05000000}}{{TAG:0003:0015:}}
Bu gece seni görürüm sanmıyordum, {{TAG:0005:0000:}}."
8,009,"{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hello, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0000:0004:}}Hah! Boy this weather's great!{{TAG:0007:0000:08000000}}
{{TAG:0003:0015:}}Perfect for a walk around town,
don't you think,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?","{{TAG:0003:0020:}}¡{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hola, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:10000000}} Hace un
día fantástico, ¿no, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}?{{TAG:0007:0000:10000000}}
¡Es perfecto para pasear!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hé, {{TAG:0005:0000:}}{{TAG:0007:0007:}} !
{{TAG:0007:0000:10000000}}Super temps, pas vrai ?{{TAG:0007:0000:08000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}} ?
On peut pas rêver mieux pour se
balader !","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hola, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0000:0004:}}Che tempo bellissimo,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!{{TAG:0007:0000:10000000}} Perfetto
per una passeggiata in città!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hallo, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!
{{TAG:0007:0000:14000000}}Was für ein Wetter, {{TAG:0005:0007:}}!
{{TAG:0007:0000:14000000}}Perfekt zum Spazierengehen!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Merhaba, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0000:0004:}}
Hah! Hava harika!{{TAG:0007:0000:08000000}}
{{TAG:0003:0015:}}Kasabada yürüyüş için tam ideal, sence de
öyle değil mi,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?"
9,010,"{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hello, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:20000000}}
{{TAG:0003:0025:}}Thanks for braving this crummy
weather to come and say hi!","{{TAG:0003:0020:}}¡{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hola, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:20000000}} 
{{TAG:0003:0025:}}¡Me alegro de ver que pones al mal
tiempo buena cara! ¡Je, je!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hé, {{TAG:0005:0000:}}{{TAG:0007:0007:}} !{{TAG:0007:0000:20000000}}
{{TAG:0003:0025:}}T'as bravé la météo pour venir me
dire bonjour ?{{TAG:0007:0000:10000000}} {{TAG:0003:002C:}}Sympa !","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hola, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0025:}}Sono contentone che tu sia venut{{TAG:000E:0006:02006F0002006100}}
a trovarmi anche se il tempo
è una schifezza!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hallo, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0025:}}Bei diesem Wetter bist du sicher nur
draußen, um mich zu sehen, oder?
{{TAG:0007:0000:14000000}}{{TAG:0003:0015:}}Wusst ich's doch, {{TAG:0005:0007:}}!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Merhaba, {{TAG:0005:0000:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:20000000}}
{{TAG:0003:0025:}}Bu berbat havayı göze alıp selam vermeye
geldiğin için sağ ol!"
