entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:002A:}}{{TAG:0007:0000:0F000000}}Hi{{TAG:0007:000B:}}yaaaah!{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}}{{TAG:0007:0000:28000000}} Ha ha!{{TAG:0007:0000:14000000}} You've got to
greet people with enthusiasm even
when it rains, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:002A:}}{{TAG:0007:0000:0F000000}}¡Hoooo{{TAG:0007:000B:}}laaaaa!{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}}{{TAG:0007:0000:28000000}} ¡Ja, ja!{{TAG:0007:0000:14000000}} ¡Hay que
saludar a la gente con entusiasmo
hasta cuando llueve, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:002A:}}{{TAG:0007:0000:0F000000}}Yaaa{{TAG:0007:000B:}}hooouuu !{{TAG:0007:0000:14000000}}{{TAG:0003:0002:}}{{TAG:0007:0000:28000000}} Ha ha !{{TAG:0007:0000:14000000}} Faut faire
preuve d'enthousiasme, surtout sous
un déluge pareil,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:0003:002A:}}{{TAG:0007:0000:0F000000}}Ciaaaa{{TAG:0007:000B:}}oooo!{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}}{{TAG:0007:0000:28000000}} Ah ah!{{TAG:0007:0000:14000000}} Bisogna
salutare la gente con entusiasmo
anche quando piove, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:002A:}}{{TAG:0007:0000:0F000000}}Hi, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}}
Lass dir bloß nicht vom Regen die
Laune verderben, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:002A:}}{{TAG:0007:0000:0F000000}}Se{{TAG:0007:000B:}}laaam!{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}}{{TAG:0007:0000:28000000}} Haha!{{TAG:0007:0000:14000000}} Yağmur yağsa da insanı
coşkuyla selamlayacaksın, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!"
1,002,"{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey, {{TAG:0005:0008:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:28000000}}
{{TAG:0003:0001:}}The brightest smile can pierce the
darkest rainy day, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0020:}}¡{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hola, {{TAG:0005:0008:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:28000000}}
{{TAG:0003:0001:}}¡No hay día de lluvia que no puedas
superar sonriendo, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hé, {{TAG:0005:0008:}}{{TAG:0007:0007:}} !{{TAG:0007:0000:28000000}}{{TAG:0000:0004:}}{{TAG:0003:0001:}}Un sourire radieux suffit à illuminer
le plus sombre des jours de pluie,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}} !","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Ehi, {{TAG:0005:0008:}}{{TAG:0007:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Dicono che un sorriso sincero
può illuminare anche il giorno
più grigio, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey, {{TAG:0005:0008:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:28000000}}
{{TAG:0003:0001:}}Toll, dass du an so 'nem trostlosen
Tag gut drauf bist, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0020:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey, {{TAG:0005:0008:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:28000000}} {{TAG:0003:0001:}}En parlak gülümseme
en karanlık yağmurlu günü bile deler
geçer, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!"
2,003,"{{TAG:0003:0001:}}Well, today's done, {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}}
I'm sure it'll be sunnier tomorrow,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Bueno, se acabó el día, {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}}
¡Seguro que mañana hace más
solecito, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}La journée est finie, {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}}
Espérons que demain, le temps soit
plus clément,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:0003:0001:}}Beh, oggi è andata così, {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}}
Sono sicuro che domani migliorerà,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Das Wetter war heute echt mies,
{{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Hoffentlich scheint
morgen die Sonne, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Eh, bugün de bitti, {{TAG:0005:0008:}}.{{TAG:0007:0000:14000000}} Yarın
daha güneşli olur, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!"
3,004,"{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Yo, {{TAG:0005:0008:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:14000000}}
You're rad for joggin' this late, but{{TAG:0007:0000:28000000}}
don't catch cold! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}?","{{TAG:0003:0001:}}¡{{TAG:000E:0003:}}{{TAG:0007:0006:}}Muy buenas, {{TAG:0005:0008:}}{{TAG:0007:0007:}}!{{TAG:0007:0000:14000000}}
¡Mira que salir a correr tan tarde!{{TAG:0007:0000:28000000}}
¡No te acatarres, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Yo ! {{TAG:000E:0003:}}{{TAG:0005:0008:}}{{TAG:0007:0007:}} !{{TAG:0007:0000:14000000}}
Un jogging en pleine nuit ? Chapeau.{{TAG:0007:0000:28000000}}
N'attrape pas froid,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Ehilà, {{TAG:0005:0008:}}{{TAG:0007:0007:}}! {{TAG:0007:0000:14000000}}
Approvo il jogging a tarda ora, ma{{TAG:0007:0000:28000000}}
copriti bene! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Hey, hey, hey! {{TAG:000E:0003:}}{{TAG:0005:0008:}}{{TAG:0007:0007:}}!{{TAG:0000:0004:}}Stark, dass du um diese Zeit noch
joggst!{{TAG:0007:0000:28000000}} Erkälte dich aber nicht,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0007:0006:}}Yo, {{TAG:0005:0008:}}{{TAG:0007:0007:}}.{{TAG:0007:0000:14000000}} Bu saatte koşman sağlam
iş ama{{TAG:0007:0000:28000000}} sakın üşütme! {{TAG:0007:0000:08000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}?"
4,005,{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}}
5,006,{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}},{{TAG:000A:000B:100B000A00CD}}
6,007,{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}}
7,008,{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}},{{TAG:0009:0003:0F001000110012001300}}
8,009,,,,,,
9,010,{{TAG:0009:0001:150016001700}},{{TAG:0009:0001:150016001700}},{{TAG:0009:0001:150016001700}},{{TAG:0009:0001:150016001700}},{{TAG:0009:0001:150016001700}},{{TAG:0009:0001:150016001700}}
