entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} you look just like a
strawberry today.{{TAG:0007:0001:}} {{TAG:0003:0016:}}Which reminds
me!{{TAG:0007:0000:28000000}}
{{TAG:0003:0000:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} do you eat {{TAG:0003:0017:}}the
strawberry on top of a cake right
away?{{TAG:0007:0000:14000000}} Or save it?
{{TAG:0003:0001:}}As for me,{{TAG:0007:0000:14000000}} I like to leave the best
for last.","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} hoy pareces una
fresa.{{TAG:0007:0001:}} {{TAG:0003:0016:}}¡Y eso me ha recordado
una cosa!
{{TAG:0003:0000:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} ¿tú te comes {{TAG:0003:0017:}}la
fresa de encima de un pastel
inmediatamente?{{TAG:0007:0000:14000000}} ¿O te esperas?
{{TAG:0003:0001:}}La verdad es que a veces me
cuesta,{{TAG:0007:0000:14000000}} pero prefiero dejar
lo mejor para el final.","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} comme ça, tu me fais
penser à une fraise géante.{{TAG:0007:0001:}} {{TAG:0003:0016:}}Ce qui
me rappelle...{{TAG:0007:0000:28000000}}
{{TAG:0003:0000:}}Je voulais te poser une question.
{{TAG:0007:0000:28000000}}Toi, tu sauras me donner la réponse,
je suis sûr.
Quand tu es devant un gâteau à la
fraise...{{TAG:0000:0004:}}{{TAG:0003:0017:}}Il vaut mieux manger les fraises du
dessus en premier,{{TAG:0007:0000:14000000}} ou les manger en
même temps que le reste ?
{{TAG:0003:0001:}}Moi, en général, je les garde pour la
fin. Et toi, alors ?","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} sembri proprio
una fragola.{{TAG:0000:0004:}}{{TAG:0003:0016:}}A proposito...{{TAG:0003:0000:}} {{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} tu sei
un{{TAG:000E:0006:02006F0002006100}} di quell{{TAG:000E:0006:0200690002006500}} che mangia{{TAG:0003:0017:}} subito
la fragola in cima alla torta?{{TAG:0007:0000:14000000}}
O te la pappi per ultima?
{{TAG:0003:0001:}}A me piace conservare
il meglio alla fine.","{{TAG:0003:0001:}}Huhu, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Du siehst ja so
erdbeerig aus!{{TAG:0007:0001:}} {{TAG:0003:0016:}}Ah, da fällt mir ein...{{TAG:0000:0004:}}{{TAG:0003:0000:}}{{TAG:0003:0017:}}Isst du die Erdbeere auf dem
Schokopudding immer zuerst oder
hebst du sie für später auf?
{{TAG:0003:0001:}}Also ich heb mir das Beste immer
für den Schluss auf!","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} bugün çileğe benzemişsin.{{TAG:0007:0001:}} {{TAG:0003:0016:}}
Aklıma gelmişken!{{TAG:0007:0000:28000000}}
{{TAG:0003:0000:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} pastanın üstündeki {{TAG:0003:0017:}}çileği
hemen mi yersin{{TAG:0007:0000:14000000}}, sona mı saklarsın?
{{TAG:0003:0001:}}Ben{{TAG:0007:0000:14000000}} en güzel lokmayı sona bırakırım."
1,002,"{{TAG:0003:0004:}}You look just like a kiwi today,
{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Your outfit is so
sweet,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0004:}}¡Hoy pareces un kiwi,
{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} ¡Qué pasada
de ropa,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0004:}}Oh ! Un kiwi qui marche !{{TAG:0007:0000:3C000000}} {{TAG:0003:000C:}}Ah, {{TAG:0007:0000:14000000}}c'est
toi, {{TAG:0005:0008:}}...{{TAG:0007:0000:14000000}} Un instant j'ai
cru... {{TAG:0007:0000:1E000000}}Non. {{TAG:0007:0000:14000000}}Rien,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}...","{{TAG:0003:0004:}}Sembri proprio un kiwi oggi,
{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Hai dei vestiti davvero
deliziosi,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0004:}}Ui, wie grün!{{TAG:0007:0000:14000000}} Ah, wie süß!{{TAG:0007:0000:14000000}} Oh, wie
saftig!{{TAG:0007:0000:28000000}} Dein Kiwilook ist einfach
umwerfend!{{TAG:0000:0004:}}{{TAG:0003:0002:}}In diesem exotischen Outfit kannst
du dich auch am anderen Ende der
Welt blicken lassen, {{TAG:0005:0008:}}!","{{TAG:0003:0004:}}Bugün tam kiviye benzemişsin, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Kombinin resmen tatlı mı tatlı,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}
!"
2,003,"{{TAG:0003:000F:}}Did you know that you look like
a delicious melon today?{{TAG:0000:0004:}}{{TAG:0003:0001:}}That hat totally looks like the real
thing!{{TAG:0007:0001:}}{{TAG:0003:000B:}} Is it a real melon rind?{{TAG:0000:0004:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:000F:}}{{TAG:0007:000B:}}If that's the case,{{TAG:0007:0000:14000000}} who got to eat
the melon?!{{TAG:0007:0000:28000000}} {{TAG:0003:000D:}}No fair,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000F:}}¿Sabes que hoy pareces un
suculento melón?{{TAG:0000:0004:}}{{TAG:0003:0001:}}¡Ese sombrero parece de verdad!{{TAG:0007:0001:}}
{{TAG:0003:000B:}}¿Eso es una cáscara de melón
auténtica?
Huy{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:000F:}}{{TAG:0007:000B:}} Si es así,{{TAG:0007:0000:14000000}} ¡¿quién se comió
el melón?!{{TAG:0007:0000:28000000}} {{TAG:0003:000D:}}¡Tendrías que
haberme invitado,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000F:}}Ma parole ! {{TAG:0007:0000:14000000}}Tu as attrapé le melon !{{TAG:0000:0004:}}{{TAG:0003:0001:}}Je rigole...{{TAG:0007:0001:}}{{TAG:0003:000B:}} C'est une vrai peau de
melon, ça ?{{TAG:0000:0004:}}{{TAG:0003:000F:}}{{TAG:0007:000B:}}Mais tu as fait quoi de l'intérieur
quand tu l'as vidé ?{{TAG:0007:0000:2D000000}} {{TAG:0003:000D:}}Tu ne l'as pas
jeté, j'espère ?! {{TAG:000E:0003:}}{{TAG:0005:0007:}}...","{{TAG:0003:000F:}}Sai che oggi hai proprio
l'aspetto di un melone delizioso?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Quel cappello poi è un tocco
di classe!{{TAG:0007:0001:}}{{TAG:0003:000B:}} Ma è una vera buccia
di melone?{{TAG:0000:0004:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:000F:}}{{TAG:0007:000B:}} Se è così,{{TAG:0007:0000:14000000}} si può sapere chi
si è spazzolato il melone?!{{TAG:0007:0000:28000000}}
{{TAG:0003:000D:}}Uffaaa, lo volevo io,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000F:}}Weißt du eigentlich, dass du da
eine Melone auf dem Kopf hast?{{TAG:0000:0004:}}{{TAG:0003:0001:}}Äh, he he he!{{TAG:0007:0000:14000000}} Dieser Hut sieht total
echt aus!{{TAG:0007:0001:}}{{TAG:0003:000B:}} Darf ich vielleicht kurz
mal reinbeißen,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?","{{TAG:0003:000F:}}Bugün leziz bir kavuna
benzediğini biliyor musun?{{TAG:0000:0004:}}{{TAG:0003:0001:}}O
şapka gerçeğinin aynısı!{{TAG:0007:0001:}}{{TAG:0003:000B:}} Yoksa
gerçek kavun kabuğu mu?{{TAG:0000:0004:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:000F:}}{{TAG:0007:000B:}}
Öyleyse{{TAG:0007:0000:14000000}} kavunu kim yedi?!{{TAG:0007:0000:28000000}} {{TAG:0003:000D:}}Hiç
adil değil,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!"
3,004,"{{TAG:0003:000F:}}That outfit is amazing, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
You're totally rocking the
watermelon look!
{{TAG:0003:0005:}}Watermelons{{TAG:0007:0000:14000000}} taste best{{TAG:0007:0000:14000000}} when you
spit the seeds every which way,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:000F:}}¡Esa ropa es increíble, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
¡El estilo sandía te queda
como un guante!
{{TAG:0003:0005:}}¿Alguna vez has probado a comerte
una sandía{{TAG:0007:0000:14000000}} escupiendo pepitas{{TAG:0007:0000:14000000}} en
todas direcciones,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?","{{TAG:0003:000F:}}Ce costume est totalement dingue,
{{TAG:0005:0008:}} !{{TAG:0007:0000:14000000}} Tu as trop le look
pasta, avec. Cool, man.
{{TAG:0003:0005:}}Ah, les pastèques...{{TAG:0007:0000:28000000}} Le mieux quand
on en mange,{{TAG:0007:0000:14000000}} c'est qu'on peut jouer
à cracher les pépins partout.","{{TAG:0003:000F:}}Che look eccezionale, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Sembri un'anguria!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Le angurie{{TAG:0007:0000:14000000}} sono più buone{{TAG:0007:0000:14000000}} quando
sputi i semi dove ti pare e piace,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}.","{{TAG:0003:000F:}}Boah, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} Wassermelone ist
DER angesagte Look, hab ich
gehört!{{TAG:0007:0000:14000000}} Und du bist voll dabei!
{{TAG:0003:0005:}}Lass uns 'ne Wassermelone teilen
und dann die Kerne um die Wette
spucken,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000F:}}O kıyafet müthiş, {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Karpuz havasını tam tutturmuşsun!
{{TAG:0003:0005:}}Karpuz{{TAG:0007:0000:14000000}} en güzel{{TAG:0007:0000:14000000}} çekirdeklerini
her yana tükürerek yenir,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}."
4,005,"{{TAG:0003:000F:}}Whoa!{{TAG:0007:0000:28000000}} You look just like an orange!{{TAG:0007:0001:}}
{{TAG:0003:0004:}}That sweet-and-sour look{{TAG:0007:0000:14000000}} really
suits you,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000F:}}¿Eres el fantasma del zumo que
desayuné ayer?{{TAG:0007:0000:1E000000}} {{TAG:0003:0014:}}¡Perdón!{{TAG:0007:0000:08000000}} Yo no
quería exprimirte{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0023:}}Je, je, je{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Ya en serio,{{TAG:0007:0000:08000000}} {{TAG:0003:0004:}}¡ese aspecto
entre dulce y ácido te queda muy
bien,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000F:}}Waouh !{{TAG:0007:0000:28000000}} Tu ressembles trop à une
mandarine, comme ça !{{TAG:0000:0004:}}{{TAG:0003:0004:}}Ça me fait bizarre...{{TAG:0007:0000:14000000}} J'ai vraiment
l'impression de parler à une
mandarine,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}... {{TAG:0007:0000:28000000}}Cool !","{{TAG:0003:000F:}}Caspitina!{{TAG:0007:0000:28000000}} Sembri un agrume!{{TAG:0007:0001:}}
{{TAG:0003:0004:}}Questo look{{TAG:0007:0000:14000000}} fruttoso ti sta
benissimo,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:000F:}}Du bist ja im Zitruslook unterwegs!{{TAG:0007:0001:}}
{{TAG:0003:0004:}}Äh, he he he...{{TAG:0007:0000:14000000}} Da läuft mir das
Wasser im Munde zusammen!","{{TAG:0003:000F:}}Vay!{{TAG:0007:0000:28000000}} Portakalın teki olmuşsun!{{TAG:0007:0001:}}
{{TAG:0003:0004:}}Bu tatlı-ekşi hava{{TAG:0007:0000:14000000}} sana baya
yakışmış,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!"
5,006,"{{TAG:0003:0001:}}You look like a bunch of grapes
today,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}.{{TAG:0007:0001:}} {{TAG:0003:002B:}}Um,{{TAG:0007:0000:14000000}} can I have a
bite of the grape on your head?
{{TAG:0003:0012:}}What?!{{TAG:0007:0000:28000000}} {{TAG:0003:000C:}}Oh,{{TAG:0007:0000:14000000}} I didn't realize they're
all fake{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0001:}}¿Vienes de mala uva o de buena
uva,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}?{{TAG:0007:0001:}} {{TAG:0003:002B:}}Oye,{{TAG:0007:0000:14000000}} ¿puedo
echarte un muerdo a la cabeza?
{{TAG:0003:0012:}}¡¿Qué?!{{TAG:0007:0000:28000000}} {{TAG:0003:000C:}}¿Cómo que{{TAG:0007:0000:14000000}} es una uva
falsa? Yo que ya me había hecho
ilusiones{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0001:}}Ne te mets surtout pas en colère si
je dis ça, {{TAG:0005:0008:}},{{TAG:0007:0000:14000000}} mais tu
ressembles à un gros raisin juteux.
{{TAG:0003:002B:}}Hmmm, euh...{{TAG:0007:0000:28000000}} je peux goûter ?{{TAG:0000:0004:}}{{TAG:0003:0012:}}Oh, mais ?!{{TAG:0007:0000:28000000}} {{TAG:0003:000C:}}Oh...{{TAG:0007:0000:14000000}} Je n'avais pas vu
que c'était un faux... {{TAG:0007:0000:28000000}}Bah, pas
grave. {{TAG:0007:0000:14000000}}Donne quand même{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0001:}}Oggi mi sembri proprio un grappolo
d'uva,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}.{{TAG:0007:0001:}} {{TAG:0003:002B:}}Ehm,{{TAG:0007:0000:14000000}} posso
assaggiare il tuo cappello?
{{TAG:0003:0012:}}Cosa?!{{TAG:0007:0000:28000000}} {{TAG:0003:000C:}}Oh,{{TAG:0007:0000:14000000}} non mi ero accorto
che fosse tutto finto{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0001:}}Das ist ein tolles Outfit,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}.{{TAG:0007:0001:}}
{{TAG:0003:002B:}}Ähm, darf ich vielleicht mal von der
Traube auf deinem Kopf abbeißen?
{{TAG:0003:0012:}}Was?!?{{TAG:0007:0000:28000000}} Die ist gar nicht echt?!?{{TAG:0007:0000:28000000}}
{{TAG:0003:000C:}}Och menno{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0001:}}Bugün üzüm salkımı gibisin,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}.{{TAG:0007:0001:}} {{TAG:0003:002B:}}
Şey,{{TAG:0007:0000:14000000}} kafandaki üzümlerden
birini ısırabilir miyim?
{{TAG:0003:0012:}}Ne?!{{TAG:0007:0000:28000000}} {{TAG:0003:000C:}}Aaa,{{TAG:0007:0000:14000000}} hepsi sahteymiş{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}."
6,007,"{{TAG:0003:0015:}}I'm really liking the chef look on
you, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}I hope you{{TAG:0007:0000:14000000}} cook me up something
nice,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0015:}}Me gusta esa pinta de cociner{{TAG:000E:0006:02006F0002006100}}
que llevas, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Oye,{{TAG:0007:0000:14000000}} me vas a cocinar algo
rico, ¿no,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}?","{{TAG:0003:0015:}}Je trouve que ce costume de maître
coq te va super bien, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Si tu sais cuisiner,{{TAG:0007:0000:14000000}} je sens que je
vais souvent venir te voir chez toi,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}...","{{TAG:0003:0015:}}Il look da chef ti calza a pennello,
{{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Spero{{TAG:0007:0000:14000000}} che mi cucinerai qualcosa
di buono,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0015:}}Ja, ja –{{TAG:0007:0000:14000000}} dieser Look passt zu
dir, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Also,{{TAG:0007:0000:14000000}} was gibt's zu Essen,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}?","{{TAG:0003:0015:}}Şef görünümü sana baya
yakışmış, {{TAG:0005:0008:}}.{{TAG:0000:0004:}}{{TAG:0003:0005:}}Umarım{{TAG:0007:0000:14000000}} bana güzel
bir şeyler pişirirsin,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!"
7,008,"{{TAG:0003:0005:}}You look like a clown today,{{TAG:0007:0000:14000000}}
{{TAG:0005:0008:}}!{{TAG:0007:0001:}} {{TAG:0003:0023:}}Does this mean you can
do tricks and stuff?!{{TAG:0000:0004:}}{{TAG:0003:0027:}}Um, in that case{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0003:}}I'd like 5 balloon
animals, please!","{{TAG:0003:0005:}}¡Hoy pareces u{{TAG:000E:0006:02006E0004006E006100}} payas{{TAG:000E:0006:02006F0002006100}},{{TAG:0007:0000:14000000}}
{{TAG:0005:0008:}}!{{TAG:0007:0001:}} {{TAG:0003:0023:}}¡¿Es que ha llegado
el circo al pueblo y no lo sabía?!
{{TAG:0003:0027:}}Huy, pues si es así{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0003:}}¡tendré que
ir a ver si tienen algodón de
azúcar y manzanas de caramelo!","{{TAG:0003:0005:}}Hé hé ! Encore à faire le clown,{{TAG:0007:0000:14000000}}
{{TAG:0005:0008:}} !{{TAG:0007:0001:}} {{TAG:0003:0023:}}Cool ! J'adore ça !
J'adore les clowns !
{{TAG:0003:0025:}}Surtout quand ils font le coup de la
tarte à la crème{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0005:}}Oggi sembri un clown,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!{{TAG:0000:0004:}}{{TAG:0003:0023:}}Sai fare anche i giochi di prestigio?{{TAG:0000:0004:}}{{TAG:0003:0027:}}Ehm, in tal caso{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0003:}}Mi faresti cinque
salsicciotti con i palloncini?","{{TAG:0003:0005:}}Hurra, hurra, der Zirkus ist da!{{TAG:0007:0001:}}
{{TAG:0003:0023:}}Kannst du mir auch ein paar
Kunststücke vorführen, {{TAG:0005:0008:}}?{{TAG:0000:0004:}}{{TAG:0003:0027:}}Ja, also{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0003:}}Ich hätte gern fünf
Ballontiere!{{TAG:0007:0000:14000000}} Einen Löwen, eine
Giraffe, ein Faultier und zwei Affen!","{{TAG:0003:0005:}}Bugün palyaço olmuşsun,{{TAG:0007:0000:14000000}} {{TAG:0005:0008:}}!{{TAG:0007:0001:}} {{TAG:0003:0023:}}
Numara falan da yapabiliyor
musun yani?!{{TAG:0000:0004:}}{{TAG:0003:0027:}}Şey, öyleyse{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0003:}}
bana beş tane balon hayvan
yapar mısın?"
8,009,"{{TAG:0003:0001:}}Heya, Dr. {{TAG:000E:0004:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
You're looking very official today.{{TAG:0000:0004:}}{{TAG:0003:000D:}}But I'm perfectly healthy!{{TAG:0007:0000:14000000}} Please
don't give me any shots,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}¡Hola, docto{{TAG:000E:0006:02007200040072006100}} {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Qué aspecto tan formal tienes.{{TAG:0000:0004:}}{{TAG:0003:000D:}}¡Pero yo estoy muy sanote!{{TAG:0007:0000:14000000}}
¡No me pongas ninguna
inyección,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Bonjour ! Dr. {{TAG:0005:0008:}}, je
présume...{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}{{TAG:0003:000D:}}Hé mais !{{TAG:0007:0000:28000000}} Tu ne vas pas me faire de
piqûre au moins ? {{TAG:0007:0000:14000000}}Je ne suis pas un
cobaye, moi,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !","{{TAG:0003:0001:}}Ehi, {{TAG:000E:0006:0A0064006F00740074002E00100064006F00740074002E00730073006100}} {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Che aspetto austero e asettico.{{TAG:0000:0004:}}{{TAG:0003:000D:}}Niente punture, ti prego!{{TAG:0007:0000:14000000}} Ti giuro
che sono sano come un pesce,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Huhu, Dr. {{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Hast du heute Sprechstunde?{{TAG:0000:0004:}}{{TAG:0003:000D:}}Ich bin aber ganz gesund!{{TAG:0007:0000:14000000}} Außerdem
putze ich mir immer brav die Zähne!{{TAG:0007:0000:14000000}}
Bitte keine Spritze,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Selam Doktor {{TAG:000E:0004:}}{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}}
Bugün baya resmî görünüyorsun.{{TAG:0000:0004:}}{{TAG:0003:000D:}}
Ama ben sapasağlamım!{{TAG:0007:0000:14000000}} Bana iğne
falan yapma,{{TAG:0007:0000:08000000}}
{{TAG:0005:0007:}}!"
9,010,,,,,,
