entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0024:}}I've heard that some guys are so
cute, rain won't fall on them{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0000:0004:}}I don't know if that's true of anyone
in {{TAG:0005:0005:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. But if it is, I wanna
get a look at 'em,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0024:}}He oído que cuando un chico es
realmente mono, aunque le caiga un
chaparrón encima ni se despeina{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}
Yo nunca he visto que pase nada de
eso en {{TAG:000E:0003:}}{{TAG:0005:0005:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. Pero si ocurre,
¡quiero verlo,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0028:}}J'comprends pas ces mijaurées qui
s'plaignent de la pluie{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0006:}}Sortez
donc vos parapluies, {{TAG:0005:0007:}} !","{{TAG:0003:0024:}}Ho sentito dire che certi tipi
sono talmente carini che la pioggia
non li sfiora nemmeno{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}Non so se ci sia qualcuno così
{{TAG:000E:0010:}} {{TAG:0005:0005:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. Se sì, vorrei proprio
vedere com'è,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0024:}}Ich hab gehört, manche Jungs sind
so hart, dass selbst der Regen
einfach an ihnen abprallt{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0000:0004:}}Hier in {{TAG:0005:0005:}} gibt's ja keinen,
der so cool ist{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. Ich sollt mich in
anderen Städten umsehen!","{{TAG:0003:0024:}}Bazı tipler o kadar tatlıymış ki yağmur bile
üstlerine düşmezmiş{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0000:0004:}}
{{TAG:0005:0005:}}'da öyle biri var mı bilmiyorum{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
ama varsa görmek isterim,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!"
1,002,"{{TAG:0003:0009:}}No matter what you do on a rainy
day, your hair's gonna get messed
up{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:001B:}} No question, {{TAG:0005:0007:}}!","{{TAG:0003:0009:}}Por mucho que me esmere, al final
en los días de lluvia acabo siempre
despeinada.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:001B:}} ¡Como te lo cuento!","{{TAG:0003:0028:}}J'comprends pas ces gens qui font
que s'plaindre de la pluie{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0006:}}Sortez
donc vos parapluies, {{TAG:0005:0007:}} !","{{TAG:0003:0009:}}Bisognerebbe controllare
le previsioni del tempo prima
di andare dal parrucchiere{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:001B:}}{{TAG:0000:0004:}}Se piove, meglio andare in giro
con un cappello, {{TAG:0005:0007:}}!","{{TAG:0003:0009:}}Da mach ich mir einmal die Mühe,
meine Haare in Form zu bringen, und
dann regnet's.{{TAG:0007:0000:14000000}}{{TAG:0003:001B:}} Pff, {{TAG:0005:0007:}}!","{{TAG:0003:0009:}}Yağmurlu günde ne yaparsan yap saçın
bozulacak{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:001B:}}
Kaçarı yok, {{TAG:0005:0007:}}!"
2,003,"{{TAG:0003:0015:}}Rain sounds nicest{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}when it's heard
from the comfort of your own
home! {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0015:}}Da gusto ver caer la lluvia{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
¡pero solo cuando estás en casa
calentita, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0015:}}Vi, moi aussi j'aime écouter la pluie
tomber{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} mais au sec et affalée sur
mon canapé !{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}} !","{{TAG:0003:0015:}}La pioggia è bella{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} quando
si sta in casa e la si può guardare
dalla finestra, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0015:}}Ich hab nichts gegen Regen{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
solange ich ihn nicht abbekomme!
{{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0015:}}Yağmurun sesi en güzel{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
kendi evinin rahatlığından dinleniyor! {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
3,004,"{{TAG:0003:001B:}}I'm tough, so don't you worry about
me{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}.{{TAG:0007:0000:14000000}} But you oughta get inside so
you don't catch cold, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","{{TAG:0003:001B:}}Tú no te preocupes por mí. ¡Puedo
plantarle cara a los elementos! Pero
tú ponte a cubierto, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","{{TAG:0003:001B:}}Chuis pas une chochotte, mais toi{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:14000000}}
tu f'rais mieux d'te rentrer avant
d'choper froid,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}.","{{TAG:0003:001B:}}Non ti preoccupare per me, ne ho
viste di peggio{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}.{{TAG:0000:0004:}}Ma tu dovresti metterti al riparo o
ti prenderai un raffreddore,
{{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","{{TAG:0003:001B:}}Ich bin hart im Nehmen, mir kann
der Regen gar nichts{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Aber pass
DU auf, dass du dich nicht erkältest!","{{TAG:0003:001B:}}Ben sağlamım, beni merak etme{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}.{{TAG:0007:0000:14000000}}
Ama sen üşütmeden içeri girsen iyi
olur, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}."
4,005,"{{TAG:0003:0025:}}Hey, I bet it's raining in your town
too{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Oye, digo yo que también lloverá
en tu pueblo, ¿no, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}?","{{TAG:0003:0025:}}Dis, tu crois qu'il pleut aussi à
{{TAG:0005:0006:}} ?{{TAG:0007:0000:0F000000}}{{TAG:0003:0000:}} {{TAG:0003:0018:}}Comment ça « on s'en
fiche »,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}} ?!","{{TAG:0003:0025:}}Ehi, sono certa che sta piovendo
anche nella tua città{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Hey, regnet's bei euch auch?{{TAG:0007:0000:14000000}}
Wir können dem Regen heut wohl
nicht entkommen,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0025:}}Bahse girerim senin kasabanda da yağmur
yağıyordur{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}."
5,006,"{{TAG:0003:0009:}}I really don't mind getting rained
on that much{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:000A:}}But look what it's doing to my 
awesome hair!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0009:}}A mí no me importa que me llueva
encima. ¡Yo aguanto todo esto
y muchísimo más!
{{TAG:0003:000A:}}¡Pero mira cómo me está dejando
la lluvia mi precioso peinado! ¡Ay,
qué desastre,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0001:}}Me balader sous la pluie, t'sais, ça
m'fait ni chaud ni froid{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0000:0004:}}{{TAG:0003:000A:}}Tsss.{{TAG:0007:0000:0F000000}} Évidemment qu'les gouttes
de pluie sont froides{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}. C'est juste
une façon d'parler,{{TAG:0007:0000:0F000000}} {{TAG:0005:0007:}}...","{{TAG:0003:0009:}}Non mi preoccupa più di tanto
inzupparmi di pioggia{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:000A:}}I miei fantastici capelli però... ora
somigliano più a quelli di
un porcospino,{{TAG:0007:0000:14000000}} {{TAG:0005:0007:}}!","{{TAG:0003:0009:}}Ich hab ja nichts gegen den Regen.{{TAG:0007:0000:14000000}}
Echt nicht{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:000A:}}Aber muss es gerade dann regnen,
wenn ich ausnahmsweise mal 'ne
schicke Frisur hab?{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0009:}}Yağmurda ıslanmak beni pek rahatsız etmez{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:000A:}}
Ama şu şahane saçımı ne hâle getirdiğine
bak!{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
6,007,"{{TAG:0003:0023:}}Rain is good camouflage.{{TAG:0007:0000:08000000}} You can
act all rowdy, and no one notices!
{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}Right, {{TAG:0005:0008:}}? {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0023:}}La lluvia sirve de camuflaje.{{TAG:0007:0000:08000000}} Puedes
hacer lo que sea, ¡y no se fija nadie!
{{TAG:0003:0025:}}¿No, {{TAG:0005:0008:}}? {{TAG:0007:0000:14000000}}¡{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0023:}}Hé hé, il pleut et il fait nuit,{{TAG:0007:0000:0A000000}}
{{TAG:0005:0007:}}...{{TAG:0003:0000:}}{{TAG:0000:0004:}}{{TAG:0003:0003:}}{{TAG:0007:0000:0A000000}}Les conditions idéales pour mettre
{{TAG:0005:0005:}} sens dessus dessous en
toute impunité sont réunies !","{{TAG:0003:0023:}}A volte il rumore della pioggia è
così forte {{TAG:0007:0000:08000000}}che si può urlare a
squarciagola e nessuno lo nota!
{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}} Si può fare festa senza
disturbare, vero {{TAG:0005:0008:}}?
Viva la pioggia, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0021:}}Der Regen hat auch sein Gutes.{{TAG:0007:0000:08000000}}
Keiner achtet darauf, wenn man
Unfug macht{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0023:}}Nicht wahr, {{TAG:0005:0008:}}?{{TAG:0007:0000:28000000}}
{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0023:}}Yağmur iyi kamuflajdır.{{TAG:0007:0000:08000000}} İstediğin kadar
coşarsın, kimse fark etmez!
{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}Değil mi, {{TAG:0005:0008:}}? {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
7,008,"{{TAG:0003:0004:}}I love how the rain sounds at night{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0025:}}Dude{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} I sounded like a total sissy
just then! {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0004:}}Cae la lluvia, mojando el pueblo{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
Al irme seguro que al fin me quieres.
Pero me voy, no vas a verme llo...
{{TAG:0003:0025:}}Huy, ¡perdona! Estaba tarareando
una canción{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} ¡A ver si vas a creer
que soy una cursi, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}!","{{TAG:0003:0004:}}Le son d'la pluie, de nuit, c'est si
romanti{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0000:0004:}}{{TAG:0003:0013:}}Oups{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0029:}}J'ai vraiment failli dire ça ?!{{TAG:0007:0000:0F000000}}
Moi ?{{TAG:0007:0000:14000000}} {{TAG:000E:0003:}}{{TAG:0005:0007:}}...","{{TAG:0003:0004:}}Mi piace il rumore della pioggia
di notte{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0025:}}Beh, che c'è{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Quando voglio so
essere romantica anch'io! Non ti
ho convint{{TAG:000E:0006:02006F0002006100}} eh, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}?","{{TAG:0003:0004:}}Ich liebe den Klang von
Regentropfen in der Nacht{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0025:}}Boah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Ich klinge voll wie 'n
Weichei!{{TAG:0007:0000:14000000}} Erzähl das bloß
niemandem! {{TAG:0007:0000:28000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:0004:}}Geceleri yağmurun sesine bayılıyorum{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0025:}}
Dostum{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Az önce tam bir mıymıntı
gibi konuştum! {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!"
8,009,"{{TAG:0003:000D:}}Man{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} The freaks really come out on
a rainy night, don't they?{{TAG:0000:0004:}}{{TAG:0003:0009:}}You must have 'em in {{TAG:0005:0006:}}.{{TAG:0007:0000:14000000}}
You know exactly what I'm talking
about, {{TAG:0007:0000:0A000000}}{{TAG:0005:0007:}}!","{{TAG:0003:000D:}}Huy{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} La noche queda para las que
somos así, tan especialitas como
yo, ¿no?
{{TAG:0003:0009:}}Supongo que también habrá gente
de mi rollo en {{TAG:000E:0003:}}{{TAG:0005:0006:}}, ¿eh?{{TAG:0007:0000:14000000}} ¡No
me digas que no, {{TAG:0007:0000:0A000000}}{{TAG:0005:0007:}}!","{{TAG:0003:000D:}}Ça craint !{{TAG:0007:0000:14000000}} ILS ne sortent que la
nuit, et par temps d'pluie ! Comme...{{TAG:0007:0000:0F000000}}
comme maintenant !
{{TAG:0003:0009:}}Y doit y en avoir aussi à {{TAG:0005:0006:}}.{{TAG:0007:0000:14000000}}
Fais pas {{TAG:000E:0006:0A00630065006C00750069000A00630065006C006C006500}} qui voit pas d'quoi
j'veux parler,{{TAG:0007:0000:0F000000}} {{TAG:0005:0007:}}.","{{TAG:0003:000D:}}Mah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Quando piove di notte,
le persone strane spuntano come
funghi!{{TAG:0000:0004:}}{{TAG:0003:0009:}}Succede così anche {{TAG:000E:0010:}} {{TAG:0005:0006:}},{{TAG:0007:0000:14000000}}
vero? Sai benissimo di cosa sto
parlando, {{TAG:0007:0000:0A000000}}{{TAG:0005:0007:}}!","{{TAG:0003:000D:}}Mann{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} In verregneten Nächten
begegnet man den seltsamsten
Leuten{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0009:}}Die habt ihr doch in {{TAG:0005:0006:}}
bestimmt auch, ne? {{TAG:0007:0000:0A000000}}Du weißt doch,
was ich meine! {{TAG:0007:0000:0A000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}!","{{TAG:0003:000D:}}Vay be{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Yağmurlu gecelerde bütün acayip tipler
ortaya çıkıyor, değil mi?{{TAG:0000:0004:}}{{TAG:0003:0009:}}
{{TAG:0005:0006:}}'da da vardır kesin.{{TAG:0007:0000:14000000}}
Neden bahsettiğimi çok iyi biliyorsun, {{TAG:0007:0000:0A000000}}{{TAG:0005:0007:}}!"
9,010,"{{TAG:0003:001B:}}Man{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} I just can't find my groove
when I'm all wet and miserable like
this, {{TAG:0005:0007:}}!","{{TAG:0003:001B:}}Ay, no{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Mira que quería pasármelo
bien, ¡y con esta lluvia es que
no hay forma, {{TAG:0005:0007:}}!","{{TAG:0003:0012:}}Que{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}?! Qu'est-ce que j'fiche là, au
juste ?!{{TAG:0003:0000:}}{{TAG:0000:0004:}}{{TAG:0003:000B:}}J'me rappelle m'être couchée,{{TAG:0007:0000:0F000000}}
avoir éteint la lumière,{{TAG:0007:0000:0F000000}} et puis,{{TAG:0007:0000:0F000000}} plus
rien...{{TAG:0007:0000:0F000000}}
{{TAG:0003:0011:}}Hein ?!{{TAG:0007:0000:0F000000}} On s'est parlé un peu plus
tôt, tu dis ?!{{TAG:0007:0000:0F000000}} T'es bien {{TAG:000E:0006:06007300FB00720008007300FB0072006500}} de c'que
t'avances, {{TAG:0005:0007:}} ?!","{{TAG:0003:001B:}}Che noia{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Quando piove così non
riesco proprio a trovare la mia
dimensione, {{TAG:0005:0007:}}!","{{TAG:0003:001B:}}Mann{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Wie soll man denn bei so
einem Wetter seine gute Laune
behalten?!? {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}","{{TAG:0003:001B:}}Of{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Böyle sırılsıklam ve perişanken
ritmimi bir türlü bulamıyorum, {{TAG:0005:0007:}}!"
