entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"
...Pretend like nothing was seen...","Hagamos como que no he visto
nada, ¿vale?","
... On va dire que tu n'as rien vu...","
Fingerò di non aver visto nulla...","Ich tue einfach so, als hätte ich
das nicht gesehen...","
...Hiçbir şey görmemiş gibi yapalım..."
1,002,"
What is seen cannot be unseen...","
Lo he visto... Lo he visto...","
Ah, mazette ! Intéressant tout ça...","
Non posso credere ai miei occhi...","
Na, so was... Was ist das denn?","
Görülen şeyi artık görmemiş sayamayız..."
2,003,"Mm-hmm...
So THIS is what's in here...","Ajá...
Así que guarda esto aquí...","Hmm hmm...
Alors voilà ce que ça renfermait...","
Ah... Ecco cosa c'era qui dentro...","Hmmm...
DAS verbirgt sich also darin...","Hı hı...
Demek burada bunlar varmış..."
3,004,"
...This is loaded with old memories!","
¡Está lleno de recuerdos!","... C'est rempli de vieux
souvenirs là-dedans !","
Qui è pieno zeppo di vecchi ricordi!","Hier stecken wohl jede Menge
alte Erinnerungen drin...","
...Burası eski anılarla dolu!"
4,005,"
Let's check what's inside...","
A ver qué hay aquí dentro...","Que peut-il bien y
avoir là-dedans...?","
Vediamo cosa c'è qui...","
Mal sehen, was da drin ist...","
Bakalım içinde ne var..."
5,006,"...Huh? Why does he have something
like this in here...?",¿Eh? ¡¿Qué rayos hace esto aquí?!,"... Hein ? Qu'est-ce que ce machin
peut bien faire chez lui...?","Perché mai tiene qualcosa
del genere qui dentro?","W-warum hat er denn so was
hier drin...","...Ha? Burada niye böyle bir şey
var ki...?"
6,007,"Uh...is it possible...
that he sleeps in here sometimes...?","¿Puede ser... que duerma aquí
dentro de vez en cuando?","Euh... serait-ce à dire... qu'il
dort là-dedans parfois ?","Possibile che qualche volta
dorma qui dentro?","Oh... Kann es sein, dass er
manchmal hier drin schläft...?",Şey... Yoksa bazen burada mı uyuyor...?
7,008,"It looks like there are a lot of
duplicate items in here...","Vaya, aquí hay un montón
de cosas repetidas...","Il y a plein d'objets en
double là-dedans...","Ci sono un sacco di oggetti
uguali qui dentro...","Hier sind ganz viele Sachen von der
gleichen Sorte drin!","Burada aynı eşyadan epey fazla
var gibi..."
8,009,"
This must be his treasure box!","
¿Será esto su caja fuerte?","C'est sans doute son
coffre aux trésors !","Questa deve essere la sua
cassa del tesoro!",Das muss seine Schatzkiste sein!,"
Burası kesin hazine sandığı!"
9,010,"
It's full of snacks...","
Está lleno de comida...","
Des en-cas... et encore des en-cas...","
Ci sono solo merendine qui...","
Voll mit Leckereien...","
Atıştırmalıkla dolu..."
10,011,"
Ugh, so dirty...","
Puaj, qué sucio está esto...","
Beurk, c'est tout sale...","
Bleah, che sporcizia!","
Es riecht nach Schweiß...","
Öf, ne kadar kirli..."
11,012,"
...He needs to clean up a bit!","
A ver si limpiamos un poquito...","... Faudrait peut-être
penser à nettoyer un jour !","
Qui servirebbe una bella ripulita!","
Er könnte echt mal aufräumen!","
...Biraz ortalığı toplamak lazım!"
12,013,"Why would he keep something like
this in here...?","¡¿A quién se le ocurre guardar
esto aquí dentro?!","Pourquoi est-ce qu'il range
ce bidule là-dedans...?","Perché mettere da parte qualcosa
del genere?","Warum bewahrt er so was bloß
hier auf...","Böyle bir şeyi neden burada
saklar ki...?"
13,014,"It looks like the ultimate level
of the cramming technique!","Es un experto en amontonar
trastos sin que se caigan...","Il bat haut la main le record du
fourre-tout le plus désordonné !","Qui è stato raggiunto un nuovo
livello di accatastamento selvaggio...","Hier haben wir den Meister des
Reinquetschens vor uns.","Tıkıştırma tekniğinin son
seviyesi resmen!"
14,015,"The smell of sweaty socks slowly
spreads throughout the room...","El olor a calcetín sudado
tira para atrás...","Ah, l'odeur des chaussettes sales
qui se répand délicatement dans
toute la maison...","L'odore di calzini sudati sta
invadendo la stanza.","Schweißgeruch macht sich im
gesamten Zimmer breit...","Terli çorap kokusu yavaş yavaş
odaya yayılıyor..."
15,016,"Ahh, such a manly way
to store things!",Pues está bastante ordenado...,"Eh bien, quelle façon virile
de ranger ses affaires !","
Sembra piuttosto organizzato...","Nur ein echter Kerl bewahrt
seine Sachen so auf!","Ahh, ne kadar da maço bir
saklama yöntemi!"
16,017,"Ummm... Why are there old
sandwiches in here...?","Mmm... ¿Por qué guardará
tantas cajas?","Euh... Des sandwiches tout
moisis ? Qu'est-ce que ça
fait là-dedans...?","Eh? Ma che ci fanno qui
dei panini rinsecchiti?","Hmmm...
Was macht denn das hier drin...?","Şey... Burada niye bayat
sandviçler var...?"
17,018,"This gives a glimpse of his true
mentality...","
Cuántas cosas...","Regarder là-dedans, c'est comme
explorer sa personnalité...","Sbirciando qui dentro si capisce
bene che tipo è...","Was hier drin ist, sagt viel über
seine Persönlichkeit aus...","Buraya bakınca insanın gerçek
düşünce yapısı ortaya çıkıyor..."
18,019,"After looking in there, his
personality really makes sense.","Con lo que tiene aquí metido,
puedo adivinar sus gustos...","Tout ça n'est pas très
étonnant de sa part...","Posso indovinare il suo stile
con quello che c'è qui dentro...","Jetzt, wo ich da reingeschaut hab,
versteh ich ihn viel besser.","Burayı gördükten sonra kişiliği
daha anlamlı gelmeye başladı."
19,020,"
...Well, that was totally unexpected.","
Esto sí que no me lo esperaba...","
... Ça alors, c'est inattendu !","
Non mi aspettavo nulla del genere!","Ich hätte nicht erwartet, so was
hier zu sehen...","
...Bunu hiç beklemiyordum."
20,021,"Wow, it's as if he wanted people to
look in here...","Qué ordenado... 
¿Lo habrá limpiado para fardar?","On voit bien qu'il s'attend à ce que
quelqu'un mette son nez là-dedans.
Non mais quel frimeur !","Sembra quasi che si aspettasse che
qualcuno curiosasse fra le sue cose!","Er scheint davon auszugehen, dass
sich Leute seine Sachen ansehen...","Vay... Sanki özellikle biri açıp
baksın istemiş!"
21,022,"This is a pretty exciting way to
store a ton of stuff...","Qué manera tan curiosa
de organizar las cosas...","Une façon très originale
de ranger tout son bazar...","Che modo strano di sistemare
le proprie cose...","
Er hat jede Menge Kleidungsstücke...","Bu kadar şeyi saklamak için
bayağı heyecanlı bir yöntem..."
