entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0001:}}I am {{TAG:0007:0000:05000000}}SO psyched for today's big{{TAG:0007:0000:05000000}}
{{TAG:0000:0003:0200}}fishing tournament{{TAG:0000:0003:FFFF}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0015:}} I'm totally
ready to win this thing!","{{TAG:0003:0001:}}¡Estoy supernerviosa por el Torneo
de Pesca de hoy!{{TAG:0003:0015:}} ¡La victoria será
mía!","{{TAG:0003:0001:}}Aujourd'hui,{{TAG:0007:0000:05000000}} c'est le tournoi de
pêche !!!{{TAG:0007:0000:14000000}} Allez, je casse le suspense.{{TAG:0007:0000:0A000000}}
{{TAG:0003:002C:}}C'est moi qui vais gagner !","{{TAG:0003:0001:}}Non sto più nella pelle per il torneo
di pesca di oggi.{{TAG:0007:0000:14000000}}{{TAG:0003:0015:}} Lo vinco di certo!","{{TAG:0003:0001:}}Ich bin schon ganz aufgeregt wegen
dem {{TAG:0000:0003:0200}}Angelturnier{{TAG:0000:0003:FFFF}} heute! {{TAG:0007:0000:14000000}}{{TAG:0003:0015:}}Ich werd
das Ding auf jeden Fall gewinnen!","{{TAG:0003:0001:}}Bugünkü büyük{{TAG:0007:0000:05000000}} {{TAG:0007:0000:05000000}}{{TAG:0000:0003:0200}}Balık Turnuvası{{TAG:0000:0003:FFFF}}
için {{TAG:0007:0000:14000000}}{{TAG:0003:0015:}}acayip heyecanlıyım! Bunu kazanmaya
tamamen hazırım!"
1,002,"{{TAG:0003:0001:}}Are you ready for today's {{TAG:0007:0000:0A000000}}{{TAG:0000:0003:0200}}fishing
tournament{{TAG:0000:0003:FFFF}}?{{TAG:0007:0000:05000000}}{{TAG:0003:0005:}} I can't wait to show
off {{TAG:0007:0000:05000000}}my mad fishing skills!","{{TAG:0003:0001:}}¿Te has preparado para el torneo
de hoy?{{TAG:0007:0000:05000000}}{{TAG:0003:0005:}} ¡Yo llevo semanas
practicando!","{{TAG:0003:0001:}}Tu t'es bien entraîné{{TAG:000E:0006:000002006500}} pour le
tournoi de pêche d'aujourd'hui ?!{{TAG:0000:0004:}}{{TAG:0003:0005:}}Eh ben moi, je me suis entraînée
encore plus que toi,{{TAG:0007:0000:0A000000}} et toc !","{{TAG:0003:0001:}}Ti senti caric{{TAG:000E:0006:02006F0002006100}} per il torneo di
pesca? {{TAG:0007:0000:0A000000}}{{TAG:0007:0000:05000000}}{{TAG:0003:0005:}}Non vedo l'ora di mostrare
a tutti le mie capacità!","{{TAG:0003:0001:}}Na, {{TAG:0007:0000:0A000000}}startklar für das heutige {{TAG:0000:0003:0200}}Angel-
turnier{{TAG:0000:0003:FFFF}}? {{TAG:0007:0000:14000000}}{{TAG:0003:0005:}}Ich kann's kaum erwarten,
meine Angelkünste zu zeigen!","{{TAG:0003:0001:}}Bugünkü {{TAG:0007:0000:0A000000}}{{TAG:0000:0003:0200}}Balık Turnuvası{{TAG:0000:0003:FFFF}}na hazır mısın?{{TAG:0007:0000:05000000}}{{TAG:0003:0005:}}
Çılgın balıkçılık yeteneklerimi
sergilemek için sabırsızlanıyorum{{TAG:0007:0000:05000000}}!"
2,003,"{{TAG:0003:0001:}}It's,{{TAG:0007:0000:05000000}} like,{{TAG:0007:0000:05000000}} perfect fishing weather
today. {{TAG:0007:0000:14000000}}{{TAG:0003:0003:}}I'm gonna catch so many{{TAG:0007:0000:05000000}} that
I'll be eating only fish{{TAG:0007:0000:05000000}} for a week!","{{TAG:0003:0001:}}¡Hoy pescaré tantos peces que
tendré cena para un mes por
lo menos!","{{TAG:0003:0001:}}C'est pas le temps I{{TAG:0007:0000:05000000}}DÉ{{TAG:0007:0000:05000000}}AL pour un
petit tournoi de pêche, sérieux ?{{TAG:0007:0000:14000000}} {{TAG:0003:002C:}}Je
vais prendre une tonne de poissons !","{{TAG:0003:0001:}}Oggi è,{{TAG:0007:0000:05000000}} tipo,{{TAG:0007:0000:05000000}} una giornata perfetta
per pescare.{{TAG:0007:0000:14000000}}{{TAG:0003:0003:}} Prenderò così tanti
pesci che ne mangerò per mesi!","{{TAG:0003:0001:}}Heute ist das perfekte Angelwetter!{{TAG:0000:0004:}}{{TAG:0003:0003:}}Ich werd so viele Fische fangen,
dass ich eine Woche lang nur
leckere Fischgerichte essen kann!","{{TAG:0003:0001:}}Bugün,{{TAG:0007:0000:05000000}} yani,{{TAG:0007:0000:05000000}} tam balık tutmalık hava.
{{TAG:0007:0000:14000000}}{{TAG:0003:0003:}}O kadar çok{{TAG:0007:0000:05000000}} tutacağım ki bir hafta sadece
balık{{TAG:0007:0000:05000000}} yiyeceğim!"
3,004,"{{TAG:0003:0001:}}So today's the big {{TAG:0000:0003:0200}}Fishing Tourney{{TAG:0000:0003:FFFF}},{{TAG:0007:0000:14000000}}
huh? {{TAG:0003:0015:}}Wait till you hear my famous{{TAG:0007:0000:14000000}}
{{TAG:0005:0001:}} Fish Call!
I'm all like, {{TAG:0003:001F:}}{{TAG:0007:000B:}}""COME HERE,{{TAG:0007:0000:05000000}} FISH!""{{TAG:0007:0000:14000000}}
{{TAG:0003:0024:}}Sometimes{{TAG:0007:0000:05000000}} it actually works!","{{TAG:0003:0001:}}¡Hoy es el día en el que me
convertiré en la mejor pescadora
del pueblo!{{TAG:0000:0004:}}{{TAG:0003:001F:}}Con mi supertécnica especial,
no habrá pez que se me resista.","{{TAG:0003:0015:}}Je suis prête pour le tournoi de
pêche, moi !{{TAG:0000:0004:}}{{TAG:0003:0024:}}J'imite le cri du poisson !!!{{TAG:0007:0000:0A000000}} Écoute !
{{TAG:0003:0010:}}.{{TAG:0007:0000:0A000000}}.{{TAG:0007:0000:0A000000}}.{{TAG:0007:0000:0A000000}} T'as entendu ?!{{TAG:0007:0000:14000000}} Avec ça, je vais
faire des grosses prises !!!","{{TAG:0003:0001:}}È il giorno del torneo di pesca,{{TAG:0007:0000:14000000}} eh?
{{TAG:0003:0015:}}Vedrai il famoso richiamo dei pesci
di {{TAG:0005:0001:}}!
Consiste nel chiamarli, così: {{TAG:0003:001F:}}{{TAG:0007:000B:}}PESCI,{{TAG:0007:0000:05000000}}
VENITEEE!{{TAG:0007:0000:14000000}} {{TAG:0003:0024:}}A volte funziona
strabene!","{{TAG:0003:0001:}}Heute ist also das große {{TAG:0000:0003:0200}}Angel-
turnier{{TAG:0000:0003:FFFF}}, {{TAG:0007:0000:0A000000}}hm?{{TAG:0000:0004:}}{{TAG:0003:0015:}}Warte, bis du meinen berühmten
{{TAG:0005:0001:}}-Fischruf hörst!{{TAG:0000:0004:}}Ich dann voll so: {{TAG:0003:001F:}}{{TAG:0007:000B:}}KOMMT HER, IHR
KLEINEN FISCHIS! {{TAG:0007:0000:14000000}}PUUT {{TAG:0007:0000:0A000000}}PUUUT!
{{TAG:0007:0000:14000000}}{{TAG:0003:0024:}}Manchmal klappt's sogar!","{{TAG:0003:0001:}}Demek bugün büyük {{TAG:0000:0003:0200}}Balık Turnuvası{{TAG:0000:0003:FFFF}},{{TAG:0007:0000:14000000}} ha?
{{TAG:0003:0015:}}Benim meşhur{{TAG:0007:0000:14000000}}
{{TAG:0005:0001:}} Balık Çağrımı duymaya hazır ol!
Şöyle yapıyorum, {{TAG:0003:001F:}}{{TAG:0007:000B:}}""BURAYA GEL,{{TAG:0007:0000:05000000}} BALIK!""{{TAG:0007:0000:14000000}}
{{TAG:0003:0024:}}Bazen{{TAG:0007:0000:05000000}} gerçekten işe yarıyor!"
4,005,,,,,,
5,006,"{{TAG:0003:0026:}}I am {{TAG:0007:0000:05000000}}SO gonna win this thing!{{TAG:0007:0000:0A000000}}
{{TAG:0003:0021:}}I have,{{TAG:0007:0000:05000000}} like,{{TAG:0007:0000:05000000}} a plan and everything:{{TAG:0007:0000:1E000000}}
to catch a whole bunch of fish!
{{TAG:0003:001B:}}You may think you're safe{{TAG:0007:0000:05000000}} 'cause
we're only in the first hour{{TAG:0007:0000:05000000}} of the
tourney. {{TAG:0007:0000:14000000}}{{TAG:0003:001F:}}Well, {{TAG:0007:0000:05000000}}you're totally wrong!","{{TAG:0003:0026:}}¡Voy a ganar!{{TAG:0007:0000:0A000000}} {{TAG:0003:0021:}}¡Tengo un plan muy
chupi para pescar un montón de
peces!
{{TAG:0003:001B:}}No te relajes solo porque esto
acabe de empezar o te arrepentirás.","{{TAG:0003:0026:}}T'es au courant ?!{{TAG:0007:0000:0A000000}} Je suis la grande
favorite du tournoi !{{TAG:0007:0000:0A000000}} J'ai entendu ça
sur Radio {{TAG:0005:0001:}}, lol !
{{TAG:0003:0021:}}Je suis lancée, plus rien peut
m'arrêter !!!","{{TAG:0003:0026:}}Vedrai che lo vinco di sicuro!{{TAG:0007:0000:0A000000}}
{{TAG:0003:0021:}}Ho un piano infallibile per vincere:{{TAG:0007:0000:1E000000}}
prendere una cifra di pesci!
{{TAG:0003:001B:}}Magari credi di essere mess{{TAG:000E:0006:02006F0002006100}} bene,
ma è solo perché è la prima ora
del torneo. {{TAG:0007:0000:14000000}}{{TAG:0003:001F:}}Vedrai quanto ti sbagli!","{{TAG:0003:0026:}}Ich werd dieses Turnier so was von
gewinnen! {{TAG:0007:0000:14000000}}{{TAG:0003:0021:}}Ich hab sogar einen Plan:
{{TAG:0007:0000:14000000}}Einen Riesenberg Fische fangen!
{{TAG:0003:001B:}}Du denkst wohl, dass du auf der
sicheren Seite bist, weil das Turnier
erst seit einer Stunde läuft.
{{TAG:0003:001F:}}Tja, {{TAG:0007:0000:0A000000}}da liegst du falsch!","{{TAG:0003:0026:}}Bunu {{TAG:0007:0000:05000000}}KESİN kazanacağım!{{TAG:0007:0000:0A000000}}
{{TAG:0003:0021:}}Hatta,{{TAG:0007:0000:05000000}} yani,{{TAG:0007:0000:05000000}} planım bile var:{{TAG:0007:0000:1E000000}} bir sürü
balık tutmak!
{{TAG:0003:001B:}}Daha turnuvanın ilk saatindeyiz{{TAG:0007:0000:05000000}} diye
güvende olduğunu sanıyorsan{{TAG:0007:0000:05000000}}, {{TAG:0007:0000:14000000}}{{TAG:0003:001F:}}fena
halde{{TAG:0007:0000:05000000}} yanılıyorsun!"
6,007,"{{TAG:0003:0024:}}Got any nibbles yet?{{TAG:0007:0000:14000000}}
The battle has only just begun,{{TAG:0007:0000:05000000}}{{TAG:0003:0028:}} so
don't fret too much! {{TAG:0007:0000:14000000}}{{TAG:0003:0001:}}You'll do fine!
{{TAG:0003:0025:}}Look, {{TAG:0007:0000:05000000}}we're serious rivals for the
day. {{TAG:0007:0000:14000000}}{{TAG:0003:001F:}}But that doesn't mean {{TAG:0007:0000:05000000}}I can't
give you a pep talk!{{TAG:0007:0000:14000000}} Good luck!","{{TAG:0003:0024:}}Qué, ¿no han picado todavía?{{TAG:0007:0000:14000000}}
Tranqui, aún tenemos mucho
tiempo, así que no desesperes.
{{TAG:0003:0025:}}Sé que somos rivales y todo eso,
pero me apetece darte ánimos. {{TAG:0007:0000:14000000}}{{TAG:0003:001F:}}
¡Mucha suerte!","{{TAG:0003:0002:}}Ça mord, Hector ?{{TAG:0007:0000:14000000}} {{TAG:0003:0028:}}Moi, je dirai{{TAG:0007:0000:0A000000}}
rien du tout !{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Mais ça se passe
plutôt bien.{{TAG:0007:0000:14000000}} Bonne chance à toi !","{{TAG:0003:0024:}}Abboccano? La battaglia è appena
cominciata,{{TAG:0003:0028:}} non dobbiamo
abbatterci! {{TAG:0007:0000:14000000}}{{TAG:0003:0001:}}Andrai fortissimo!
{{TAG:0003:0025:}}Ehi, {{TAG:0007:0000:05000000}}siamo rivali, è vero. {{TAG:0003:001F:}}Ma questo
non significa che non possa
incoraggiarti!{{TAG:0007:0000:14000000}} In bocca al lupo!","{{TAG:0003:0024:}}Na, {{TAG:0007:0000:0A000000}}hat schon was angebissen?{{TAG:0000:0004:}}Der Wettkampf hat gerade erst
begonnen, {{TAG:0003:0028:}}mach dir also keine
Sorgen! {{TAG:0003:0001:}}Du packst das schon!
{{TAG:0003:0025:}}Ich mein, {{TAG:0007:0000:0A000000}}wir sind heute Rivalen,
{{TAG:0007:0000:0A000000}}{{TAG:0003:001F:}}aber das heißt nicht, dass ich dir
nicht was Nettes sagen kann!
Viel Glück!","{{TAG:0003:0024:}}Bir şey vurdu mu?{{TAG:0007:0000:14000000}}
Mücadele daha yeni başladı,{{TAG:0007:0000:05000000}}{{TAG:0003:0028:}} çok gerilme!
{{TAG:0007:0000:14000000}}{{TAG:0003:0001:}}Gayet iyi yaparsın!
{{TAG:0003:0025:}}Bak, {{TAG:0007:0000:05000000}}bugün ciddi rakibiz. {{TAG:0007:0000:14000000}}{{TAG:0003:001F:}}Ama bu, {{TAG:0007:0000:05000000}}sana
gaz veremeyeceğim demek değil!{{TAG:0007:0000:14000000}} Bol şans!"
7,008,"{{TAG:0003:0009:}}I haven't been at it for very long,{{TAG:0007:0000:05000000}}
but I haven't caught {{TAG:0007:0000:05000000}}{{TAG:0003:001B:}}HALF as many
fish {{TAG:0007:0000:05000000}}as I had planned to!
{{TAG:0003:000D:}}Uh-oh!{{TAG:0007:0000:05000000}} I already feel like panicking!{{TAG:0007:0000:0A000000}}
I can't concentrate on catching fish
if I'm, {{TAG:0007:0000:05000000}}like, {{TAG:0007:0000:05000000}}totally panicking!","{{TAG:0003:0009:}}¡Ay, solo he pescado la mitad de
lo que tenía planeado!{{TAG:0007:0000:14000000}}{{TAG:0003:000D:}} ¿Qué voy
a hacer?
¡Que no cunda el pánico,{{TAG:0007:0000:0A000000}} si me
agobio no podré concentrarme
en la pesca!","{{TAG:0003:000D:}}Non mais c'est quoi, ce délire ?!{{TAG:0007:0000:14000000}} Je
devrais déjà avoir genre{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} 15 fois
plus de poissons, c'est la cata !
{{TAG:0003:0017:}}Et toi, tu t'en sors, {{TAG:0005:0008:}} ?!{{TAG:0007:0001:}}
{{TAG:0003:0020:}}Cool, à plus !","{{TAG:0003:0009:}}È vero che abbiamo iniziato
da pochissimo, ma ho pescato solo
{{TAG:0003:001B:}}la metà dei pesci che volevo!
{{TAG:0003:000D:}}Sto iniziando a farmi prendere dal
panico! Non posso darmi per vinta
così! AIUTO!","{{TAG:0003:001B:}}Boah, echt! {{TAG:0007:0000:14000000}}Ich hab noch nicht halb
so viele Fische gefangen, wie
ich mir vorgenommen hatte!
{{TAG:0003:000D:}}Oh {{TAG:0007:0000:0A000000}}oh! {{TAG:0007:0000:14000000}}Ich merk schon, wie ich in
Panik gerate!{{TAG:0000:0004:}}Ich kann mich nicht aufs Angeln
konzentrieren, wenn ich total
panisch bin!","{{TAG:0003:0009:}}Daha çok kısa süredir uğraşıyorum,{{TAG:0007:0000:05000000}}
ama planladığımın {{TAG:0007:0000:05000000}}{{TAG:0003:001B:}}YARISI kadar bile
balık{{TAG:0007:0000:05000000}} tutamadım!
{{TAG:0003:000D:}}Eyvah!{{TAG:0007:0000:05000000}} Şimdiden paniklemeye başladım!{{TAG:0007:0000:0A000000}}
Ben, {{TAG:0007:0000:05000000}}yani, {{TAG:0007:0000:05000000}}tamamen panik haldeyken
balığa odaklanamam ki!"
8,009,"{{TAG:0003:0001:}}Caught anything yet, {{TAG:0007:0000:0A000000}}{{TAG:0005:0008:}}? 
I'm in,{{TAG:0007:0000:05000000}} like, {{TAG:0007:0000:05000000}}{{TAG:0003:0015:}}total fish-hunting mode
right now, {{TAG:0007:0000:14000000}}so you better watch out!","{{TAG:0003:0001:}}¿Cómo vas, {{TAG:0007:0000:0A000000}}{{TAG:0005:0008:}}? {{TAG:0007:0000:14000000}}{{TAG:0003:0015:}}¡Yo estoy
a tope!{{TAG:0007:0000:14000000}} Si no espabilas no podrás
alcanzarme.","{{TAG:0003:0001:}}Je suis en mode « chasseuse de
poissons », grave ! Euh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:0A000000}} oui,{{TAG:0007:0000:05000000}}
pêcheuse, quoi !
C'est le mot que je cherchais,{{TAG:0007:0000:0A000000}}
merci !","{{TAG:0003:0001:}}Preso qualcosa, {{TAG:0007:0000:0A000000}}{{TAG:0005:0008:}}?
Io sono assolutamente concentrata!
{{TAG:0003:0011:}}Ti conviene tenere gli occhi aperti!","{{TAG:0003:0001:}}Hast du schon was gefangen,
{{TAG:0005:0008:}}? {{TAG:0007:0000:14000000}}Ich bin gerade total
{{TAG:0003:0015:}}im Angelfieber, {{TAG:0007:0000:14000000}}{{TAG:0003:0011:}}pass also auf!","{{TAG:0003:0001:}}Bir şey yakaladın mı, {{TAG:0007:0000:0A000000}}{{TAG:0005:0008:}}?
Şu an,{{TAG:0007:0000:05000000}} yani, {{TAG:0007:0000:05000000}}{{TAG:0003:0015:}}tam av modundayım, {{TAG:0007:0000:14000000}}haberın olsun!"
9,010,"{{TAG:0003:0021:}}I'm the most popular {{TAG:0007:0000:0A000000}}{{TAG:0005:001F:00CD}}
in town,{{TAG:0007:0000:05000000}}{{TAG:0003:002C:}} so I'm gonna capture the
hearts and imagination of the fish!
{{TAG:0003:0023:}}And then I'm gonna capture{{TAG:0007:0000:0A000000}} the
fish themselves!{{TAG:0007:0000:14000000}}{{TAG:0003:0002:}} Ha ha ha ha!","{{TAG:0003:0021:}}¡Ningún pez podrá resistirse a la
chica más popular de {{TAG:000E:0003:}}{{TAG:0005:0005:}}!{{TAG:0000:0004:}}{{TAG:0003:0023:}}Cuando se acerquen a admirarme,
¡los atraparé! {{TAG:0007:0000:14000000}}{{TAG:0003:0002:}}¡Ja, ja, ja!","{{TAG:0003:0017:}}Tu crois que les poissons y me
connaissent aussi, {{TAG:0005:0008:}} ?!{{TAG:0000:0004:}}Parce que franchement, j'ai pas
l'impression{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} {{TAG:0003:0010:}}Ils me regardent
toujours avec de gros yeux, là{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.","{{TAG:0003:0021:}}Visto che sono la star di questa
città,{{TAG:0003:002C:}} sfrutterò il mio talento
per catturare l'attenzione dei pesci!
{{TAG:0003:0023:}}E poi... catturerò i pesci stessi!
{{TAG:0003:0002:}}Ah ah ah ah!","{{TAG:0003:0021:}}Ich bin ja ganz klar {{TAG:000E:0012:0A001E006400650072002000620065006C00690065006200740065007300740065001E006400690065002000620065006C00690065006200740065007300740065001E006400610073002000620065006C0069006500620074006500730074006500}}
{{TAG:0005:001F:00CD}} hier in der Stadt...{{TAG:0000:0004:}}{{TAG:0003:002C:}}Ich werde also die Herzen der
Fische ohne Probleme erobern!{{TAG:0000:0004:}}{{TAG:0003:0002:}}Und wenn sie erst mal alle meine
Fans sind, dann springen sie mir
bestimmt freiwillig an die Angel! {{TAG:0007:0000:14000000}}Ha!","{{TAG:0003:0021:}}Kasabanın en popüler {{TAG:0007:0000:0A000000}}{{TAG:0005:001F:00CD}}benim,{{TAG:0007:0000:05000000}}{{TAG:0003:002C:}}
o yüzden balıkların
da gönlünü fethedeceğim!
{{TAG:0003:0023:}}Sonra da{{TAG:0007:0000:0A000000}} balıkların kendisini
yakalayacağım!{{TAG:0007:0000:14000000}}{{TAG:0003:0002:}} Ha ha ha ha!"
