entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0009:}}Say{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}you know how I'm always
saying ""{{TAG:0005:0007:}}""?

{{TAG:0003:0015:}}I'm always saying it, {{TAG:0007:0000:08000000}}but I sorta feel
like I need something that fits my
personality a little better.
{{TAG:0003:0017:}}Do you think I should change it?{{TAG:0008:0005:0400150003002800}}
Change it!
No need.","{{TAG:0003:0009:}}Oye{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Te habrás fijado en que
siempre digo ""{{TAG:0005:0007:}}"" por
aquí y ""{{TAG:0005:0007:}}"" por allí, ¿no?
{{TAG:0003:0015:}}No sé, {{TAG:0007:0000:08000000}}tengo la sensación de que
debería decir algo que pegase
más con mi personalidad.
{{TAG:0003:0017:}}¿Crees que debería usar
otra expresión?{{TAG:0008:0005:0400150003002800}}
¡Sí, cámbiala!
No hace falta...","{{TAG:0003:0009:}}Hep{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:14000000}} T'as forcément remarqué que
j'disais tout l'temps
« {{TAG:0005:0007:}} »...
{{TAG:0003:0015:}}Ça devient lassant à force,{{TAG:0007:0000:0F000000}} et
j'aimerais bien changer pour
quelque chose de plus...{{TAG:0007:0000:0F000000}} personnel.
{{TAG:0003:0017:}}T'en penses quoi ?{{TAG:0008:0005:0400150003002800}}
Faut changer !
Ça me va comme ça.","{{TAG:0003:0009:}}Lo sai no{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} che dico sempre
""{{TAG:0005:0007:}}""?{{TAG:0000:0004:}}{{TAG:0003:0015:}}Continuo a dirlo,{{TAG:0007:0000:08000000}} ma credo di avere
bisogno di qualcosa di diverso che
esprima meglio la mia personalità.
{{TAG:0003:0017:}}Pensi che dovrei cambiare
intercalare?{{TAG:0008:0005:0400150003002800}}
Cambia!
Non ne hai bisogno.","{{TAG:0003:0009:}}Sag mal{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} Vielleicht ist dir schon
mal aufgefallen, dass ich dauernd
„{{TAG:0005:0007:}}“ sage.
{{TAG:0003:0015:}}Aber jetzt, wo ich drüber nach-
denke,{{TAG:0007:0000:08000000}} finde ich, dass frischer Wind
in mein Vokabular muss, sozusagen.
Der alte Spruch bringt meine
Persönlichkeit nicht mehr rüber{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
{{TAG:0003:0017:}}Was meinst du? Soll ich ihn ändern?{{TAG:0008:0005:0400150003002800}}
Auf jeden Fall!
Behalte den alten.","{{TAG:0003:0009:}}Şey{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}benim sürekli
“{{TAG:0005:0007:}}” dediğimi biliyorsun, değil mi?

{{TAG:0003:0015:}}Söylemeyi seviyorum ama{{TAG:0007:0000:08000000}} artık
kişiliğime daha çok yakışan bir şey
bulsam iyi olur gibi geliyor.
{{TAG:0003:0017:}}Sence değiştireyim mi?{{TAG:0008:0005:0400150003002800}}
Değiştir!
Gerek yok."
1,002,"{{TAG:0003:0009:}}Hey, um{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}I've got something I want
to run by you.

{{TAG:0003:0015:}}You've noticed{{TAG:0007:0000:08000000}} how I always say 
""{{TAG:0005:0007:}},"" right?

{{TAG:0003:000A:}}Well, the other day {{TAG:0005:0002:}} told
me it sounded weird and didn't fit
my personality{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
{{TAG:0003:0017:}}So, {{TAG:0005:0008:}}. Whaddya say? Think
I need a change? {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}?{{TAG:0008:0005:0400150003002800}}
Let's try a change!
Don't worry about it!","{{TAG:0003:0009:}}Eh, oye{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} La verdad es que tenía
muchas ganas de preguntarte algo,
a ver qué te parece.
{{TAG:0003:0015:}}Habrás notado {{TAG:0007:0000:08000000}}que siempre ando
diciendo ""{{TAG:0005:0007:}}"", ¿no?{{TAG:0000:0004:}}{{TAG:0003:000A:}}Bueno, pues el otro día {{TAG:0005:0002:}}
me dijo que quedaba trasnochado
y que además no me pegaba nada{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
{{TAG:0003:0017:}}Pues eso, {{TAG:0005:0008:}}. ¿A ti qué te
parece? ¿Tú crees que debería
decir otra cosa, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}?{{TAG:0008:0005:0400150003002800}}
¡Cambiar es bueno!
¡Qué va! ¡Sigue así!","{{TAG:0003:0009:}}Hep, hum{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:14000000}} T'aurais une minute à
m'accorder ?{{TAG:0000:0004:}}{{TAG:0003:0015:}}T'as dû relever que j'pouvais pas
m'empêcher de dire
« {{TAG:0005:0007:}} » en permanence...
{{TAG:0003:000A:}}Eh ben l'autre jour, {{TAG:0005:0002:}} m'a
sorti texto : « Mais ça te va pas du
tout de dire ça ! »
{{TAG:0003:0017:}}Et toi, {{TAG:0005:0008:}}, tu penses aussi
que j'devrais revoir mon expression
favorite ?{{TAG:0008:0005:0400150003002800}}
Franchement... oui !
Pas la peine !","{{TAG:0003:0009:}}Ehi{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Ho bisogno di un tuo parere
su una questione fondamentale.{{TAG:0000:0004:}}{{TAG:0003:0015:}}Avrai notato che dico sempre{{TAG:0007:0000:08000000}}
""{{TAG:0005:0007:}}"", vero?{{TAG:0000:0004:}}{{TAG:0003:000A:}}Insomma, l'altro giorno {{TAG:0005:0002:}}
mi ha detto che non si addice
alla mia personalità{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
{{TAG:0003:0017:}}Allora, {{TAG:0005:0008:}}. Che dici? Devo
cambiare qualcosa, {{TAG:0007:0000:14000000}}{{TAG:0005:0007:}}?{{TAG:0008:0005:0400150003002800}}
Prova!
Non ne hai bisogno!","{{TAG:0003:0009:}}Hey, du{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Haste mal 'nen Moment?{{TAG:0007:0000:14000000}}
Ich müsst dich mal was fragen.{{TAG:0000:0004:}}{{TAG:0003:0015:}}Also, {{TAG:0007:0000:08000000}}ich sag ja oft „{{TAG:0005:0007:}}“,
nicht wahr? Bisher dacht ich, dass
das total super klingt.
{{TAG:0003:000A:}}Aber dann hat {{TAG:0005:0002:}} mir
gesagt, dass das total seltsam ist
und gar nicht zu mir passt{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
Jetzt brauch ich deine Meinung, 
{{TAG:0005:0008:}}!{{TAG:0007:0000:14000000}} {{TAG:0003:0017:}}Findeste den Spruch
blöd?{{TAG:0007:0000:08000000}} Soll ich ihn ändern?{{TAG:0008:0005:0400150003002800}}
Ändere ihn besser!
Muss nicht sein!","{{TAG:0003:0009:}}Hey, şey{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}sana bir şey danışacağım.

{{TAG:0003:0015:}}Hani{{TAG:0007:0000:08000000}} sürekli
“{{TAG:0005:0007:}}” diyorum ya?

{{TAG:0003:000A:}}Geçen gün {{TAG:0005:0002:}} bunun kulağa
tuhaf geldiğini, bana pek uymadığını
söyledi{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}
{{TAG:0003:0017:}}Ee, {{TAG:0005:0008:}}. Ne diyorsun? Sence
yenilik şart mı? {{TAG:0007:0000:14000000}}{{TAG:000E:0003:}}{{TAG:0005:0007:}}?{{TAG:0008:0005:0400150003002800}}
Bir değiştirelim!
Hiç kafana takma!"
2,003,"{{TAG:0003:000F:}}Oh yeah?{{TAG:0007:0000:28000000}} {{TAG:0003:0015:}}Well, if you say so{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}} OK!
I won't worry about it!","{{TAG:0003:000F:}}Ah, ¿no? {{TAG:0003:0015:}}Bueno, si tú lo dices{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}}
¡Vale! Pues nada, ¡así se queda!","{{TAG:0003:000F:}}Ah bon ?{{TAG:0007:0000:28000000}} {{TAG:0003:0015:}}Si tu l'dis{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}} c'est qu'ça
doit être vrai !","{{TAG:0003:000F:}}Ah sì? {{TAG:0007:0000:28000000}}{{TAG:0003:0015:}}Beh, se la metti così{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}}
d'accordo! Non mi preoccupo!","{{TAG:0003:000F:}}Ach, echt?{{TAG:0007:0000:28000000}} {{TAG:0003:0015:}}Wenn du meinst{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}} Okay!{{TAG:0007:0000:14000000}}
Ich bleib bei meinem alten Spruch!","{{TAG:0003:000F:}}Öyle mi?{{TAG:0007:0000:28000000}} {{TAG:0003:0015:}}Madem sen öyle diyorsun{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}{{TAG:0003:0025:}} tamam!
Kafama takmayacağım!"
3,004,"{{TAG:0003:0029:}}Oh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} You think so?


{{TAG:0003:0025:}}OK!{{TAG:0007:0000:14000000}} Think of something new for
me to say! {{TAG:0007:0000:14000000}}What would be good?","{{TAG:0003:0029:}}Ah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} ¿Tú crees? ¿Entonces es
mejor probar otra cosa?{{TAG:0000:0004:}}{{TAG:0003:0025:}}¡Pues vale!{{TAG:0007:0000:14000000}} Si tan claro lo tienes,
¿se te ocurre otra cosa que pueda
decir? {{TAG:0007:0000:14000000}}¿Qué podría estar bien?","{{TAG:0003:0015:}}C'est bien c'que j'pensais.{{TAG:0007:0000:14000000}} {{TAG:0003:0025:}}Bon !{{TAG:0007:0000:14000000}} On
est d'accord,{{TAG:0007:0000:14000000}} mais maintenant va
falloir te creuser la cervelle !","{{TAG:0003:0029:}}Oh{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Tu dici?
{{TAG:0003:0025:}}OK!{{TAG:0007:0000:14000000}} Pensa a qualcosa di nuovo
per me! {{TAG:0007:0000:14000000}}Che cosa potrei dire?","{{TAG:0003:0015:}}Dacht ich's mir doch.{{TAG:0007:0000:14000000}}
{{TAG:0003:0025:}}Na gut,{{TAG:0007:0000:14000000}} dann schlag mal was
Besseres vor! {{TAG:0007:0000:14000000}}","{{TAG:0003:0029:}}Aa{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} Öyle mi düşünüyorsun?


{{TAG:0003:0025:}}Tamam!{{TAG:0007:0000:14000000}} O zaman bana yeni bir söz
bul! {{TAG:0007:0000:14000000}}Ne desem iyi olur?"
4,005,"{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}""{{TAG:000E:0003:}}{{TAG:0005:0007:}}.""{{TAG:0007:0000:14000000}} {{TAG:0003:0017:}}Is that right?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0700150006002800}}
You got it!
Nope!","A ver.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} {{TAG:000D:0008:02CD}}""{{TAG:000E:0003:}}{{TAG:0005:0007:}}"".{{TAG:0007:0000:14000000}} {{TAG:0003:0017:}}¿Qué tal?{{TAG:0008:0005:0700150006002800}}
¡Perfecto!
¡No me gusta!","{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:0F000000}}.{{TAG:0007:0000:14000000}} {{TAG:0003:0017:}}On part sur « {{TAG:0005:0007:}} »{{TAG:0007:0000:14000000}} si
j'ai bien compris ?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0700150006002800}}
Tout à fait !
Mais non !","{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}} ""{{TAG:000E:0003:}}{{TAG:0005:0007:}}"".{{TAG:0007:0000:14000000}} {{TAG:0003:0017:}}Giusto?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0700150006002800}}
Sì!
No!","{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}„{{TAG:000E:0003:}}{{TAG:0005:0007:}}“, {{TAG:0007:0000:08000000}}ja?{{TAG:0007:0000:14000000}}
{{TAG:0003:0017:}}Stimmt das so?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0700150006002800}}
Perfekt!
Nein!","{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:14000000}}“{{TAG:000E:0003:}}{{TAG:0005:0007:}}.”{{TAG:0007:0000:14000000}} {{TAG:0003:0017:}}Böyle mi?{{TAG:000D:0008:02CD}}{{TAG:0008:0005:0700150006002800}}
Aynen!
Yok!"
5,006,"{{TAG:0003:000F:}}Oh, sorry!{{TAG:0007:0000:28000000}}{{TAG:0003:0000:}} Guess I heard you wrong.
{{TAG:0003:0017:}}What was it again?","{{TAG:0003:000F:}}Ah, ¿no?{{TAG:0007:0000:28000000}}{{TAG:0003:0000:}} Supongo que no sueno
muy convencida o es que no me
pega mucho. {{TAG:0003:0017:}}¿Me dices otra cosa?","{{TAG:0003:000F:}}Mince alors !{{TAG:0007:0000:28000000}}{{TAG:0003:0000:}} Si t'arrêtais de
marmonner, aussi...{{TAG:0007:0000:14000000}} {{TAG:0003:0017:}}Redis pour
voir ?","{{TAG:0003:000F:}}Oh, scusa!{{TAG:0007:0000:28000000}}{{TAG:0003:0000:}} Forse ho capito male.
{{TAG:0003:0017:}}Dillo un'altra volta, allora!","{{TAG:0003:000F:}}Wie jetzt?!?{{TAG:0007:0000:28000000}}{{TAG:0003:0000:}} Du nuschelst aber
auch ganz schön, ehrlich gesagt{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0017:}}Was sollte ich jetzt sagen?","{{TAG:0003:000F:}}Aa, pardon!{{TAG:0007:0000:28000000}}{{TAG:0003:0000:}} Yanlış duymuşum galiba.
{{TAG:0003:0017:}}Bir daha söyler misin?"
6,007,{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}},{{TAG:0009:0000:08000900}}
7,008,"{{TAG:0003:0025:}}Heh heh, nice!{{TAG:0007:0000:14000000}} Yeah, it's got a nice
ring to it. It sounds like something
I'd say!","{{TAG:0003:0025:}}¡Ji, ji, ji! ¡Pues qué bien!{{TAG:0007:0000:14000000}} Tiene un
aire así muy mío. ¡Y además suena
bien! ¡Entonces está decidido!","{{TAG:0003:0025:}}Hi hi, c'est chouette !{{TAG:0007:0000:14000000}} J'm'y
retrouve complètement !","{{TAG:0003:0025:}}Eh eh eh, mi piace!{{TAG:0007:0000:14000000}} Suona bene.
E sembra proprio il tipo di cosa
che direi io.","{{TAG:0003:0025:}}Hehehe{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}. {{TAG:0007:0000:14000000}}Hat was!{{TAG:0007:0000:14000000}} Klingt echt total
nach mir!","{{TAG:0003:0025:}}Heh heh, güzel!{{TAG:0007:0000:14000000}} Evet, kulağa bayağı hoş geliyor.
Tam benim ağzıma yakışacak türden!"
8,009,"{{TAG:0003:0016:}}""{{TAG:000E:0003:}}{{TAG:0005:0007:}}""? {{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}Yeah, that's
good! It sounds very ""me""!","{{TAG:0003:0016:}}¡""{{TAG:000E:0003:}}{{TAG:0005:0007:}}""! Ah{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}} Sí, ¡claro que
me pega!{{TAG:0007:0000:14000000}} ¡Soy yo al cien por cien!","{{TAG:0003:0016:}}« {{TAG:000E:0003:}}{{TAG:0005:0007:}} », donc ?{{TAG:0007:0000:1E000000}} {{TAG:0003:0025:}}Ça sonne
bien !{{TAG:0007:0000:14000000}} J'dirais même plus :{{TAG:0007:0000:14000000}} ça sonne
étonnamment « moi » !","{{TAG:0003:0016:}}""{{TAG:000E:0003:}}{{TAG:0005:0007:}}""? {{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}} Non è per niente
male!{{TAG:0007:0000:14000000}} Fa proprio me!","{{TAG:0003:0016:}}„{{TAG:000E:0003:}}{{TAG:0005:0007:}}“? {{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}Da haste echt
voll ins Schwarze getroffen!{{TAG:0007:0000:14000000}}
Das passt total!","{{TAG:0003:0016:}}“{{TAG:000E:0003:}}{{TAG:0005:0007:}}” mı? {{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:28000000}}{{TAG:0003:0025:}}Evet, bu iyi!
Tam “benlik” bir söz!"
9,010,{{TAG:0009:0001:0B000C000D00}},{{TAG:0009:0001:0B000C000D00}},{{TAG:0009:0001:0B000C000D00}},{{TAG:0009:0001:0B000C000D00}},{{TAG:0009:0001:0B000C000D00}},{{TAG:0009:0001:0B000C000D00}}
