entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,{{TAG:0009:0001:030004000500}},{{TAG:0009:0001:030004000500}},{{TAG:0009:0001:030004000500}},{{TAG:0009:0001:030004000500}},{{TAG:0009:0001:030004000500}},{{TAG:0009:0001:030004000500}}
1,002,{{TAG:0009:0001:080009000A00}},{{TAG:0009:0001:080009000A00}},{{TAG:0009:0001:080009000A00}},{{TAG:0009:0001:080009000A00}},{{TAG:0009:0001:080009000A00}},{{TAG:0009:0001:080009000A00}}
2,003,"{{TAG:0003:0001:}}Tonight we're going to see a lovely
{{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}}!{{TAG:0007:0000:14000000}} It's a beautiful full
moon around harvest time.
I'm sure you can see it where you
live,{{TAG:0007:0000:08000000}} too{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0003:001A:}}but I like the view from
here best.","{{TAG:0003:0001:}}¡Hoy vamos a ver una preciosísima
{{TAG:0000:0003:0200}}Luna de Otoño{{TAG:0000:0003:FFFF}}!{{TAG:0007:0000:14000000}} Solo brilla así
durante el tiempo de la cosecha.
{{TAG:0003:0025:}}De hecho, {{TAG:0007:0000:0A000000}}verás que la luna tendrá
un bello color trigo y todo.","{{TAG:0003:0001:}}Cette nuit, la lune va briller de mille
feux :{{TAG:0007:0000:0A000000}} une {{TAG:0000:0003:0200}}lune d'automne{{TAG:0000:0003:FFFF}} comme on
n'en voit qu'une fois par an !
Tu n'en croiras pas tes yeux :{{TAG:0007:0000:0A000000}} elle
scintille comme un joyau, une bague
d'ivoire flottant dans la nuit !","{{TAG:0003:0001:}}Stasera brillerà in cielo una favolosa
{{TAG:0000:0003:0200}}luna d'autunno{{TAG:0000:0003:FFFF}}.{{TAG:0007:0000:14000000}} Sarà rotonda
e luminosissimissima!
Proprio come un covone di grano
dopo la raccolta!","{{TAG:0003:0001:}}Heute Nacht werden wir einen
wunderbaren Vollmond zu sehen
bekommen.
Wir nennen ihn {{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}},
und jeden Herbst, wenn er aufgeht,
feiern wir ein schönes Fest.","{{TAG:0003:0001:}}Bu gece güzel bir {{TAG:0000:0003:0200}}Sonbahar Ayı{{TAG:0000:0003:FFFF}}
göreceğiz!{{TAG:0007:0000:14000000}} Hasat zamanı civarında
görülen çok güzel bir dolunaydır.
Eminim yaşadığın yerde de görürsün,{{TAG:0007:0000:08000000}}
ama{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0003:001A:}}bence buradan manzarası
başka güzel."
3,004,"{{TAG:0003:0005:}}Tonight in {{TAG:0005:0005:}},{{TAG:0007:0000:08000000}} we'll be able
to see an amazing {{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}}.{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}The full moon shines so brightly at
this time of year.{{TAG:0007:0000:14000000}} You don't want to
miss it!
Of course,{{TAG:0007:0000:08000000}} you can see it in your
town too{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.but it'd be pretty cool
to say you saw it in both places!","{{TAG:0003:0005:}}¡Que no se te olvide que esta noche
es la {{TAG:0000:0003:0200}}Luna de Otoño{{TAG:0000:0003:FFFF}}! {{TAG:0003:0025:}}Hay que salir
de casa y disfrutarla, {{TAG:0007:0000:0A000000}}¿eh, {{TAG:0007:0000:0A000000}}bichín?
{{TAG:0003:0001:}}La luna brilla como el oro en esta
época del año, {{TAG:0007:0000:0A000000}}¡no te la pierdas!","{{TAG:0003:0005:}}C'est la pleine lune ce soir !{{TAG:0007:0000:0A000000}} La {{TAG:0000:0003:0200}}lune
d'automne {{TAG:0000:0003:FFFF}}va resplendir comme une
bille argentée dans le ciel nocturne !","{{TAG:0003:0005:}}Stasera {{TAG:0005:0005:}} sarà rischiarata
da una stupenda {{TAG:0000:0003:0200}}luna d'autunno{{TAG:0000:0003:FFFF}}.{{TAG:0000:0004:}}Non devi assolutissimamente
perdertela! Sarà uno spettacolo
fantastique.","{{TAG:0003:0005:}}Es ist Herbst!{{TAG:0007:0000:14000000}} Und nicht nur das,
es ist beinahe Zeit für den goldenen
{{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}}!
{{TAG:0003:0025:}}Du solltest heute Abend unbedingt
etwas Zeit einplanen, um dir den
Vollmond anzuschauen.","{{TAG:0003:0005:}}Bu gece {{TAG:0005:0005:}}'de,{{TAG:0007:0000:08000000}} harika bir {{TAG:0000:0003:0200}}Sonbahar
Ayı{{TAG:0000:0003:FFFF}} görebileceğiz.{{TAG:0007:0000:14000000}}{{TAG:0000:0004:}}Yılın bu zamanında
dolunay gerçekten
çok parlak oluyor.{{TAG:0007:0000:14000000}} Kaçırmamalısın!
Elbette,{{TAG:0007:0000:08000000}} kendi kasabanda da
görebilirsin{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.ama iki yerde de
gördüğünü söylemek hoş olurdu!"
4,005,"{{TAG:0003:0025:}}Tonight we'll get to see something
special.{{TAG:0007:0000:14000000}} The {{TAG:0000:0003:0200}}Autumn Moon {{TAG:0000:0003:FFFF}}is a full
moon right around harvest time.
I can't wait for it to light up the
night sky later!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Don't forget to look up tonight in
your town too!","{{TAG:0003:0025:}}Esta noche seremos testigos de
la {{TAG:0000:0003:0200}}Luna de Otoño{{TAG:0000:0003:FFFF}}. Es una luna llena
que se ve en la época de la cosecha.
{{TAG:0003:0001:}}¡Estoy deseando ver cómo
se ilumina el cielo esta noche!","{{TAG:0003:0025:}}Ce soir, un spectacle exceptionnel
nous attend :{{TAG:0007:0000:0A000000}} la {{TAG:0000:0003:0200}}lune d'automne{{TAG:0000:0003:FFFF}} !{{TAG:0000:0004:}}C'est la pleine lune de la saison des
récoltes, elle brille comme une
pépite au cœur de la nuit !","{{TAG:0003:0025:}}Stasera il cielo sarà teatro
di un evento speciale e noi potremo
ammirare la {{TAG:0000:0003:0200}}luna d'autunno{{TAG:0000:0003:FFFF}}!
{{TAG:0003:0001:}}Non vedo l'ora che spunti e illumini
la notte! Sarà fantastique!","{{TAG:0003:0025:}}Ich kann kaum erwarten, dass es
endlich dunkel wird.{{TAG:0007:0000:14000000}} Heute ist
Vollmond.
{{TAG:0003:0001:}}Aber nicht nur irgendeiner!{{TAG:0007:0000:14000000}}
Es ist {{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}}, und das
muss gebührend gefeiert werden.","{{TAG:0003:0025:}}Bu gece özel bir şey göreceğiz.{{TAG:0007:0000:14000000}}
{{TAG:0000:0003:0200}}Sonbahar Ayı {{TAG:0000:0003:FFFF}}hasat zamanı civarında
görülen bir dolunaydır.
Gece göğünü aydınlatmasını görmek için
sabırsızlanıyorum!{{TAG:0000:0004:}}{{TAG:0003:0001:}}Kendi kasabana
dönünce de bu gece
gökyüzüne bakmayı unutma!"
5,006,,,,,,
6,007,,,,,,
7,008,"{{TAG:0003:0025:}}Isn't the {{TAG:0000:0003:0200}}Autumn Moon {{TAG:0000:0003:FFFF}}beautiful?{{TAG:0007:0000:14000000}} It
shines so brightly at this time of
year.{{TAG:0007:0000:14000000}} Right around harvest time!","{{TAG:0003:0025:}}¿A que la {{TAG:0000:0003:0200}}Luna de Otoño{{TAG:0000:0003:FFFF}}
es preciosa? {{TAG:0007:0000:14000000}}No me canso
de verla cada año.","{{TAG:0003:0025:}}Regarde comme la {{TAG:0000:0003:0200}}lune d'automne{{TAG:0000:0003:FFFF}}
est belle !{{TAG:0007:0000:0A000000}} Elle brille si fort à
l'époque des récoltes...","{{TAG:0003:0025:}}La luna d'autunno{{TAG:0000:0003:0200}} {{TAG:0000:0003:FFFF}}è belliiissima,
n'est-ce pas?{{TAG:0007:0000:14000000}} La cornice ideale
per una bella cenetta!","{{TAG:0003:0025:}}Ist der Mond nicht faszinierend?{{TAG:0007:0000:14000000}}
Ich finde, {{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}} ist einer
der schönsten Tage des Jahres.","{{TAG:0003:0025:}}{{TAG:0000:0003:0200}}Sonbahar Ayı {{TAG:0000:0003:FFFF}}çok güzel değil mi?{{TAG:0007:0000:14000000}}
Yılın bu zamanında öyle parlak oluyor
ki.{{TAG:0007:0000:14000000}} Tam da hasat zamanı civarında!"
8,009,"{{TAG:0003:0001:}}Isn't the moon beautiful tonight?{{TAG:0007:0000:14000000}} I
find myself stopping to stare up at
it.{{TAG:0007:0000:14000000}} We call this an {{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}}!
I bet it looks pretty nice from your
town too,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.","{{TAG:0003:0001:}}Esta {{TAG:0000:0003:0200}}Luna de Otoño{{TAG:0000:0003:FFFF}} transmite
una energía astral que es magnífica
para la regeneración de los chakras.","{{TAG:0003:0001:}}Tu as vu comme la lune est belle ce
soir ?{{TAG:0007:0000:0A000000}} C'est la {{TAG:0000:0003:0200}}lune d'automne{{TAG:0000:0003:FFFF}}, je
pourrais la contempler des heures !","{{TAG:0003:0001:}}La luna è un vero spettacolo oggi,
n'est-ce pas?{{TAG:0007:0000:14000000}} Non posso fare altro
che ammirarla.
Il suo colore dorato mi ricorda
le spighe di grano maturo.
Adoooro la nostra luna d'autunno!","{{TAG:0003:0001:}}Der Vollmond fasziniert mich.{{TAG:0007:0000:14000000}}
Ich bin wie hypnotisiert!{{TAG:0007:0000:14000000}} Ich kann
gar nicht weggucken, hihi.
Wenn der Mond im Herbst so
golden wird wie heute, nennen wir
das hier bei uns {{TAG:0000:0003:0200}}Autumn Moon{{TAG:0000:0003:FFFF}}.","{{TAG:0003:0001:}}Ay bu gece çok güzel değil mi?{{TAG:0007:0000:14000000}}
Kendimi durup durup ona bakarken
buluyorum.{{TAG:0007:0000:14000000}} Biz buna {{TAG:0000:0003:0200}}Sonbahar Ayı{{TAG:0000:0003:FFFF}} diyoruz!
Eminim senin kasabandan da çok güzel
görünüyordur,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}."
9,010,{{TAG:000A:000B:090B000C00CD}},{{TAG:000A:000B:090B000C00CD}},{{TAG:000A:000B:090B000C00CD}},{{TAG:000A:000B:090B000C00CD}},{{TAG:000A:000B:090B000C00CD}},{{TAG:000A:000B:090B000C00CD}}
