entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0003:0010:}}Oh,{{TAG:0007:0000:14000000}} if it isn't the mayor of
{{TAG:0005:0006:}}!{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Happy New Year!{{TAG:0000:0004:}}I'm honored to have you visit us at
the start of the new year like this!","{{TAG:0003:0010:}}Oh,{{TAG:0007:0000:14000000}} ¡hola, {{TAG:000E:0006:0E0061006C00630061006C0064006500120061006C00630061006C006400650073006100}} {{TAG:0005:0000:}}
de {{TAG:000E:0003:}}{{TAG:0005:0006:}}!{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}¡Feliz año nuevo!{{TAG:0000:0004:}}¡Es todo un honor que nos visites
nada más empezar el año!","{{TAG:0003:0010:}}Oh,{{TAG:0007:0000:14000000}} mais qui voilà ?!{{TAG:0007:0000:14000000}} Le maire
{{TAG:000E:000A:0600640065002000040064002700}}{{TAG:0005:0006:}} !{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Bonne année à
vous !{{TAG:0000:0004:}}C'est un grand honneur de recevoir
votre visite en un jour si particulier.","{{TAG:0003:0010:}}Accifuffoli!{{TAG:0007:0000:14000000}} Ecco il sindaco
di {{TAG:0005:0006:}}!{{TAG:0007:0000:14000000}} {{TAG:0003:0001:}}Buon anno!{{TAG:0000:0004:}}Che onore ricevere una tua visita
il primo giorno dell'anno! Sono
certa che sarà di buon auspicio!","{{TAG:0003:0010:}}Sieh mal einer an!{{TAG:0007:0000:14000000}} Du bist doch {{TAG:000E:0006:06006400650072000600640069006500}}
{{TAG:000E:0006:1A004200FC0072006700650072006D006500690073007400650072001E004200FC0072006700650072006D0065006900730074006500720069006E00}} von {{TAG:0005:0006:}}!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Frohes neues Jahr!{{TAG:0000:0004:}}Es ist mir eine Ehre, dich zu Beginn
des Jahres hier begrüßen zu dürfen!","{{TAG:0003:0010:}}Aa,{{TAG:0007:0000:14000000}} {{TAG:0005:0006:}} kasabasının başkanı!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Mutlu yıllar!{{TAG:0000:0004:}}Yeni yılın başında
bizi ziyaret etmen gerçekten büyük onur!"
1,002,"{{TAG:0003:0010:}}Oh,{{TAG:0007:0000:08000000}} {{TAG:0005:0000:}},{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Happy New Year!{{TAG:0000:0004:}}I'm so glad you could visit us at
the start of this brand-new year!","{{TAG:0003:0010:}}Oh,{{TAG:0007:0000:08000000}} ¡hola, {{TAG:0005:0000:}}!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}¡Feliz año nuevo!{{TAG:0000:0004:}}¡Me alegro muchísimo de que hayas
podido venir a visitarnos al
comienzo de este nuevo año!","{{TAG:0003:0010:}}Oh,{{TAG:0007:0000:08000000}} {{TAG:0005:0000:}} !{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Bonne année !{{TAG:0000:0004:}}Quelle joie de vous avoir parmi nous
en ce tout début d'année !","{{TAG:0003:0010:}}Sei tu,{{TAG:0007:0000:08000000}} {{TAG:0005:0000:}}?{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Buon anno!{{TAG:0000:0004:}}Sono felice che tu sia qua con noi
proprio il primo giorno dell'anno!","{{TAG:0003:0010:}}Oh,{{TAG:0007:0000:08000000}} {{TAG:0005:0000:}}!{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Frohes neues Jahr!{{TAG:0000:0004:}}Schön, dass du uns gleich zu Beginn
des Jahres hier besuchen kommst!","{{TAG:0003:0010:}}Aa,{{TAG:0007:0000:08000000}} {{TAG:0005:0000:}},{{TAG:0007:0000:14000000}}
{{TAG:0003:0001:}}Mutlu yıllar!{{TAG:0000:0004:}}Yepyeni yılın
başında bizi ziyaret etmene çok sevindim!"
2,003,"{{TAG:0003:0001:}}I hope you'll enjoy all {{TAG:0005:0005:}}
has to offer in {{TAG:0004:0000:}}!","{{TAG:0003:0001:}}¡Espero que disfrutes de todo lo
que {{TAG:000E:0003:}}{{TAG:0005:0005:}} te ofrecerá
durante el año {{TAG:0004:0000:}}!","{{TAG:0003:0001:}}J'espère que {{TAG:0004:0000:}} sera un bon
cru pour {{TAG:0005:0005:}} !","{{TAG:0003:0001:}}Spero che il {{TAG:0004:0000:}} sia l'anno
in cui scoprirai tutto quello
che {{TAG:0005:0005:}} ha da offrire!","{{TAG:0003:0001:}}{{TAG:000E:0003:}}{{TAG:0005:0005:}} hat auch {{TAG:0004:0000:}}
wieder eine Menge zu bieten!","{{TAG:0003:0001:}}Umarım {{TAG:0005:0005:}} kasabasının sunduğu her
şeyin {{TAG:0004:0000:}} yılında tadını çıkarırsın!"
3,004,"{{TAG:0003:0001:}}I really hope you come and visit us
a whole lot this year!","{{TAG:0003:0001:}}¡Espero que vengas a visitarnos
muy a menudo durante este año!","{{TAG:0003:0001:}}N'hésitez pas à venir nous rendre
visite dès que le cœur vous en dit !","{{TAG:0003:0001:}}Spero che quest'anno verrai
a trovarci tantissime volte!","{{TAG:0003:0001:}}Ich hoffe, du kommst uns dieses
Jahr oft besuchen!","{{TAG:0003:0001:}}Umarım bu yıl bizi bol bol
ziyaret edersin!"
4,005,"{{TAG:0003:0001:}}I hope this year is a wonderful one
for you, {{TAG:0005:0000:}}!","{{TAG:0003:0001:}}¡Te deseo un muy feliz y próspero
año nuevo, {{TAG:0005:0000:}}!","{{TAG:0003:0001:}}Que cette année vous apporte
bonheur et santé, {{TAG:0005:0000:}} ! ","{{TAG:0003:0001:}}Ti auguro un anno davvero
fuffissimo, {{TAG:0005:0000:}}!","{{TAG:0003:0001:}}Ich wünsche dir nur das Beste für
das neue Jahr, {{TAG:0005:0000:}}!","{{TAG:0003:0001:}}Umarım bu yıl senin için harika
geçer, {{TAG:0005:0000:}}!"
5,006,,,,,,
6,007,,,,,,
7,008,,,,,,
8,009,,,,,,
9,010,,,,,,
10,011,"{{TAG:0003:0001:}}Mayor!{{TAG:0007:0000:14000000}}
Happy New Year!","{{TAG:0003:0001:}}¡Hola, {{TAG:000E:0006:0E0061006C00630061006C0064006500120061006C00630061006C006400650073006100}} {{TAG:0005:0000:}}!{{TAG:0007:0000:14000000}}
¡Feliz año nuevo!",{{TAG:0003:0001:}}{{TAG:000E:0006:10004D006F006E00730069006500750072000C004D006100640061006D006500}} le maire !{{TAG:0007:0000:14000000}} Bonne année !,"{{TAG:0003:0001:}}Sindaco!{{TAG:0007:0000:14000000}}
Buon anno!","{{TAG:0003:0001:}}{{TAG:000E:0006:2400480065007200720020004200FC0072006700650072006D006500690073007400650072002800460072006100750020004200FC0072006700650072006D0065006900730074006500720069006E00}}!{{TAG:0007:0000:14000000}}
Frohes neues Jahr!","{{TAG:0003:0001:}}Başkan!{{TAG:0007:0000:14000000}}
Mutlu yıllar!"
11,012,{{TAG:0003:0001:}}Happy New Year!,{{TAG:0003:0001:}}¡Feliz año nuevo!,{{TAG:0003:0001:}}Bonne année !,{{TAG:0003:0001:}}Buon anno!,"{{TAG:0003:0001:}}Frohes neues Jahr, {{TAG:0005:0000:}}!",{{TAG:0003:0001:}}Mutlu yıllar!
