entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"Have you heard the story yet,{{TAG:0007:0000:10000000}}
{{TAG:0005:0008:}}?","¿Sabes ya la última,{{TAG:0007:0000:10000000}} {{TAG:0005:0008:}}?","Tu sais ce qu'on raconte,
{{TAG:0005:0008:}} ?","La sai l'ultima,{{TAG:0007:0000:10000000}} {{TAG:0005:0008:}}?","Hast du schon gehört, {{TAG:0005:0008:}}?","Hikâyeyi duydun mu,{{TAG:0007:0000:10000000}}
{{TAG:0005:0008:}}?"
1,002,"Oh,{{TAG:0007:0000:10000000}} there's something I want to tell
you,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}!","Ya que estás aquí, {{TAG:0005:0008:}},{{TAG:0007:0000:10000000}}
te voy a comentar una cosa.","Oh,{{TAG:0007:0000:10000000}} faut que je te raconte un truc
dingue, {{TAG:0005:0008:}} !","Oh,{{TAG:0007:0000:10000000}} c'è una cosa che volevo
raccontarti, {{TAG:0007:0000:08000000}}{{TAG:0005:0008:}}!","Oh,{{TAG:0007:0000:0A000000}} ich muss dir unbedingt was
erzählen, {{TAG:0005:0008:}}!","Aa,{{TAG:0007:0000:10000000}} sana anlatmak istediğim bir şey
var,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}!"
2,003,"Oh!{{TAG:0007:0000:10000000}} There's something important
I wanted to tell you,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}!","¡Espera un segundo!{{TAG:0007:0000:10000000}}
Te tenía que decir algo
importantísimo,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}.","Oh, attends !{{TAG:0007:0000:10000000}} T'es au courant de
cette histoire, {{TAG:0005:0008:}} ?","Oh, aspetta un secondo!{{TAG:0007:0000:10000000}} Devo dirti
una cosa importante,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}!","Hey!{{TAG:0007:0000:14000000}} Ich muss dir was Wichtiges
erzählen, {{TAG:0005:0008:}}!","Aa!{{TAG:0007:0000:10000000}} Sana söylemek istediğim önemli
bir şey vardı,{{TAG:0007:0000:08000000}} {{TAG:0005:0008:}}!"
3,004,{{TAG:0009:0003:05000600070008000900}},{{TAG:0009:0003:05000600070008000900}},{{TAG:0009:0003:05000600070008000900}},{{TAG:0009:0003:05000600070008000900}},{{TAG:0009:0003:05000600070008000900}},{{TAG:0009:0003:05000600070008000900}}
4,005,"{{TAG:0003:0009:}}Right now,{{TAG:0007:0000:10000000}} {{TAG:0000:0003:0400}}Tortimer {{TAG:0000:0003:FFFF}}is living out his
golden years peacefully somewhere
on a southern island{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
{{TAG:0003:0006:}}But rumor has it that he's trying
his hand as a new pop sensation
named Shellicious Retort!{{TAG:0008:0000:0B0015000C002800}}
Oh, I didn't know that.
I seriously doubt it.","{{TAG:0003:0009:}}Desde que se jubiló, {{TAG:0000:0003:0400}}Tórtimer
{{TAG:0000:0003:FFFF}}vive plácidamente en una isla
paradisiaca{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
{{TAG:0003:0006:}}¡Pero dicen las malas lenguas que
tiene planeado volver a {{TAG:000E:0003:}}{{TAG:0005:0005:}}
como alcalde, {{TAG:0005:0007:}}!{{TAG:0007:0000:08000000}}{{TAG:0008:0000:0B0015000C002800}}
¡¿No me digas?!
Lo dudo mucho","{{TAG:0003:0015:}}On sait tous que {{TAG:0000:0003:0400}}Tortimer{{TAG:0000:0003:FFFF}} a pris sa
retraite et qu'il coule des jours
paisibles sur une île tropicale{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.
{{TAG:0003:0006:}}Mais il paraîtrait qu'en secret, il
ambitionne de redevenir maire
{{TAG:000E:000A:0600640065002000040064002700}}{{TAG:0005:0005:}}{{TAG:0007:0000:08000000}}, {{TAG:0005:0007:}} !{{TAG:0008:0000:0B0000000C002800}}
Oh, j'en savais rien.
J'y crois pas du tout !","{{TAG:0003:0009:}}Da quando è andato in pensione,
{{TAG:0007:0000:10000000}}{{TAG:0000:0003:0400}}Tortimer {{TAG:0000:0003:FFFF}}vive beatamente
su un'isola dei mari del sud{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
{{TAG:0003:0006:}}Ma si vocifera che stia pensando
di tornare per diventare un rapper,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0008:0000:0B0015000C002800}}
Oh, non lo sapevo.
Ne dubito...","{{TAG:0003:0009:}}{{TAG:0000:0003:0400}}Törtel {{TAG:0000:0003:FFFF}}verbringt zurzeit seinen
Ruhestand auf einer Insel im Süden...{{TAG:0000:0004:}}{{TAG:0003:0006:}}Aber angeblich plant er sein großes
Comeback als Bürgermeister von
{{TAG:0005:0005:}}, {{TAG:0005:0007:}}!{{TAG:0008:0000:0B0000000C002800}}
Das wusste ich nicht.
Das bezweifle ich.","{{TAG:0003:0009:}}Şu sıralar{{TAG:0007:0000:10000000}} {{TAG:0000:0003:0400}}Tortimer {{TAG:0000:0003:FFFF}}güneyde bir adada
emekliliğinin tadını çıkarıyor{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}
{{TAG:0003:0006:}}Ama söylentiye göre Shellicious Retort
adıyla yeni bir pop yıldızı
olmaya çalışıyormuş!{{TAG:0008:0000:0B0015000C002800}}
Aa, bilmiyordum.
Hiç sanmıyorum."
5,006,"{{TAG:0003:0006:}}At last{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} {{TAG:0003:002C:}}I'm performing here in
{{TAG:0005:0005:}} for a year-end concert!{{TAG:0007:0000:10000000}}{{TAG:0000:0004:}}{{TAG:0003:0025:}}I have to brush up my dance skills
and totally practice my singing,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0008:0000:0B0015000C002800}}
Really?
That's not true!","{{TAG:0003:0006:}}Parece que en el concierto de fin de
año vamos a contar con la presencia
de {{TAG:0003:002C:}}{{TAG:0005:0001:}}, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.{{TAG:0007:0000:10000000}}{{TAG:0003:0025:}}
¡Voy a tener que poner a tono mis
cuerdas vocales y ensayar mis
famosos pasos de baile!{{TAG:0008:0000:0B0015000C002800}}
¿En serio?
¡Mientes, bellaco!","{{TAG:0003:002C:}}Figure-toi que le concert événement
{{TAG:000E:000A:0600640065002000040064002700}}{{TAG:0005:0001:}} aura lieu ici, à
{{TAG:0005:0005:}} !
{{TAG:0003:0028:}}C'est une petite ville, mais j'avais
envie de faire plaisir à tous mes
fans qui y habitent, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}} !{{TAG:0008:0000:0B0000000C002800}}
Sans blague ?!
Mon œil !","A quanto pare... {{TAG:0003:002C:}}mi esibirò in città
per il concerto di fine anno!{{TAG:0007:0000:10000000}}{{TAG:0000:0004:}}{{TAG:0003:0025:}}Devo rispolverare il mio grandioso
passo di danza e riattivare le mie
corde vocali, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0008:0000:0B0015000C002800}}
Oh, davvero?
Non ci credo!","{{TAG:0003:0006:}}Bald ist es so weit...{{TAG:0007:0000:14000000}} {{TAG:0003:002C:}}Ich, {{TAG:0007:0000:14000000}}{{TAG:0005:0001:}},{{TAG:0007:0000:14000000}}
gebe ein großes Konzert hier in
{{TAG:0005:0005:}}!
{{TAG:0003:0025:}}Ich hab also nicht mehr viel Zeit, an
meinen Tanz- und Gesangskünsten
zu feilen, {{TAG:0005:0007:}}!{{TAG:0008:0000:0B0000000C002800}}
Wirklich?
Glaub ich dir nicht!","{{TAG:0003:0006:}}Sonunda{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} {{TAG:0003:002C:}}yıl sonu konseri
için {{TAG:0005:0005:}} kasabasında sahneye
çıkıyorum!{{TAG:0007:0000:10000000}}{{TAG:0000:0004:}}{{TAG:0003:0025:}}Dansımı tazeleyip şarkı
söylemeye sıkı çalışmam
lazım, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!{{TAG:0008:0000:0B0015000C002800}}
Cidden mi?
Doğru değil!"
6,007,"{{TAG:0003:0006:}}To tell you the truth, {{TAG:0007:0000:10000000}}I heard that
{{TAG:0005:0002:}} invented a time machine
not too long ago,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.
{{TAG:0003:000B:}}{{TAG:0007:0000:10000000}}I mean, wow, I had no idea {{TAG:000E:0007:0400680065000600730068006500}} was
even capable of building something
so complicated like that{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}{{TAG:0000:0004:}}{{TAG:0003:0024:}}But hey, {{TAG:0005:0008:}}! {{TAG:0007:0000:10000000}}Now we can
go back in time and invent bell-
bottoms before anyone else!{{TAG:0007:0000:08000000}}{{TAG:0008:0000:0B0015000C002800}}
That's awesome!
That's not true!","{{TAG:0003:0006:}}¡{{TAG:0005:0002:}} ha inventado una
máquina del tiempo,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:000B:}}{{TAG:0007:0000:10000000}}Jamás me imaginé que precisamente
{{TAG:000E:0007:0400E9006C00080065006C006C006100}} fuese capaz de construir
un artilugio así, {{TAG:0005:0008:}}{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}{{TAG:0000:0004:}}{{TAG:0003:0024:}}¡Pero lo que importa es que puedo
viajar al pasado y acabar con
la moda de las hombreras!{{TAG:0007:0000:08000000}}{{TAG:0008:0000:0B0015000C002800}}
¡Genial!
¡No te lo crees ni tú!","{{TAG:0003:0015:}}Garde-le pour toi, {{TAG:0007:0000:10000000}}mais il paraît
{{TAG:000E:000A:080071007500650020000600710075002700}}{{TAG:0005:0002:}} a mis au point une
machine à remonter le temps.
{{TAG:0003:0010:}}{{TAG:0007:0000:10000000}}La classe ! {{TAG:0007:0000:1E000000}}Je {{TAG:000E:0007:04006C00650004006C006100}} croyais même pas
capable de remplacer les piles d'une
télécommande, {{TAG:0005:0007:}} !
{{TAG:0003:0024:}}Peu importe ! {{TAG:0007:0000:10000000}}Le fait est qu'on peut
maintenant voyager dans le passé et
changer le cours des événements.{{TAG:0008:0000:0B0015000C002800}}
Ouah, c'est excellent !
Même pas vrai !","{{TAG:0003:0006:}}Ho sentito dire {{TAG:0007:0000:10000000}}che {{TAG:0005:0002:}} ha
inventato una macchina del tempo,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}.
{{TAG:0003:000B:}}{{TAG:0007:0000:10000000}}Uau, non immaginavo che sapesse
costruire una cosa così complicata{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}{{TAG:0000:0004:}}{{TAG:0003:0024:}}Non ti pare magnifico, {{TAG:0005:0008:}}?{{TAG:0007:0000:10000000}}
Si può tornare indietro nel tempo
e aggiustare le nostre malefatte!{{TAG:0007:0000:08000000}}{{TAG:0008:0000:0B0015000C002800}}
Oh, sì, è fantastico!
Che sciocchezza!","{{TAG:0003:0006:}}Also pass auf! {{TAG:0007:0000:14000000}}Ich hab gehört, dass
{{TAG:0005:0002:}} eine Zeitmaschine
erfunden hat, {{TAG:0005:0007:}}.
{{TAG:0003:000B:}}Ich hatte ja keine Ahnung, dass {{TAG:000E:0007:0400650072000600730069006500}}
so was Kompliziertes bauen kann{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0000:0004:}}{{TAG:0003:0024:}}{{TAG:000E:0003:}}{{TAG:0005:0008:}}! {{TAG:0007:0000:14000000}}Jetzt können wir in die
Vergangenheit reisen und die
Gegenwart verändern!{{TAG:0008:0000:0B0000000C002800}}
Das ist ja super!
Du lügst!","{{TAG:0003:0006:}}Doğrusunu söylemek gerekirse, {{TAG:0007:0000:10000000}}{{TAG:0005:0002:}}
yakın zamanda bir zaman makinesi icat
etmiş diye duydum,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}.
{{TAG:0003:000B:}}{{TAG:0007:0000:10000000}}Vay canına, {{TAG:000E:0007:0400680065000600730068006500}}’ın bu kadar karmaşık
bir şey yapabileceğini hiç bilmiyordum{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}{{TAG:0000:0004:}}{{TAG:0003:0024:}}Ama
hey, {{TAG:0005:0008:}}! {{TAG:0007:0000:10000000}}Artık zamanda geriye
gidip İspanyol paça modasını herkesten
önce biz icat edebiliriz!{{TAG:0007:0000:08000000}}{{TAG:0008:0000:0B0015000C002800}}
Müthiş!
Doğru değil!"
7,008,"It seems {{TAG:0005:0002:}} just won a
beauty pageant,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0006:}}Who'd have thought {{TAG:000E:0007:080068006500270064000A0073006800650027006400}} be so
into the world of competitive
fashion modeling.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}?{{TAG:0008:0000:0B0015000C002800}}
That's great news!
I don't think it's true!","¡{{TAG:0005:0002:}} ha ganado un concurso
de {{TAG:0005:0014:0000}} a capela,
{{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!
{{TAG:0003:0006:}}¿Quién iba a pensar que le darían
un premio, con la voz ronca que
tiene y los gallos que suelta?{{TAG:0008:0000:0B0015000C002800}}
¡Increíble!
¡Es mentira, fijo!","{{TAG:0003:0010:}}Il paraît que c'est {{TAG:0005:0002:}} qui a
gagné la coupe du championnat de
karaté,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}} !
{{TAG:0003:0000:}}J'aurais jamais cru entendre ça
un jour...{{TAG:0007:0000:0F000000}}{{TAG:0003:0015:}} Du coup, j'éviterai de
{{TAG:000E:0007:04006C00650004006C006100}} charrier à l'avenir,{{TAG:0007:0000:08000000}} hé hé !{{TAG:0008:0000:0B0015000C002800}}
C'est génial !
C'est une blague, hein ?","Sembra che {{TAG:0005:0002:}} abbia vinto
il concorso per cuochi esperti di
{{TAG:0005:0013:0000}}, {{TAG:0007:0000:08000000}}{{TAG:0005:0007:}}!
{{TAG:0003:0006:}}Chi se lo sarebbe mai immaginato
che fosse un asso ai fornelli.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}?!{{TAG:0008:0000:0B0015000C002800}}
Che bella notizia!
Non ci credo.","{{TAG:0005:0002:}} fliegt demnächst als
{{TAG:000E:0007:20006500720073007400650072002000450069006E0077006F0068006E00650072002200650072007300740065002000450069006E0077006F0068006E006500720069006E00}} von {{TAG:0005:0005:}}
zum Mond, {{TAG:0005:0007:}}!
{{TAG:0003:0006:}}Wer hätte gedacht, dass aus {{TAG:000E:0007:0600690068006D000600690068007200}} mal
{{TAG:000E:0007:1A00650069006E00200041007300740072006F006E006100750074002000650069006E006500200041007300740072006F006E0061007500740069006E00}} werden würde?{{TAG:0008:0000:0B0000000C002800}}
Beeindruckend!
Das glaub ich nicht!","Görünüşe göre {{TAG:0005:0002:}} bir güzellik
yarışmasını kazanmış,{{TAG:0007:0000:08000000}} {{TAG:0005:0007:}}!{{TAG:0000:0004:}}{{TAG:0003:0006:}}{{TAG:000E:0007:080068006500270064000A0073006800650027006400}}’ın
rekabetçi moda dünyasına
bu kadar meraklı olacağını kim düşünürdü{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}?{{TAG:0008:0000:0B0015000C002800}}
Ne güzel haber!
Doğru olduğunu sanmıyorum!"
8,009,"{{TAG:0003:0006:}}The director of the hit movie,{{TAG:0007:0000:10000000}}
{{TAG:000E:0004:}}{{TAG:0005:0010:0000}} Women
from Space,{{TAG:0007:0000:10000000}} lives in {{TAG:0005:0005:}}!
{{TAG:0003:0017:}}Can you keep a secret? {{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}{{TAG:0003:0024:}}It's me!{{TAG:0008:0000:0B0015000C002800}}
Wow, that's so cool!
That's not true, is it?","{{TAG:0003:0006:}}¡Al parecer, el autor del libro{{TAG:0007:0000:10000000}}
""{{TAG:0005:001D:0000}}""{{TAG:0007:0000:10000000}}
vive en {{TAG:000E:0003:}}{{TAG:0005:0005:}}! ¿Lo conoces?
{{TAG:0003:0024:}}Pues no te lo vas a imaginar, ese 
superventas{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} ¡lo he escrito yo!{{TAG:0008:0000:0B0015000C002800}}
¡Cómo mola!
No me la cuelas","{{TAG:0003:0006:}}L'auteur anonyme du best-seller
{{TAG:0005:001D:0000}}
vivrait à {{TAG:0005:0005:}} !
{{TAG:0003:0024:}}Figure-toi qu'en fait{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} c'est moi,
{{TAG:0005:0007:}} !{{TAG:0008:0000:0B0015000C002800}}
Hé, c'est cool, ça !
Tu me fais marcher !","{{TAG:0003:0006:}}A quanto pare, l'autore di{{TAG:0007:0000:10000000}}
""{{TAG:0005:001D:0000}}""{{TAG:0007:0000:10000000}}
vive qui {{TAG:000E:0010:}} {{TAG:0005:0005:}}!
{{TAG:0003:0024:}}E si vocifera sia{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}} {{TAG:0005:0002:}}!{{TAG:0008:0000:0B0015000C002800}}
Uau, che bella notizia!
Che bugiardo!","{{TAG:0003:0006:}}Der Autor des Bestsellers
„{{TAG:0005:001D:0000}}“
wohnt hier in {{TAG:0005:0005:}}!
{{TAG:0003:0024:}}Und allem Anschein nach...{{TAG:0007:0000:28000000}}
{{TAG:0003:0015:}}ist es {{TAG:0005:0002:}}!{{TAG:0008:0000:0B0000000C002800}}
Das wusste ich nicht!
Glaub ich nicht.","{{TAG:0003:0006:}}Gişe rekortmeni {{TAG:0007:0000:10000000}}{{TAG:000E:0004:}}{{TAG:0005:0010:0000}} Kadınları
Uzaydan{{TAG:0007:0000:10000000}} filminin yönetmeni {{TAG:0005:0005:}}
kasabasında yaşıyor!
{{TAG:0003:0017:}}Sır tutabilir misin? {{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}.{{TAG:0007:0000:08000000}}{{TAG:0003:0024:}}O yönetmen benim!{{TAG:0008:0000:0B0015000C002800}}
Vay, çok havalı!
Doğru değil, değil mi?"
9,010,,,,,,
