index,label,English,French,German,Italian,Spanish,Turkish
0,PStudio_BG_C000,Clover,Trèfle,Klee,Trifogli,Tréboles,Yonca
1,PStudio_BG_C001,Roses,Roses,Rosen,Rose,Rosas,Güller
2,PStudio_BG_C002,Lawn,Pelouse,Rasen,Prato,Césped,Çimenlik
3,PStudio_BG_C003,House,Maison,Haus,Casa,Casa,Ev
4,PStudio_BG_C004,Tropical Resort,Plage tropicale,Tropenstrand,Spiaggia tropicale,Playa tropical,Tropik Tatil Köyü
5,PStudio_BG_C005,Simple Grey,Gris uni,Einfach/Grau,Sfondo grigio,Fondo gris,Düz Gri
6,PStudio_BG_C006,Simple Blue,Bleu uni,Einfach/Blau,Sfondo azzurro,Fondo azul,Düz Mavi
7,PStudio_BG_C007,Simple Pink,Rose uni,Einfach/Pink,Sfondo rosa,Fondo rosa,Düz Pembe
8,PStudio_BG_C008,Simple Yellow,Jaune uni,Einfach/Gelb,Sfondo giallo,Fondo amarillo,Düz Sarı
9,PStudio_BG_C009,Promo (Pop),Pochette ballade,CD-Hülle: Pop,Copertina pop,Portada Pop,Tanıtım (Pop)
10,PStudio_BG_C010,Simple Clouds,Nuages,Einfach/Wolken,Nuvole,Nubes,Bulutlar
11,PStudio_BG_C011,Cherry Blossoms,Cerisiers en fleurs,Kirschblüten,Alberi di ciliegio,Cerezos en flor,Kiraz Çiçekleri
12,PStudio_BG_C012,Grass and Sky,Pré et ciel bleu,Gras und Himmel,Cielo e prato,Césped y cielo,Çimen ve Gökyüzü
13,PStudio_BG_C013,Wedding,Mariage,Hochzeit,Matrimonio,Boda,Düğün
14,PStudio_BG_C014,Christmas,Noël,Weihnacht,Natale,Navidad,Noel
15,PStudio_BG_C015,Blurry,Dégradé,Unscharf,Colori sfumati,Degradado,Bulanık
16,PStudio_BG_C016,Smart Room,Chambre chic,Elegantes Zimmer,Casa elegante,Habitación elegante,Şık Oda
17,PStudio_BG_C017,Hearts,Cœurs,Herzen,Cuori,Corazones,Kalpler
18,PStudio_BG_C018,Simple White,Blanc uni,Einfach/Weiß,Sfondo bianco,Fondo blanco,Düz Beyaz
19,PStudio_BG_C019,Blue Screen,Fond bleu,Blue Screen,Sfondo blu,Pantalla azul,Mavi Perde
20,PStudio_BG_C020,Promo (Ballad),Pochette ballade,CD-Hülle: Ballade,Copertina ballata,Portada Balada,Tanıtım (Balad)
21,PStudio_BG_C021,Promo (Rock & Roll),Pochette rock,CD-Hülle: Rock,Copertina rock,Portada Rock,Tanıtım (Rock & Roll)
22,PStudio_BG_C022,Promo (Metal),Pochette metal,CD-Hülle: Metal,Copertina heavy metal,Portada Metal,Tanıtım (Metal)
23,PStudio_BG_C023,Promo (Rap),Pochette rap,CD-Hülle: Rap,Copertina rap,Portada Rap,Tanıtım (Rap)
24,PStudio_BG_C024,Promo (Opera),Pochette opéra,CD-Hülle: Oper,Copertina opera,Portada Ópera,Tanıtım (Opera)
